MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
84_11.342	0.0385768677047	8.07988074229	81	4919	56	4944	1.44642857143
60_12.322	0.211041043733	8.8961871866	71	4929	56	4944	1.26785714286
199_1.001	0.146310981261	9.14177750216	70	4930	53	4947	1.32075471698
68_11.926	0.50611631369	9.15549349891	60	4940	52	4948	1.15384615385
82_11.397	0.0330387836484	8.33699917037	77	4923	52	4948	1.48076923077
183_4.105	0.146310981261	9.00176600894	70	4930	53	4947	1.32075471698
107_9.686	0.0433743641774	8.1123410998	98	4902	71	4929	1.38028169014
20_16.392	0.0101438218188	7.74912273308	85	4915	54	4946	1.57407407407
15_17.241	0.00679877764883	7.82992787034	83	4917	51	4949	1.62745098039
127_8.663	0.527191565652	8.85822913784	66	4934	58	4942	1.13793103448
58_12.364	0.000763353201798	7.93653885603	93	4907	52	4948	1.78846153846
173_5.079	0.00154623815104	8.42158919729	89	4911	51	4949	1.74509803922
149_7.659	0.025772396473	8.51990456828	77	4923	51	4949	1.50980392157
64_12.175	7.16063382456e-06	8.03964675545	116	4884	57	4943	2.0350877193
162_6.401	0.712381313367	8.54202532051	62	4938	57	4943	1.08771929825
139_8.045	0.513454725103	8.16266961577	54	4946	62	4938	0.870967741935
119_8.934	0.155958817463	7.91154144794	73	4927	56	4944	1.30357142857
101_9.937	0.663822869941	8.3732457513	70	4930	64	4936	1.09375
98_10.098	0.540634573733	8.88273799105	45	4955	52	4948	0.865384615385
114_9.222	0.0735085440963	7.72332771657	81	4919	59	4941	1.37288135593
92_10.541	0.0134961397908	8.4844615806	80	4920	51	4949	1.56862745098
125_8.675	0.100695281692	8.07000110788	86	4914	65	4935	1.32307692308
63_12.188	0.107591652149	8.44045456622	73	4927	54	4946	1.35185185185
40_14.48	0.000379794767938	8.10404184808	114	4886	66	4934	1.72727272727
83_11.381	0.502319146986	8.29747517726	59	4941	51	4949	1.1568627451
99_9.981	0.0508110994652	8.5434296444	76	4924	53	4947	1.43396226415
174_5.068	0.823432141138	8.00081808433	94	4906	90	4910	1.04444444444
87_11.126	0.0260190846354	8.4674503767	83	4917	56	4944	1.48214285714
100_9.954	0.00167899514624	8.29238399777	99	4901	59	4941	1.67796610169
71_11.784	0.192724246933	8.42646509211	66	4934	51	4949	1.29411764706
12_17.538	0.00903529795013	8.20747095481	88	4912	56	4944	1.57142857143
135_8.287	0.152768271705	8.87868283587	72	4928	55	4945	1.30909090909
111_9.434	0.46448688238	8.58609671175	65	4935	56	4944	1.16071428571
159_6.647	1.0	8.69332544317	52	4948	52	4948	1.0
42_14.436	0.0126478976243	7.65507967346	84	4916	54	4946	1.55555555556
110_9.518	0.000772411514062	8.08117777241	106	4894	62	4938	1.70967741935
179_4.285	0.0344022148853	8.78940472204	78	4922	53	4947	1.47169811321
31_14.92	0.0134961397908	8.15659577133	80	4920	51	4949	1.56862745098
182_4.116	0.0428624937517	8.32282974321	84	4916	59	4941	1.42372881356
26_15.454	0.0691714139977	8.60706285695	72	4928	51	4949	1.41176470588
122_8.762	0.161725749759	7.67585183108	84	4916	66	4934	1.27272727273
133_8.402	0.663822869941	7.48474885565	70	4930	64	4936	1.09375
166_6.092	0.0211392703733	8.5567345826	102	4898	71	4929	1.43661971831
36_14.601	0.19185125736	7.6133711544	75	4925	59	4941	1.27118644068
117_9.022	0.171568431133	8.11695939178	69	4931	53	4947	1.30188679245
38_14.483	0.020865225912	8.49007462486	78	4922	51	4949	1.52941176471
37_14.588	0.00536485520105	8.31309667886	84	4916	51	4949	1.64705882353
148_7.69	0.164650433015	7.9800293041	128	4872	106	4894	1.20754716981
81_11.468	0.0993009870761	8.44922632256	70	4930	51	4949	1.37254901961
193_1.898	0.0293132938187	8.66054554828	80	4920	54	4946	1.48148148148
170_5.575	0.0281171223086	9.00373567367	79	4921	53	4947	1.49056603774
191_2.128	0.0042162169765	8.49917200486	85	4915	51	4949	1.66666666667
46_13.899	0.0316907242088	8.60729327051	76	4924	51	4949	1.49019607843
192_2.114	0.317266943251	8.97168138967	45	4955	56	4944	0.803571428571
188_3.005	0.186442569387	8.15841522449	83	4917	66	4934	1.25757575758
39_14.482	0.159123713736	8.13157036826	74	4926	57	4943	1.29824561404
0_23.644	0.00276385675816	7.54612328728	88	4912	52	4948	1.69230769231
175_4.951	0.00524669372899	7.92024031566	109	4891	71	4929	1.53521126761
103_9.871	0.0316907242088	8.68898350242	76	4924	51	4949	1.49019607843
154_7.198	0.324051493152	8.7358690076	69	4931	57	4943	1.21052631579
19_16.514	0.136056587692	8.45033645736	75	4925	57	4943	1.31578947368
13_17.523	0.264366313429	8.21851692412	65	4935	52	4948	1.25
186_3.999	0.175032724808	8.91078596565	70	4930	54	4946	1.2962962963
143_7.883	0.00908753847883	8.28258723792	83	4917	52	4948	1.59615384615
93_10.391	5.33437638276e-05	8.05903863822	112	4888	59	4941	1.89830508475
44_14.089	0.171568431133	8.72346516309	69	4931	53	4947	1.30188679245
116_9.039	0.348334089147	8.60675515739	63	4937	52	4948	1.21153846154
140_7.953	0.34414780261	8.45517714766	62	4938	51	4949	1.21568627451
141_7.946	0.211041043733	8.20796804199	71	4929	56	4944	1.26785714286
8_18.942	0.845983654894	7.87876363689	55	4945	52	4948	1.05769230769
86_11.305	0.0855908477931	8.75224388719	72	4928	52	4948	1.38461538462
106_9.7	0.000255587421885	8.62262857486	97	4903	52	4948	1.86538461538
22_16.182	0.00722469450886	7.92386140557	89	4911	56	4944	1.58928571429
113_9.359	0.146310981261	8.81961800022	70	4930	53	4947	1.32075471698
34_14.781	0.08308127034	8.3176943989	71	4929	51	4949	1.39215686275
67_11.983	0.563561262591	8.18310405667	58	4942	51	4949	1.13725490196
74_11.708	0.271816323095	8.44309906326	78	4922	64	4936	1.21875
169_5.774	0.0759357210941	8.80137259109	75	4925	54	4946	1.38888888889
32_14.885	0.00276385675816	8.68661431695	88	4912	52	4948	1.69230769231
6_19.44	6.25009309185e-05	7.65584639689	106	4894	55	4945	1.92727272727
14_17.438	0.00960870268164	7.81284378812	84	4916	53	4947	1.58490566038
50_13.259	0.769726020969	8.91482270715	55	4945	51	4949	1.07843137255
25_15.555	0.920009826935	8.5943123622	49	4951	51	4949	0.960784313725
2_22.235	0.00154623815104	7.74942203919	89	4911	51	4949	1.74509803922
185_4.085	0.85130558165	8.64005617469	59	4941	56	4944	1.05357142857
52_13.065	0.00763129266356	7.51317151908	90	4910	57	4943	1.57894736842
157_7.012	0.00276385675816	8.15718884308	88	4912	52	4948	1.69230769231
146_7.817	0.0387906168979	8.65920859804	75	4925	51	4949	1.47058823529
7_19.1	0.00338518705091	8.02082987297	91	4909	55	4945	1.65454545455
53_13.017	0.175032724808	9.02523051316	70	4930	54	4946	1.2962962963
131_8.502	0.922272124899	8.42444436997	54	4946	52	4948	1.03846153846
90_10.703	0.073678344691	8.30287950226	74	4926	53	4947	1.39622641509
150_7.377	0.0855908477931	8.00049446126	72	4928	52	4948	1.38461538462
196_1.681	0.0380686339347	8.5890950511	87	4913	61	4939	1.4262295082
89_10.723	0.0292883529677	8.01893143479	86	4914	59	4941	1.45762711864
75_11.687	0.603281180548	9.38324080291	71	4929	64	4936	1.109375
9_18.878	0.921539788681	8.32346247084	53	4947	51	4949	1.03921568627
10_18.178	0.000307037255523	8.17119378367	95	4905	51	4949	1.86274509804
23_15.661	4.24541055832e-06	7.44294044259	112	4888	53	4947	2.11320754717
59_12.346	0.164538738449	8.85111524293	67	4933	51	4949	1.3137254902
47_13.785	0.00207868791716	7.75565558137	112	4888	70	4930	1.6
161_6.556	0.000746857472931	8.31802095842	110	4890	65	4935	1.69230769231
177_4.456	0.0330387836484	8.81710983476	77	4923	52	4948	1.48076923077
55_12.547	0.0490308467379	8.08482068212	75	4925	52	4948	1.44230769231
176_4.768	0.845983654894	8.83100072003	55	4945	52	4948	1.05769230769
66_12.136	0.0765969585079	7.60483722063	98	4902	74	4926	1.32432432432
184_4.1	0.615522584875	8.90410044048	47	4953	53	4947	0.88679245283
65_12.161	0.00208038403093	8.15009709353	93	4907	55	4945	1.69090909091
136_8.165	0.09808809378	8.56287154247	77	4923	57	4943	1.35087719298
123_8.719	0.845983654894	8.76727635536	55	4945	52	4948	1.05769230769
190_2.565	0.010784092944	8.63114830728	81	4919	51	4949	1.58823529412
49_13.362	0.011390260843	8.09069563051	82	4918	52	4948	1.57692307692
41_14.454	0.0855908477931	8.13665804485	72	4928	52	4948	1.38461538462
155_7.161	0.433888498393	8.33712998093	72	4928	62	4938	1.16129032258
105_9.801	0.228498161554	7.8090463515	66	4934	52	4948	1.26923076923
144_7.877	0.14955225237	8.17766269658	71	4929	54	4946	1.31481481481
85_11.313	0.117740645621	6.66468717975	85	4915	65	4935	1.30769230769
147_7.721	0.147661880592	8.54034687411	79	4921	61	4939	1.29508196721
88_11.052	0.00693476357509	8.12028662735	104	4896	68	4932	1.52941176471
178_4.357	0.0403405878219	8.31948737596	76	4924	52	4948	1.46153846154
108_9.662	0.00679877764883	8.26331780058	83	4917	51	4949	1.62745098039
187_3.473	0.0682180148652	8.22804759219	109	4891	83	4917	1.31325301205
112_9.395	0.08308127034	8.71171660578	71	4929	51	4949	1.39215686275
153_7.281	0.556962252584	8.08484390684	76	4924	68	4932	1.11764705882
97_10.125	0.200178882785	8.13170432043	68	4932	53	4947	1.28301886792
198_1.298	0.00693476357509	9.03089271059	104	4896	68	4932	1.52941176471
120_8.872	0.089481278282	8.67485609529	81	4919	60	4940	1.35
61_12.266	0.00154623815104	7.99726593241	89	4911	51	4949	1.74509803922
195_1.812	0.0906023663499	8.90613649527	74	4926	54	4946	1.37037037037
4_19.923	0.243711247896	8.66066003001	70	4930	56	4944	1.25
35_14.749	0.592249579884	8.07219248838	67	4933	60	4940	1.11666666667
115_9.146	7.25619196161e-05	7.77447478008	100	4900	51	4949	1.96078431373
24_15.555	0.445263674263	7.71494703064	60	4940	51	4949	1.17647058824
1_22.41	0.00403148789009	8.11032397613	89	4911	54	4946	1.64814814815
43_14.339	0.0849709277902	8.26238090255	79	4921	58	4942	1.36206896552
56_12.42	0.0269365889694	7.54496756496	78	4922	52	4948	1.5
132_8.474	0.0759357210941	8.47852829913	75	4925	54	4946	1.38888888889
70_11.855	0.0260127121672	7.67061997712	89	4911	61	4939	1.45901639344
3_22.141	0.00353466941894	7.9836374288	87	4913	52	4948	1.67307692308
91_10.556	0.122664132299	7.70977361551	96	4904	75	4925	1.28
57_12.376	0.00118096847309	7.50765197471	103	4897	61	4939	1.68852459016
29_15.02	0.0164723043085	8.3133797844	84	4916	55	4945	1.52727272727
156_7.013	0.0472617443946	8.33091180177	74	4926	51	4949	1.45098039216
96_10.15	0.020865225912	8.79462158274	78	4922	51	4949	1.52941176471
16_16.864	0.28162393537	7.51214589925	81	4919	67	4933	1.20895522388
121_8.812	0.0120116296709	8.03419629371	83	4917	53	4947	1.56603773585
158_6.83	0.0857599057495	8.36339120787	87	4913	65	4935	1.33846153846
134_8.294	0.300102516218	8.89984094924	63	4937	51	4949	1.23529411765
48_13.389	0.110434477237	8.31038994617	82	4918	62	4938	1.32258064516
80_11.487	1.83806235434e-08	8.13615775692	137	4863	59	4941	2.32203389831
21_16.264	0.374780631637	8.49062168145	84	4916	72	4928	1.16666666667
17_16.671	5.54934141304e-06	7.59842001739	114	4886	55	4945	2.07272727273
160_6.644	0.864434909273	8.44811544987	71	4929	68	4932	1.04411764706
194_1.87	0.027145703377	7.89750111092	124	4876	91	4909	1.36263736264
128_8.654	0.0344022148853	7.55216730674	78	4922	53	4947	1.47169811321
102_9.891	0.0142165391264	8.16130539846	81	4919	52	4948	1.55769230769
167_5.934	0.0434806819417	8.63916588692	78	4922	54	4946	1.44444444444
152_7.306	0.0593168104506	8.67642702177	74	4926	52	4948	1.42307692308
54_12.975	0.40472587078	8.50368150221	42	4958	51	4949	0.823529411765
79_11.556	0.0855908477931	8.26225813436	72	4928	52	4948	1.38461538462
109_9.62	0.164538738449	8.95683936341	67	4933	51	4949	1.3137254902
181_4.174	0.316122670644	7.94712643103	107	4893	92	4908	1.16304347826
72_11.771	9.74705953082e-05	8.24212118335	99	4901	51	4949	1.94117647059
18_16.621	0.392524720092	7.73622877837	61	4939	51	4949	1.19607843137
164_6.147	0.497576642851	8.25466516129	75	4925	66	4934	1.13636363636
124_8.711	1.0	8.42101486283	59	4941	59	4941	1.0
95_10.329	0.188554184899	8.03603406806	74	4926	58	4942	1.27586206897
180_4.268	0.477521170943	8.63746102301	45	4955	53	4947	0.849056603774
28_15.106	0.348334089147	7.76464166372	63	4937	52	4948	1.21153846154
33_14.801	0.201098758092	6.99768077584	38	4962	51	4949	0.745098039216
27_15.364	0.0316907242088	8.27347251726	76	4924	51	4949	1.49019607843
130_8.577	0.348334089147	8.61641732634	63	4937	52	4948	1.21153846154
11_17.722	0.00138031626528	7.29516451958	110	4890	67	4933	1.64179104478
104_9.822	0.631869776155	8.54196925688	58	4942	52	4948	1.11538461538
189_2.624	0.0203184891888	8.98378007891	83	4917	55	4945	1.50909090909
76_11.659	0.0270952333205	7.86130368934	84	4916	57	4943	1.47368421053
168_5.881	0.0472617443946	8.79074696113	74	4926	51	4949	1.45098039216
197_1.328	0.586370986344	8.58595691933	65	4935	58	4942	1.12068965517
126_8.672	0.192724246933	8.53413964238	66	4934	51	4949	1.29411764706
77_11.649	0.0149529633688	7.61893893937	82	4918	53	4947	1.54716981132
118_8.935	0.567055164103	8.5019517904	59	4941	52	4948	1.13461538462
129_8.651	0.570465462472	8.54720906919	60	4940	53	4947	1.1320754717
137_8.115	0.0249572890555	8.51805886714	82	4918	55	4945	1.49090909091
142_7.921	0.920786042916	8.12321179013	50	4950	52	4948	0.961538461538
5_19.623	0.0036088233414	7.35985763625	92	4908	56	4944	1.64285714286
138_8.077	0.272329780088	7.78887049856	67	4933	54	4946	1.24074074074
171_5.48	0.210949848747	7.57307728745	81	4919	65	4935	1.24615384615
172_5.396	0.24003557621	8.19841751368	116	4884	98	4902	1.18367346939
45_14.004	0.120156529133	7.94493005233	86	4914	66	4934	1.30303030303
165_6.109	0.00810239290347	8.37306543699	86	4914	54	4946	1.59259259259
145_7.86	0.0105270696852	8.17160101463	91	4909	59	4941	1.54237288136
62_12.264	0.000100308482709	8.16771929916	103	4897	54	4946	1.90740740741
151_7.371	0.150534519847	7.97007105427	99	4901	79	4921	1.25316455696
30_14.956	0.000272168154728	7.47177858541	114	4886	65	4935	1.75384615385
51_13.22	0.628769321416	8.91764665933	57	4943	51	4949	1.11764705882
73_11.767	0.0580254162149	8.22576163896	80	4920	57	4943	1.40350877193
163_6.261	0.0149529633688	8.57190111774	82	4918	53	4947	1.54716981132
78_11.579	0.19185125736	8.1693317468	75	4925	59	4941	1.27118644068
69_11.874	0.089481278282	7.9774241202	81	4919	60	4940	1.35
94_10.37	0.00858054724666	8.16018740551	82	4918	51	4949	1.60784313725
