MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
13_11.975	0.221364732468	7.85919561661	8	242	3	247	2.66666666667
139_0.847	0.141138083578	8.04462941685	9	241	3	247	3.0
64_4.993	0.00212257616608	8.02656985204	17	233	3	247	5.66666666667
124_1.348	0.141138083578	8.64184846179	9	241	3	247	3.0
117_1.599	0.00608114709099	7.58866040269	17	233	4	246	4.25
159_0.33	0.0102427216531	7.84056825557	16	234	4	246	4.0
45_7.482	0.0325177385818	8.14809140298	12	238	3	247	4.0
142_0.827	0.751410308876	8.94497787528	6	244	4	246	1.5
29_9.17	0.0539661281468	7.59633001667	11	239	3	247	3.66666666667
84_2.986	0.338778369003	9.05413864719	7	243	3	247	2.33333333333
140_0.841	0.338778369003	8.62077075412	7	243	3	247	2.33333333333
34_8.791	0.0539661281468	7.97754738507	11	239	3	247	3.66666666667
9_12.075	1.0	8.25824549957	5	245	5	245	1.0
4_13.185	0.00036549929031	7.59296566617	20	230	3	247	6.66666666667
36_8.563	0.575940216744	8.18525015475	8	242	5	245	1.6
165_0.22	0.173406847536	8.33036088977	10	240	4	246	2.5
128_1.321	0.724350636085	9.55097195588	5	245	3	247	1.66666666667
65_4.931	0.294322143709	8.23038317452	10	240	5	245	2.0
152_0.474	0.0325177385818	8.09006827989	12	238	3	247	4.0
60_5.939	0.0325177385818	7.77291801496	12	238	3	247	4.0
8_12.381	0.503831144952	9.13801308489	6	244	3	247	2.0
52_6.566	0.202700759496	8.4838366045	11	239	5	245	2.2
143_0.756	0.503831144952	8.07004400668	6	244	3	247	2.0
100_2.419	0.0880920479724	9.42056847834	10	240	3	247	3.33333333333
148_0.591	0.202700759496	8.07621313462	11	239	5	245	2.2
106_2.157	0.338778369003	8.90386473956	7	243	3	247	2.33333333333
113_1.818	0.0193059728447	8.057506011	13	237	3	247	4.33333333333
121_1.482	0.417244332764	8.48505313387	9	241	5	245	1.8
109_1.953	0.0586220389422	7.45371793048	14	236	5	245	2.8
