MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
4_13.294	0.0113100408791	8.06329370935	14	236	3	247	4.66666666667
95_2.07	0.260491663689	8.51605532596	9	241	4	246	2.25
64_4.403	0.0452927517327	8.58088716724	13	237	4	246	3.25
122_1.265	0.0279847871985	8.4633683955	14	236	4	246	3.5
81_2.844	0.173406847536	8.64859600137	10	240	4	246	2.5
1_14.567	0.0539661281468	8.23683159075	11	239	3	247	3.66666666667
38_7.832	1.0	9.59825795083	3	247	3	247	1.0
56_5.473	0.00654582764502	7.98198723527	15	235	3	247	5.0
121_1.278	0.00374660526348	7.45173301146	16	234	3	247	5.33333333333
17_10.35	0.0473997615009	8.19945699923	16	234	6	244	2.66666666667
99_1.839	0.0539661281468	8.8460593285	11	239	3	247	3.66666666667
35_8.21	0.0880920479724	8.5774810268	10	240	3	247	3.33333333333
102_1.744	0.724350636085	9.10791820498	5	245	3	247	1.66666666667
33_8.392	0.221364732468	8.06625002184	8	242	3	247	2.66666666667
137_0.742	0.0102427216531	7.89062629006	16	234	4	246	4.0
73_3.734	0.724350636085	9.19213200157	5	245	3	247	1.66666666667
9_12.543	0.0880920479724	7.67768875325	10	240	3	247	3.33333333333
131_0.882	0.0193059728447	8.01099156792	13	237	3	247	4.33333333333
83_2.77	0.724350636085	9.7325719216	5	245	3	247	1.66666666667
71_3.909	0.0880920479724	7.91442572938	10	240	3	247	3.33333333333
30_8.788	0.260491663689	7.98492210542	9	241	4	246	2.25
98_1.868	0.338778369003	8.77577432824	7	243	3	247	2.33333333333
67_4.203	0.724350636085	8.1922253065	5	245	3	247	1.66666666667
55_5.564	0.0880920479724	7.74214585238	10	240	3	247	3.33333333333
11_11.848	1.0	9.29059576709	3	247	3	247	1.0
37_7.874	1.0	8.51326708245	2	248	3	247	0.666666666667
74_3.506	0.323853003083	7.90995513089	11	239	6	244	1.83333333333
36_7.961	0.503831144952	8.45391155645	6	244	3	247	2.0
100_1.779	0.0325177385818	8.22805997603	12	238	3	247	4.0
19_9.99	0.141138083578	8.41166264858	9	241	3	247	3.0
44_7.226	0.0113100408791	8.17747110542	14	236	3	247	4.66666666667
120_1.282	1.0	9.65381288551	4	246	3	247	1.33333333333
75_3.504	0.221364732468	8.83578320535	8	242	3	247	2.66666666667
0_15.199	1.0	8.44606580579	4	246	3	247	1.33333333333
101_1.764	0.381818030249	8.84059830817	8	242	4	246	2.0
107_1.699	1.0	8.46356504907	4	246	3	247	1.33333333333
143_0.614	0.221364732468	9.83168897881	8	242	3	247	2.66666666667
21_9.463	1.0	9.06656094641	3	247	3	247	1.0
96_1.929	0.00765468344748	8.25631242613	20	230	6	244	3.33333333333
141_0.647	0.221364732468	8.43053437693	8	242	3	247	2.66666666667
87_2.44	0.00608114709099	7.97393926603	17	233	4	246	4.25
158_0.044	0.0193059728447	7.71799346719	13	237	3	247	4.33333333333
18_10.258	0.0539661281468	7.8383275454	11	239	3	247	3.66666666667
94_2.1	0.0102427216531	7.8717646534	16	234	4	246	4.0
51_6.193	0.0902934595212	7.77935964603	13	237	5	245	2.6
106_1.715	0.0113100408791	8.16322349243	14	236	3	247	4.66666666667
145_0.565	0.0170429115758	7.76025630121	15	235	4	246	3.75
139_0.706	0.173406847536	7.63324784635	10	240	4	246	2.5
108_1.678	0.136617717539	8.53390478474	12	238	5	245	2.4
93_2.111	0.00374660526348	7.61528919122	16	234	3	247	5.33333333333
41_7.526	0.0721530357933	7.47080605822	12	238	4	246	3.0
43_7.302	0.0325177385818	7.32462881141	12	238	3	247	4.0
12_10.956	0.0193059728447	8.2627816799	13	237	3	247	4.33333333333
134_0.776	0.173406847536	7.65151963081	10	240	4	246	2.5
54_5.94	0.338778369003	8.60314242344	7	243	3	247	2.33333333333
132_0.856	1.0	9.03383556747	4	246	3	247	1.33333333333
10_12.536	0.0193059728447	7.82412916039	13	237	3	247	4.33333333333
142_0.642	1.0	9.05709463736	4	246	3	247	1.33333333333
7_12.569	0.141138083578	8.16467534328	9	241	3	247	3.0
26_8.983	0.338778369003	8.03602791932	7	243	3	247	2.33333333333
58_5.161	1.0	8.99274633026	3	247	3	247	1.0
103_1.737	0.0193059728447	7.75343037648	13	237	3	247	4.33333333333
152_0.409	0.0539661281468	8.44281349915	11	239	3	247	3.66666666667
42_7.49	0.575940216744	8.09664230107	8	242	5	245	1.6
16_10.532	0.503831144952	8.58512123748	6	244	3	247	2.0
70_3.924	0.141138083578	8.79704461591	9	241	3	247	3.0
24_9.122	0.141138083578	8.6058206519	9	241	3	247	3.0
20_9.604	0.0193059728447	8.57421351091	13	237	3	247	4.33333333333
135_0.76	0.0539661281468	8.07363228287	11	239	3	247	3.66666666667
49_6.319	0.260491663689	9.12492255253	9	241	4	246	2.25
126_1.135	0.141138083578	9.13072484997	9	241	3	247	3.0
153_0.357	0.0721530357933	8.58221145701	12	238	4	246	3.0
25_9.106	0.00374660526348	7.48895784008	16	234	3	247	5.33333333333
29_8.855	0.0880920479724	8.20709859592	10	240	3	247	3.33333333333
133_0.8	0.00654582764502	8.30779860961	15	235	3	247	5.0
28_8.919	0.503831144952	8.8257662851	6	244	3	247	2.0
45_6.993	0.0880920479724	8.29142439805	10	240	3	247	3.33333333333
148_0.464	0.724350636085	8.73852994142	5	245	3	247	1.66666666667
105_1.718	0.0325177385818	8.15780165355	12	238	3	247	4.0
144_0.583	0.000662560445691	7.57936480886	19	231	3	247	6.33333333333
154_0.341	0.381818030249	9.25615783368	8	242	4	246	2.0
109_1.674	0.381818030249	8.5783587409	8	242	4	246	2.0
92_2.207	1.0	9.65721038397	4	246	3	247	1.33333333333
156_0.292	0.221364732468	8.5657241167	8	242	3	247	2.66666666667
112_1.574	0.0279847871985	7.73798035639	14	236	4	246	3.5
22_9.399	0.338778369003	7.84643777894	7	243	3	247	2.33333333333
90_2.322	0.11294919945	7.6925871312	11	239	4	246	2.75
27_8.927	0.338778369003	9.03531708497	7	243	3	247	2.33333333333
88_2.423	0.221364732468	8.80654116975	8	242	3	247	2.66666666667
69_3.927	0.0880920479724	8.56029876999	10	240	3	247	3.33333333333
61_4.54	0.00207360093375	7.53239930638	19	231	4	246	4.75
110_1.609	0.00119114771316	7.07434398402	18	232	3	247	6.0
119_1.379	0.0193059728447	8.66020332009	13	237	3	247	4.33333333333
47_6.647	0.724350636085	8.8731989222	5	245	3	247	1.66666666667
78_3.065	0.0325177385818	8.57778863175	12	238	3	247	4.0
124_1.241	0.000662560445691	7.51444162698	19	231	3	247	6.33333333333
128_1.061	0.0539661281468	8.23361948527	11	239	3	247	3.66666666667
57_5.43	0.417244332764	8.43604378824	9	241	5	245	1.8
48_6.532	0.338778369003	8.41192140655	7	243	3	247	2.33333333333
116_1.46	0.00654582764502	8.00437824388	15	235	3	247	5.0
6_12.881	0.0113100408791	7.15650868036	14	236	3	247	4.66666666667
