MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
92_11.052	0.00609336681684	8.64610953417	91	4909	57	4943	1.59649122807
175_5.119	0.342284433953	8.8713165203	74	4926	62	4938	1.1935483871
104_10.285	0.102073574191	8.3358741022	71	4929	52	4948	1.36538461538
171_5.849	0.608466174671	9.12658867812	73	4927	66	4934	1.10606060606
3_21.678	0.000231635221702	7.88064377935	96	4904	51	4949	1.88235294118
38_15.462	0.0531933324901	8.21435077653	91	4909	66	4934	1.37878787879
28_16.337	0.265063998833	7.43246419705	76	4924	62	4938	1.22580645161
80_11.832	0.631869776155	8.35391409561	58	4942	52	4948	1.11538461538
85_11.28	0.00156698764711	8.2098464428	98	4902	58	4942	1.68965517241
185_3.258	0.0240606841295	9.08400352257	87	4913	59	4941	1.47457627119
42_14.627	0.0134961397908	8.00110478115	80	4920	51	4949	1.56862745098
110_9.815	0.0906023663499	8.02628515433	74	4926	54	4946	1.37037037037
106_10.102	0.92367647272	8.56616612634	56	4944	54	4946	1.03703703704
0_27.212	0.921539788681	8.41081586175	51	4949	53	4947	0.962264150943
165_6.752	0.459156304018	8.77993533807	80	4920	70	4930	1.14285714286
77_12.125	0.00154623815104	7.82085741303	89	4911	51	4949	1.74509803922
11_18.618	0.232378456786	9.50812434293	67	4933	53	4947	1.2641509434
167_6.719	0.308773651524	8.51684768212	77	4923	64	4936	1.203125
18_17.367	2.30705415304e-06	7.96556134846	111	4889	51	4949	2.17647058824
195_2.432	0.0849709277902	9.18925453139	79	4921	58	4942	1.36206896552
54_13.877	0.763198029493	8.76998553937	48	4952	52	4948	0.923076923077
134_8.468	0.139753826837	9.41959173898	68	4932	51	4949	1.33333333333
194_2.452	0.0316907242088	9.00251829467	76	4924	51	4949	1.49019607843
176_4.857	0.00338518705091	8.59859871868	91	4909	55	4945	1.65454545455
101_10.594	0.468388528456	8.38721293573	43	4957	51	4949	0.843137254902
4_21.099	0.392524720092	8.47297957573	61	4939	51	4949	1.19607843137
40_14.838	0.0472617443946	8.55374287051	74	4926	51	4949	1.45098039216
86_11.266	0.304264222785	8.09538566297	64	4936	52	4948	1.23076923077
122_9.09	0.178463352284	9.04761949372	71	4929	55	4945	1.29090909091
94_10.826	0.000397003049377	7.9769221366	106	4894	60	4940	1.76666666667
149_7.668	0.00810239290347	8.35106309364	86	4914	54	4946	1.59259259259
121_9.138	0.073678344691	9.36261597924	74	4926	53	4947	1.39622641509
189_2.984	0.0147110982175	8.5503749565	117	4883	82	4918	1.42682926829
16_17.553	7.25619196161e-05	7.53777461646	100	4900	51	4949	1.96078431373
154_7.281	0.567055164103	8.47457506155	59	4941	52	4948	1.13461538462
21_16.855	7.69861511645e-05	7.71778694445	108	4892	57	4943	1.89473684211
180_4.404	0.0155728369842	8.07802845816	106	4894	73	4927	1.45205479452
46_14.418	0.000112709639202	8.01452468079	108	4892	58	4942	1.86206896552
186_3.174	0.00384074772024	8.64124521499	93	4907	57	4943	1.63157894737
14_18.016	0.103049129214	7.88440356437	79	4921	59	4941	1.33898305085
169_6.234	0.139753826837	8.7054470076	68	4932	51	4949	1.33333333333
89_11.154	0.308355556306	8.07230548279	65	4935	53	4947	1.22641509434
52_14.063	0.0330387836484	7.89161293586	77	4923	52	4948	1.48076923077
30_16.129	0.0326719888239	7.76381073595	89	4911	62	4938	1.43548387097
31_15.895	0.710074222634	8.63373951556	61	4939	56	4944	1.08928571429
183_3.457	0.224565165378	8.48516799214	65	4935	51	4949	1.27450980392
102_10.346	0.0316907242088	8.24711054539	76	4924	51	4949	1.49019607843
124_9.044	0.00456570832854	8.52631545697	91	4909	56	4944	1.625
179_4.603	0.000162478263566	8.35202513767	104	4896	56	4944	1.85714285714
39_15.243	0.0260190846354	7.99902593194	83	4917	56	4944	1.48214285714
33_15.697	0.37189816541	8.88889533512	69	4931	58	4942	1.18965517241
98_10.756	0.0434806819417	7.88410734909	78	4922	54	4946	1.44444444444
68_13.006	0.0473461436024	8.12517809358	94	4906	68	4932	1.38235294118
145_7.941	0.118099951149	8.12324635695	69	4931	51	4949	1.35294117647
62_13.139	0.0293132938187	8.56713858859	80	4920	54	4946	1.48148148148
26_16.457	0.011876216025	7.11465110791	105	4895	71	4929	1.47887323944
36_15.555	0.000533886934642	8.23389546464	93	4907	51	4949	1.82352941176
99_10.667	0.0042162169765	8.55530091153	85	4915	51	4949	1.66666666667
23_16.715	0.0508110994652	7.82868082715	76	4924	53	4947	1.43396226415
139_8.191	0.608466174671	8.90883684976	73	4927	66	4934	1.10606060606
114_9.349	0.710074222634	8.28834527688	61	4939	56	4944	1.08928571429
93_10.959	0.000922061563401	8.1172362624	104	4896	61	4939	1.70491803279
152_7.465	0.0593168104506	8.24860594173	74	4926	52	4948	1.42307692308
128_8.846	0.082712865064	8.18162837759	78	4922	57	4943	1.36842105263
83_11.489	0.0357802192394	8.54910873156	79	4921	54	4946	1.46296296296
95_10.794	0.328260845297	8.55775607496	83	4917	70	4930	1.18571428571
129_8.778	0.12113522114	8.45205963208	70	4930	52	4948	1.34615384615
90_11.135	0.631869776155	6.38452995703	58	4942	52	4948	1.11538461538
60_13.431	0.921539788681	8.44325855211	53	4947	51	4949	1.03921568627
164_6.783	0.144587740537	8.04552032914	128	4872	105	4895	1.21904761905
12_18.314	0.0593168104506	8.45588925193	74	4926	52	4948	1.42307692308
22_16.788	0.563561262591	7.56592361048	58	4942	51	4949	1.13725490196
188_2.996	0.0159692602527	8.06217303856	113	4887	79	4921	1.43037974684
56_13.565	0.0126478976243	8.29206314018	84	4916	54	4946	1.55555555556
163_6.784	0.000763353201798	8.16730268847	93	4907	52	4948	1.78846153846
88_11.156	0.189348888358	8.28360224046	84	4916	67	4933	1.25373134328
10_19.069	0.0855908477931	8.3558285002	72	4928	52	4948	1.38461538462
161_6.832	0.775735286684	7.87404220496	58	4942	54	4946	1.07407407407
6_19.928	2.81341196711e-10	7.72850976431	136	4864	51	4949	2.66666666667
157_7.043	0.018993004703	8.48699290008	93	4907	63	4937	1.47619047619
119_9.246	0.08308127034	8.88630916712	71	4929	51	4949	1.39215686275
107_10.008	0.200178882785	8.21023446557	68	4932	53	4947	1.28301886792
120_9.139	0.0305244160944	8.14116093849	81	4919	55	4945	1.47272727273
51_14.098	0.0371720210532	7.94214403299	80	4920	55	4945	1.45454545455
67_13.015	0.0317498174318	8.36273589113	82	4918	56	4944	1.46428571429
57_13.545	0.0188615817886	8.19719198756	87	4913	58	4942	1.5
55_13.877	0.000231635221702	8.01542485229	96	4904	51	4949	1.88235294118
7_19.755	0.307571807526	8.75509289768	43	4957	54	4946	0.796296296296
65_13.089	0.0316907242088	8.15085573625	76	4924	51	4949	1.49019607843
78_11.994	0.0316907242088	8.13182187623	76	4924	51	4949	1.49019607843
108_9.962	0.0218637918727	8.14744016286	79	4921	52	4948	1.51923076923
75_12.357	0.102073574191	8.68913713687	71	4929	52	4948	1.36538461538
74_12.39	0.0164723043085	7.49598364422	84	4916	55	4945	1.52727272727
173_5.312	0.392524720092	8.32931366172	61	4939	51	4949	1.19607843137
160_6.879	0.0419918360787	8.32149581912	90	4910	64	4936	1.40625
87_11.18	0.000307037255523	7.82131396269	95	4905	51	4949	1.86274509804
59_13.449	0.00179591912266	8.43527569872	100	4900	60	4940	1.66666666667
48_14.278	0.236206858932	8.37543717969	68	4932	54	4946	1.25925925926
20_16.917	0.0134961397908	8.6473415203	80	4920	51	4949	1.56862745098
69_12.853	0.073678344691	7.57660052469	74	4926	53	4947	1.39622641509
148_7.675	0.791249143059	8.86888219794	67	4933	63	4937	1.06349206349
166_6.722	0.0633466846677	8.26440737118	76	4924	54	4946	1.40740740741
142_7.999	0.139753826837	8.37340243889	68	4932	51	4949	1.33333333333
138_8.214	0.00257317988841	7.79364761827	87	4913	51	4949	1.70588235294
17_17.374	0.41830337536	7.20274173898	83	4917	72	4928	1.15277777778
127_8.903	0.0691714139977	8.71992607109	72	4928	51	4949	1.41176470588
47_14.346	0.00403446586564	7.8509879141	109	4891	70	4930	1.55714285714
126_8.946	0.0849709277902	8.38823000873	79	4921	58	4942	1.36206896552
182_4.122	0.0250303421367	8.5192141981	88	4912	60	4940	1.46666666667
141_8.018	0.219670882736	8.60286402442	95	4905	78	4922	1.21794871795
1_22.776	0.697627894352	8.57782306353	56	4944	51	4949	1.09803921569
15_17.767	0.0931025889515	7.91718580685	75	4925	55	4945	1.36363636364
131_8.72	0.082712865064	8.53709165816	78	4922	57	4943	1.36842105263
109_9.952	0.16807043351	8.16599377323	68	4932	52	4948	1.30769230769
76_12.301	0.580226430455	8.78631625277	63	4937	56	4944	1.125
193_2.543	0.00513719706036	8.66967313156	93	4907	58	4942	1.60344827586
37_15.526	0.364622639572	7.83242541855	112	4888	98	4902	1.14285714286
24_16.58	0.700247385923	8.97934775492	57	4943	52	4948	1.09615384615
115_9.33	0.104837384935	8.36146895835	72	4928	53	4947	1.35849056604
140_8.16	0.0250623225969	8.79147086835	30	4970	51	4949	0.588235294118
72_12.469	0.769726020969	8.43028729302	55	4945	51	4949	1.07843137255
181_4.178	0.56101831738	8.89623969702	101	4899	92	4908	1.09782608696
27_16.365	0.567055164103	7.79478708104	59	4941	52	4948	1.13461538462
159_6.974	0.146310981261	8.02989917403	70	4930	53	4947	1.32075471698
9_19.126	1.0	8.57197557494	52	4948	51	4949	1.01960784314
45_14.555	0.0134961397908	7.90041858437	80	4920	51	4949	1.56862745098
81_11.717	0.779485883122	8.7855882469	56	4944	60	4940	0.933333333333
13_18.301	0.000308021583349	7.58864311052	103	4897	57	4943	1.80701754386
19_17.008	0.00479996567361	7.67441512708	87	4913	53	4947	1.64150943396
199_1.221	0.155958817463	8.69731238538	73	4927	56	4944	1.30357142857
192_2.708	0.0782883825061	8.64362956178	99	4901	75	4925	1.32
2_22.445	0.0691714139977	8.14029292423	72	4928	51	4949	1.41176470588
113_9.364	0.243711247896	8.25158614891	70	4930	56	4944	1.25
58_13.534	0.352442830304	8.09514386052	64	4936	53	4947	1.20754716981
116_9.313	0.00409442286001	9.21376146214	99	4901	62	4938	1.59677419355
105_10.261	0.0293132938187	8.83120758685	80	4920	54	4946	1.48148148148
136_8.435	0.260292329042	9.00749334716	64	4936	51	4949	1.25490196078
133_8.526	0.0148987996631	8.41093297048	93	4907	62	4938	1.5
64_13.094	0.00763129266356	7.73557283583	90	4910	57	4943	1.57894736842
170_5.938	0.34414780261	8.67757816215	62	4938	51	4949	1.21568627451
5_20.323	0.236206858932	7.93859172227	68	4932	54	4946	1.25925925926
190_2.966	0.0714694862203	8.68893462464	80	4920	58	4942	1.37931034483
32_15.82	0.0349843530198	7.21457910323	91	4909	64	4936	1.421875
130_8.757	0.0906023663499	8.63635992005	74	4926	54	4946	1.37037037037
71_12.528	0.0118306155436	8.20509058615	88	4912	57	4943	1.54385964912
197_1.863	0.00403148789009	8.40363213662	89	4911	54	4946	1.64814814815
97_10.757	0.844559958741	8.13846154006	54	4946	51	4949	1.05882352941
158_7.003	0.416163474032	8.56271077229	67	4933	57	4943	1.17543859649
123_9.08	0.000233864431634	8.33145587127	108	4892	60	4940	1.8
