MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
18_11.139	0.00654582764502	7.83187145102	15	235	3	247	5.0
155_0.446	0.00654582764502	7.85615501086	15	235	3	247	5.0
148_0.756	0.0539661281468	7.7751511809	11	239	3	247	3.66666666667
69_5.529	0.381818030249	9.06092767576	8	242	4	246	2.0
144_0.878	0.0539661281468	8.19385459713	11	239	3	247	3.66666666667
42_8.485	0.338778369003	8.81112482859	7	243	3	247	2.33333333333
90_3.182	0.724350636085	9.06644188056	5	245	3	247	1.66666666667
83_3.549	0.260491663689	7.90656680139	9	241	4	246	2.25
140_0.94	0.338778369003	7.9040767151	7	243	3	247	2.33333333333
41_8.563	0.0235597602518	8.80420727722	16	234	5	245	3.2
40_8.574	0.000662560445691	7.31854231774	19	231	3	247	6.33333333333
91_3.163	0.0193059728447	8.55679742598	13	237	3	247	4.33333333333
106_2.241	0.221364732468	9.34817066154	8	242	3	247	2.66666666667
23_10.358	0.0880920479724	8.31353104225	10	240	3	247	3.33333333333
10_12.081	1.0	8.40502367223	4	246	4	246	1.0
12_11.634	0.000662560445691	7.66545231624	19	231	3	247	6.33333333333
37_8.829	0.00654582764502	7.46860027331	15	235	3	247	5.0
36_8.877	0.0113100408791	7.54574514991	14	236	3	247	4.66666666667
47_7.872	0.221364732468	8.14331491718	8	242	3	247	2.66666666667
73_4.769	0.0902934595212	8.28480337187	13	237	5	245	2.6
46_7.885	0.221364732468	9.25279573318	8	242	3	247	2.66666666667
131_1.263	0.338778369003	9.1537515004	7	243	3	247	2.33333333333
130_1.27	1.0	9.21148914315	4	246	3	247	1.33333333333
94_2.976	0.623492457752	8.96928183054	1	249	3	247	0.333333333333
95_2.953	0.751410308876	9.56689077029	6	244	4	246	1.5
22_10.442	0.221364732468	8.38767256204	8	242	3	247	2.66666666667
66_6.126	0.141138083578	8.22758112273	9	241	3	247	3.0
107_2.138	0.141138083578	8.65394087382	9	241	3	247	3.0
157_0.367	0.00119114771316	7.78855472902	18	232	3	247	6.0
116_1.679	0.0452927517327	8.6265082428	13	237	4	246	3.25
105_2.293	0.0721530357933	8.25569087553	12	238	4	246	3.0
20_10.94	1.0	7.83174952176	3	247	3	247	1.0
103_2.379	0.00895607255569	8.08951728644	18	232	5	245	3.6
52_7.269	0.000200060514782	7.477686423	21	229	3	247	7.0
118_1.628	0.503831144952	8.81530733822	6	244	3	247	2.0
5_12.631	0.0880920479724	7.79658090471	10	240	3	247	3.33333333333
80_3.988	0.0880920479724	8.6009392695	10	240	3	247	3.33333333333
35_9.137	0.503831144952	8.69066967955	6	244	3	247	2.0
104_2.359	0.0325177385818	8.17654488583	12	238	3	247	4.0
161_0.114	0.0193059728447	8.2116757495	13	237	3	247	4.33333333333
28_9.946	0.221364732468	9.01382554042	8	242	3	247	2.66666666667
4_13.04	0.221364732468	8.39307360097	8	242	3	247	2.66666666667
151_0.695	0.54425223294	8.63974517142	7	243	4	246	1.75
64_6.237	1.0	8.9586778285	2	248	3	247	0.666666666667
86_3.411	0.0113100408791	8.02922310698	14	236	3	247	4.66666666667
134_1.235	1.0	8.96077943588	4	246	3	247	1.33333333333
62_6.506	0.221364732468	9.09936482193	8	242	3	247	2.66666666667
163_0.024	0.724350636085	9.55127143489	5	245	3	247	1.66666666667
2_13.149	1.0	8.69124102451	3	247	3	247	1.0
114_1.702	0.0113100408791	8.39401840596	14	236	3	247	4.66666666667
9_12.394	0.00654582764502	7.93971831936	15	235	3	247	5.0
122_1.521	1.0	8.82726053365	4	246	3	247	1.33333333333
16_11.315	0.0170429115758	7.45106188607	15	235	4	246	3.75
145_0.818	1.0	8.33653223309	4	246	3	247	1.33333333333
74_4.746	0.751410308876	8.69195133351	6	244	4	246	1.5
129_1.297	0.260491663689	7.92910507198	9	241	4	246	2.25
143_0.892	0.00374660526348	8.07005873703	16	234	3	247	5.33333333333
68_5.587	0.751410308876	8.66092374676	6	244	4	246	1.5
30_9.574	0.0539661281468	8.28941957725	11	239	3	247	3.66666666667
102_2.392	0.0880920479724	8.50047885987	10	240	3	247	3.33333333333
13_11.521	0.141138083578	8.40893723633	9	241	3	247	3.0
81_3.767	0.00654582764502	7.64552289014	15	235	3	247	5.0
101_2.423	0.0880920479724	8.477980938	10	240	3	247	3.33333333333
17_11.227	0.00374660526348	7.19341911589	16	234	3	247	5.33333333333
119_1.562	0.0325177385818	7.91513244919	12	238	3	247	4.0
115_1.691	0.00654582764502	8.25366492971	15	235	3	247	5.0
25_10.254	0.173406847536	7.54499693197	10	240	4	246	2.5
156_0.415	0.724350636085	9.01718474081	5	245	3	247	1.66666666667
146_0.817	0.221364732468	8.71342170331	8	242	3	247	2.66666666667
123_1.518	0.0539661281468	7.81570161565	11	239	3	247	3.66666666667
50_7.467	0.338778369003	7.80297887626	7	243	3	247	2.33333333333
138_1.021	0.0170429115758	8.68583396096	15	235	4	246	3.75
56_6.96	0.54425223294	8.85152144938	7	243	4	246	1.75
162_0.099	0.0193059728447	8.00298311626	13	237	3	247	4.33333333333
57_6.925	1.0	8.64127270858	2	248	3	247	0.666666666667
92_3.059	0.0721530357933	8.59192084513	12	238	4	246	3.0
6_12.572	0.338778369003	8.97987208227	7	243	3	247	2.33333333333
48_7.638	0.00356979041678	7.53414417087	18	232	4	246	4.5
132_1.261	0.0113100408791	8.45743286096	14	236	3	247	4.66666666667
60_6.698	0.11294919945	7.66552094896	11	239	4	246	2.75
112_1.736	0.000679693939633	7.66452742492	21	229	4	246	5.25
0_18.506	0.0539661281468	8.51595488413	11	239	3	247	3.66666666667
67_5.653	0.221364732468	9.1687735609	8	242	3	247	2.66666666667
58_6.867	0.00374660526348	8.33642260842	16	234	3	247	5.33333333333
88_3.27	0.0306668735948	8.20304803934	17	233	6	244	2.83333333333
97_2.686	0.00654582764502	7.50259066829	15	235	3	247	5.0
89_3.241	0.0539661281468	8.09329000335	11	239	3	247	3.66666666667
147_0.813	0.787534728718	8.73551355604	8	242	6	244	1.33333333333
137_1.044	0.503831144952	9.68792003714	6	244	3	247	2.0
21_10.856	0.0113100408791	7.83534109419	14	236	3	247	4.66666666667
82_3.554	1.0	8.62392789544	2	248	3	247	0.666666666667
120_1.551	1.0	9.48698468813	5	245	4	246	1.25
33_9.318	0.0325177385818	7.68348723902	12	238	3	247	4.0
84_3.504	0.724350636085	9.25399143196	5	245	3	247	1.66666666667
159_0.288	0.0721530357933	8.1951689384	12	238	4	246	3.0
128_1.362	8.86259830998e-06	7.21705310838	26	224	3	247	8.66666666667
136_1.061	0.00207360093375	7.75564241867	19	231	4	246	4.75
53_7.062	0.0880920479724	8.2071825007	10	240	3	247	3.33333333333
111_1.822	0.0325177385818	8.49608079539	12	238	3	247	4.0
152_0.685	0.503831144952	7.77366955661	6	244	3	247	2.0
32_9.427	0.0146197597833	7.79324666747	17	233	5	245	3.4
113_1.724	0.00654582764502	8.11936800066	15	235	3	247	5.0
