MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
183_0.951	0.438934773827	8.47253669557	16	984	11	989	1.45454545455
115_5.417	0.00111477896103	8.09280584146	33	967	11	989	3.0
11_14.461	0.197088232798	8.218181453	19	981	11	989	1.72727272727
90_7.237	1.0	9.22842882636	12	988	11	989	1.09090909091
172_1.489	0.0569952630064	8.80648691223	27	973	14	986	1.92857142857
180_1.084	0.505578238184	8.09664840732	32	968	26	974	1.23076923077
156_2.883	1.0	8.9482494225	13	987	13	987	1.0
192_0.496	0.0628454840643	8.73601866306	24	976	12	988	2.0
195_0.283	0.130748853317	8.16051637919	28	972	17	983	1.64705882353
97_6.742	0.0127363212	7.60703463487	30	970	13	987	2.30769230769
111_5.765	0.285834595551	8.20213783271	26	974	18	982	1.44444444444
62_8.998	0.0274071947073	7.50369223327	25	975	11	989	2.27272727273
87_7.673	0.554584468195	8.61042621817	15	985	11	989	1.36363636364
142_3.961	0.197088232798	9.08209339083	19	981	11	989	1.72727272727
128_4.815	0.14644749602	8.49782164656	20	980	11	989	1.81818181818
129_4.809	0.554584468195	8.81167551713	15	985	11	989	1.36363636364
41_10.531	0.00591934052341	8.24419010642	29	971	11	989	2.63636363636
70_8.61	0.0189539717959	7.92016191584	26	974	11	989	2.36363636364
20_12.578	0.646009739497	8.15752280032	8	992	11	989	0.727272727273
86_7.697	0.107340450663	8.22613205892	21	979	11	989	1.90909090909
148_3.618	0.050955436113	8.75011356057	26	974	13	987	2.0
175_1.438	0.306214448447	9.15708566619	21	979	14	986	1.5
123_4.961	0.341503716374	8.30900918855	17	983	11	989	1.54545454545
169_1.655	0.0246091914561	7.74290974654	43	957	24	976	1.79166666667
162_2.543	0.0924896786465	8.97363680323	28	972	16	984	1.75
191_0.526	0.438934773827	8.42554516838	16	984	11	989	1.45454545455
155_2.995	0.0274071947073	9.34946831389	25	975	11	989	2.27272727273
1_18.616	0.0026090482692	7.72155810827	31	969	11	989	2.81818181818
132_4.588	0.341503716374	8.60567911094	17	983	11	989	1.54545454545
117_5.276	0.568842850433	8.75293319483	16	984	12	988	1.33333333333
174_1.44	0.1394923718	8.78875551054	24	976	14	986	1.71428571429
190_0.533	0.00489504744595	7.14130478774	37	963	16	984	2.3125
57_9.455	0.837844115149	6.94626407244	13	987	11	989	1.18181818182
2_18.319	0.00145153405911	8.05028348654	34	966	12	988	2.83333333333
79_8.355	0.00591934052341	8.01346439926	29	971	11	989	2.63636363636
173_1.447	0.688161759902	8.70812869551	14	986	11	989	1.27272727273
73_8.54	0.0555115182499	7.76194757997	23	977	11	989	2.09090909091
13_14.078	0.688161759902	7.94001590786	14	986	11	989	1.27272727273
78_8.391	0.0376849640095	7.51796898949	31	969	16	984	1.9375
96_6.887	1.0	8.50656906369	12	988	11	989	1.09090909091
185_0.705	0.581791806083	8.38845133979	17	983	13	987	1.30769230769
14_13.844	1.0	8.45567702666	13	987	12	988	1.08333333333
122_5.086	0.118281778921	8.43695274363	22	978	12	988	1.83333333333
63_8.936	0.00275884039285	8.13837123042	34	966	13	987	2.61538461538
45_10.172	0.00281245462063	7.02080156914	37	963	15	985	2.46666666667
130_4.807	0.844001933563	8.76661201073	14	986	12	988	1.16666666667
42_10.46	0.107340450663	7.83474481371	21	979	11	989	1.90909090909
47_10.158	0.261429128168	8.30385978136	18	982	11	989	1.63636363636
64_8.83	0.469638878416	8.169149169	18	982	13	987	1.38461538462
56_9.543	0.0450180757726	8.48672893365	25	975	12	988	2.08333333333
137_4.151	0.1951720724	7.91338368202	24	976	15	985	1.6
134_4.355	5.94473790633e-05	8.19448400153	48	952	16	984	3.0
159_2.593	0.277269399364	8.58797692085	19	981	12	988	1.58333333333
49_10.058	0.000720848539623	7.73389769011	34	966	11	989	3.09090909091
151_3.165	0.837844115149	8.66835949777	13	987	11	989	1.18181818182
146_3.769	0.197088232798	9.09653461878	19	981	11	989	1.72727272727
144_3.857	0.0667643541873	9.23278777243	33	967	19	981	1.73684210526
124_4.96	0.00879773879069	7.89842911844	31	969	13	987	2.38461538462
69_8.665	0.688161759902	8.16054112554	14	986	11	989	1.27272727273
9_14.654	7.39759673487e-05	6.52420733629	39	961	11	989	3.54545454545
24_12.114	0.454942716329	8.28115354253	17	983	12	988	1.41666666667
153_3.087	0.454942716329	8.82474955002	17	983	12	988	1.41666666667
139_4.098	0.292171581023	8.61223270033	20	980	13	987	1.53846153846
16_13.175	6.59990351511e-06	7.82262987836	44	956	11	989	4.0
105_6.08	0.554584468195	8.04915692897	15	985	11	989	1.36363636364
106_6.02	0.0667643541873	7.78444355354	33	967	19	981	1.73684210526
89_7.318	0.0776657278988	8.5584055519	22	978	11	989	2.0
186_0.681	0.261429128168	8.94000968745	18	982	11	989	1.63636363636
39_10.604	0.0867370090622	7.69140541448	23	977	12	988	1.91666666667
149_3.616	0.135349155397	8.04906645187	40	960	27	973	1.48148148148
176_1.381	0.0129790116383	8.31421326149	27	973	11	989	2.45454545455
25_12.097	0.0189539717959	8.19836068362	26	974	11	989	2.36363636364
150_3.421	0.0278126013464	7.95236943384	36	964	19	981	1.89473684211
15_13.798	0.438934773827	8.32233662253	16	984	11	989	1.45454545455
27_11.626	0.0189539717959	8.0163857161	26	974	11	989	2.36363636364
53_9.948	0.197088232798	8.50492856619	19	981	11	989	1.72727272727
109_5.873	0.1592712155	7.6689634201	21	979	12	988	1.75
67_8.707	0.00728795350717	8.13145064038	30	970	12	988	2.5
10_14.569	0.341503716374	8.24825207915	17	983	11	989	1.54545454545
178_1.161	0.438934773827	8.37662874891	16	984	11	989	1.45454545455
58_9.249	0.00591934052341	7.84785098903	29	971	11	989	2.63636363636
108_5.966	0.438934773827	9.74594625106	16	984	11	989	1.45454545455
55_9.697	0.00409318512026	7.9661975929	33	967	13	987	2.53846153846
127_4.866	0.107340450663	8.82051764279	21	979	11	989	1.90909090909
120_5.234	0.688161759902	8.58842485734	14	986	11	989	1.27272727273
113_5.533	0.554584468195	8.01935743146	15	985	11	989	1.36363636364
152_3.152	0.118281778921	7.98457750292	22	978	12	988	1.83333333333
171_1.575	0.355130085687	8.4209948532	25	975	18	982	1.38888888889
182_1.039	1.0	8.51060026293	10	990	11	989	0.909090909091
38_10.634	0.00879773879069	7.83049440073	31	969	13	987	2.38461538462
167_1.954	0.0555115182499	8.52053547846	23	977	11	989	2.09090909091
80_8.268	0.581791806083	7.90457291837	17	983	13	987	1.30769230769
140_4.069	0.688161759902	8.47646414281	14	986	11	989	1.27272727273
34_10.951	0.107340450663	7.55837480755	21	979	11	989	1.90909090909
50_10.046	0.0297463383584	7.7123131798	29	971	14	986	2.07142857143
19_12.595	0.837844115149	8.20995176922	13	987	11	989	1.18181818182
100_6.596	0.837844115149	8.35451374964	13	987	11	989	1.18181818182
164_2.34	0.400734414557	8.33551475411	21	979	15	985	1.4
68_8.705	0.197088232798	7.90546733314	19	981	11	989	1.72727272727
59_9.2	0.0513399655591	7.90192550889	30	970	16	984	1.875
32_11.329	0.00394587833718	8.03437299693	30	970	11	989	2.72727272727
184_0.766	0.113515180134	8.17385424046	26	974	15	985	1.73333333333
163_2.442	0.0274071947073	8.63263624316	25	975	11	989	2.27272727273
28_11.616	0.688161759902	8.32836076463	14	986	11	989	1.27272727273
61_9.079	0.0106885408068	8.58466042403	29	971	12	988	2.41666666667
