MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
99_7.168	0.0776657278988	8.40980646618	22	978	11	989	2.0
188_0.664	0.454942716329	8.33134317188	17	983	12	988	1.41666666667
101_6.939	0.554584468195	8.50347305484	15	985	11	989	1.36363636364
50_10.458	0.261429128168	8.20569360355	18	982	11	989	1.63636363636
43_10.679	0.1596954723	7.08293322179	26	974	16	984	1.625
115_6.094	0.277269399364	8.11485664051	19	981	12	988	1.58333333333
23_12.394	0.00880441229977	8.19785862719	28	972	11	989	2.54545454545
108_6.472	0.050955436113	8.19734454267	26	974	13	987	2.0
78_8.152	0.0957576224487	9.32733481293	24	976	13	987	1.84615384615
162_1.868	0.0754370271174	8.36787439801	30	970	17	983	1.76470588235
54_9.937	0.197088232798	8.05994953954	19	981	11	989	1.72727272727
192_0.494	0.104692558924	8.25163360134	25	975	14	986	1.78571428571
68_8.953	0.00591934052341	8.6982300283	29	971	11	989	2.63636363636
47_10.601	0.0776657278988	8.08615057983	22	978	11	989	2.0
93_7.47	0.00880441229977	8.39583814402	28	972	11	989	2.54545454545
89_7.586	0.0418148081159	7.53837475279	32	968	17	983	1.88235294118
13_13.717	0.0318997188043	7.69522572081	26	974	12	988	2.16666666667
136_4.238	0.036568903999	7.79664618063	27	973	13	987	2.07692307692
171_1.341	0.357940471224	8.47352496253	18	982	12	988	1.5
164_1.84	0.0503092753907	7.94882563711	34	966	19	981	1.78947368421
122_5.66	0.00111477896103	8.85478723839	33	967	11	989	3.0
150_2.729	0.0223718601498	8.35633209258	27	973	12	988	2.25
121_5.693	0.0274071947073	7.95300971576	25	975	11	989	2.27272727273
94_7.452	1.0	8.61013000562	13	987	12	988	1.08333333333
184_0.836	0.688161759902	8.82168643022	14	986	11	989	1.27272727273
56_9.7	0.0776657278988	8.47099725408	22	978	11	989	2.0
143_3.5	0.0189539717959	8.21029511879	26	974	11	989	2.36363636364
100_7.131	0.197088232798	8.26555723138	19	981	11	989	1.72727272727
49_10.464	0.554584468195	8.37592760505	15	985	11	989	1.36363636364
91_7.566	0.14644749602	8.25082377577	20	980	11	989	1.81818181818
58_9.544	0.14644749602	8.63774294569	20	980	11	989	1.81818181818
21_12.539	0.0318997188043	8.56153708885	26	974	12	988	2.16666666667
25_12.106	0.0392199578263	7.4505080551	24	976	11	989	2.18181818182
133_4.504	1.0	8.92033405041	12	988	13	987	0.923076923077
186_0.746	0.837844115149	9.21623918833	13	987	11	989	1.18181818182
173_1.203	0.699146586154	8.92627537271	15	985	12	988	1.25
33_11.065	0.0776657278988	8.20344931643	22	978	11	989	2.0
169_1.5	0.00045048761691	7.81505042952	40	960	14	986	2.85714285714
114_6.102	0.00880441229977	8.40264122106	28	972	11	989	2.54545454545
65_9.218	0.0274071947073	7.60641525463	25	975	11	989	2.27272727273
180_0.928	0.0106885408068	8.32168427151	29	971	12	988	2.41666666667
161_1.898	0.0569952630064	8.15903994274	27	973	14	986	1.92857142857
38_10.869	1.0	8.28451129948	11	989	11	989	1.0
18_12.893	0.00880441229977	7.72674652711	28	972	11	989	2.54545454545
34_11.008	0.0555115182499	8.0114705052	23	977	11	989	2.09090909091
62_9.373	0.000951681637387	8.03552412357	35	965	12	988	2.91666666667
165_1.771	0.717977503967	8.79775975548	17	983	14	986	1.21428571429
182_0.867	2.05860442334e-05	7.86733936697	47	953	14	986	3.35714285714
59_9.514	0.0274071947073	8.3409019602	25	975	11	989	2.27272727273
181_0.875	0.0513399655591	8.83360614991	30	970	16	984	1.875
40_10.795	1.0	8.8007389508	12	988	12	988	1.0
28_11.769	0.0106885408068	8.40566567221	29	971	12	988	2.41666666667
88_7.622	0.438934773827	8.58949407699	16	984	11	989	1.45454545455
37_10.907	0.00171177888684	7.22925355504	32	968	11	989	2.90909090909
126_5.511	0.277269399364	8.88822428104	19	981	12	988	1.58333333333
175_1.092	0.0129790116383	9.10263359787	27	973	11	989	2.45454545455
110_6.455	1.0	9.20833166004	11	989	11	989	1.0
146_3.075	0.0628454840643	8.55328707925	24	976	12	988	2.0
10_13.918	0.000118053151934	7.59300140485	38	962	11	989	3.45454545455
119_5.875	0.0318997188043	8.62315078434	26	974	12	988	2.16666666667
159_1.966	0.000118053151934	7.83210222863	38	962	11	989	3.45454545455
166_1.769	0.400734414557	8.18273028136	21	979	15	985	1.4
147_2.897	0.385694798162	8.98854083664	28	972	21	979	1.33333333333
69_8.88	0.0182744663214	8.05258480348	29	971	13	987	2.23076923077
194_0.403	0.0122139089416	7.83441793021	33	967	15	985	2.2
36_10.943	0.341503716374	8.13171438901	17	983	11	989	1.54545454545
84_7.803	0.483190455015	7.9833777556	19	981	14	986	1.35714285714
44_10.624	0.251307696855	7.51305662232	23	977	15	985	1.53333333333
60_9.437	0.00171177888684	8.05032093353	32	968	11	989	2.90909090909
85_7.771	0.0185481327036	7.35712121397	40	960	21	979	1.90476190476
16_13.36	9.95231429426e-06	8.05805635506	45	955	12	988	3.75
32_11.127	0.0106885408068	7.82874612675	29	971	12	988	2.41666666667
148_2.797	0.183630000111	8.73957850869	23	977	14	986	1.64285714286
20_12.862	0.00591934052341	7.6059296216	29	971	11	989	2.63636363636
113_6.236	0.107340450663	8.50954326999	21	979	11	989	1.90909090909
189_0.633	0.0776657278988	8.44396192137	22	978	11	989	2.0
118_5.886	0.0702456853274	8.08302544536	25	975	13	987	1.92307692308
