MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
158_2.204	0.197088232798	8.87881696719	19	981	11	989	1.72727272727
41_11.08	0.00880441229977	7.73806240067	28	972	11	989	2.54545454545
50_9.983	0.0189539717959	7.69005996825	26	974	11	989	2.36363636364
125_4.881	0.341503716374	8.55130161926	17	983	11	989	1.54545454545
97_6.737	0.171665235607	8.49758419587	22	978	13	987	1.69230769231
30_12.277	0.0867370090622	7.57725007674	23	977	12	988	1.91666666667
186_0.541	0.0702456853274	8.5466865021	25	975	13	987	1.92307692308
108_6.267	1.0	8.91012602949	15	985	14	986	1.07142857143
25_12.627	0.0628454840643	7.92778672654	24	976	12	988	2.0
80_7.687	0.0555115182499	8.20888513753	23	977	11	989	2.09090909091
192_0.399	0.277269399364	8.81524938606	19	981	12	988	1.58333333333
73_8.27	0.0318997188043	7.97405377877	26	974	12	988	2.16666666667
0_19.175	0.837844115149	8.28644490111	13	987	11	989	1.18181818182
53_9.839	0.0189539717959	7.94938268682	26	974	11	989	2.36363636364
195_0.284	0.00410734476546	8.10404042283	36	964	15	985	2.4
22_12.818	1.53661539764e-11	8.58073792641	68	932	11	989	6.18181818182
172_1.363	0.581791806083	8.61449628657	17	983	13	987	1.30769230769
179_0.927	0.0148660385708	8.52189571072	38	962	19	981	2.0
14_14.154	0.0628454840643	7.56602225152	24	976	12	988	2.0
32_12.102	0.0129790116383	7.47837721265	27	973	11	989	2.45454545455
123_5.037	0.357940471224	8.6007212321	18	982	12	988	1.5
74_8.18	0.0776657278988	8.71087422289	22	978	11	989	2.0
58_9.381	0.568842850433	8.25345633137	16	984	12	988	1.33333333333
157_2.401	0.261429128168	8.61800992314	18	982	11	989	1.63636363636
87_7.158	0.14644749602	8.74747099853	20	980	11	989	1.81818181818
1_18.575	7.01894722737e-15	7.78346082913	81	919	11	989	7.36363636364
36_11.728	0.277269399364	7.98570974353	19	981	12	988	1.58333333333
151_2.765	0.0182744663214	8.1220048495	29	971	13	987	2.23076923077
88_7.008	0.483190455015	7.90859471418	19	981	14	986	1.35714285714
193_0.392	0.050955436113	8.17622287728	26	974	13	987	2.0
13_14.272	0.0106885408068	7.89731166842	29	971	12	988	2.41666666667
196_0.235	0.149724688018	8.16302382159	25	975	15	985	1.66666666667
56_9.579	2.85721451938e-05	7.29298117688	41	959	11	989	3.72727272727
153_2.54	0.00410734476546	8.85514136604	36	964	15	985	2.4
38_11.331	0.00880441229977	7.79518352611	28	972	11	989	2.54545454545
120_5.13	0.00171177888684	7.98666212392	32	968	11	989	2.90909090909
29_12.3	0.197088232798	8.40467860875	19	981	11	989	1.72727272727
94_6.783	0.688161759902	8.64990051449	14	986	11	989	1.27272727273
7_15.977	0.357940471224	7.99797920536	18	982	12	988	1.5
110_6.178	1.0	8.73139275902	11	989	11	989	1.0
113_6.079	0.0318997188043	8.71358059782	26	974	12	988	2.16666666667
111_6.113	0.51826211754	8.1875277863	22	978	17	983	1.29411764706
121_5.074	1.0	8.83788149429	10	990	11	989	0.909090909091
173_1.338	0.0225242953743	8.21211638151	42	958	23	977	1.82608695652
182_0.755	0.0776657278988	7.97731874179	22	978	11	989	2.0
89_6.932	0.0628454840643	7.24508677694	24	976	12	988	2.0
95_6.768	0.113515180134	7.75096614641	26	974	15	985	1.73333333333
59_9.208	0.341503716374	8.35023591261	17	983	11	989	1.54545454545
101_6.469	0.197088232798	8.42302759376	19	981	11	989	1.72727272727
51_9.979	0.0939152342017	7.73021257225	33	967	20	980	1.65
188_0.488	0.0555115182499	9.08063941737	23	977	11	989	2.09090909091
99_6.546	1.0	8.44518723137	12	988	13	987	0.923076923077
5_16.443	1.0809208729e-05	6.85903329675	43	957	11	989	3.90909090909
57_9.42	0.0223718601498	8.55486245631	27	973	12	988	2.25
167_1.632	0.0867370090622	9.03466848417	23	977	12	988	1.91666666667
149_2.946	0.554584468195	8.59684736862	15	985	11	989	1.36363636364
194_0.358	0.438934773827	8.94954535519	16	984	11	989	1.45454545455
17_13.611	0.00219808761987	7.85083032043	33	967	12	988	2.75
19_13.285	0.554584468195	7.97481031544	15	985	11	989	1.36363636364
161_2.129	0.709027630865	8.19642185427	16	984	13	987	1.23076923077
2_17.565	0.0274071947073	7.83262824928	25	975	11	989	2.27272727273
166_1.766	0.0702456853274	8.32304450257	25	975	13	987	1.92307692308
47_10.543	0.00229875171039	7.7566949067	36	964	14	986	2.57142857143
60_9.144	0.0867370090622	7.94427447425	23	977	12	988	1.91666666667
78_7.745	0.0189539717959	8.29000359869	26	974	11	989	2.36363636364
112_6.097	0.149724688018	9.10074719718	25	975	15	985	1.66666666667
150_2.825	0.277269399364	8.59171820936	19	981	12	988	1.58333333333
181_0.892	0.1596954723	8.34990125691	26	974	16	984	1.625
136_4.301	0.0957576224487	7.96975952927	24	976	13	987	1.84615384615
152_2.621	0.387438238565	9.0988777121	20	980	14	986	1.42857142857
102_6.459	0.0189539717959	8.50326856679	26	974	11	989	2.36363636364
145_3.341	0.277269399364	8.99733590331	19	981	12	988	1.58333333333
52_9.893	0.0392199578263	8.11253607972	24	976	11	989	2.18181818182
187_0.516	0.0867370090622	8.71204362374	23	977	12	988	1.91666666667
82_7.57	0.0555115182499	8.21059519651	23	977	11	989	2.09090909091
126_4.826	0.107340450663	8.88504661681	21	979	11	989	1.90909090909
156_2.406	0.050955436113	8.92566365617	26	974	13	987	2.0
81_7.662	0.000212924807571	7.96748378942	45	955	16	984	2.8125
65_8.817	0.000720848539623	8.10111460844	34	966	11	989	3.09090909091
92_6.844	0.0413834431203	8.88485708351	28	972	14	986	2.0
54_9.807	0.0189539717959	8.09506076666	26	974	11	989	2.36363636364
105_6.376	0.554584468195	8.04752521091	15	985	11	989	1.36363636364
185_0.581	0.261429128168	8.87153850176	18	982	11	989	1.63636363636
140_3.81	0.554584468195	8.12953791554	15	985	11	989	1.36363636364
178_0.939	0.00602547978232	7.78496300871	32	968	13	987	2.46153846154
155_2.421	0.341503716374	9.3408718215	17	983	11	989	1.54545454545
133_4.522	0.341503716374	9.03336721745	17	983	11	989	1.54545454545
43_10.924	0.00879773879069	7.60256950036	31	969	13	987	2.38461538462
147_3.179	0.0569952630064	7.59637947191	27	973	14	986	1.92857142857
132_4.527	0.1592712155	8.50798691085	21	979	12	988	1.75
61_9.092	0.00879773879069	7.65406074381	31	969	13	987	2.38461538462
76_7.785	0.837844115149	8.99979097783	13	987	11	989	1.18181818182
106_6.356	0.0867370090622	8.16314252159	23	977	12	988	1.91666666667
115_5.869	0.0129790116383	8.34852609582	27	973	11	989	2.45454545455
169_1.547	0.14644749602	8.17911218609	20	980	11	989	1.81818181818
20_13.103	0.277269399364	7.3709226022	19	981	12	988	1.58333333333
42_10.995	0.14644749602	8.08584229266	20	980	11	989	1.81818181818
103_6.43	0.0392199578263	8.37633880537	24	976	11	989	2.18181818182
70_8.496	0.341503716374	8.2266923704	17	983	11	989	1.54545454545
109_6.225	0.107340450663	8.4091845803	21	979	11	989	1.90909090909
84_7.558	0.0297463383584	7.68795273156	29	971	14	986	2.07142857143
23_12.719	0.0026090482692	7.82478074556	31	969	11	989	2.81818181818
118_5.195	0.446308362182	7.66066798609	25	975	19	981	1.31578947368
184_0.603	0.104692558924	8.56302645364	25	975	14	986	1.78571428571
21_12.832	0.197088232798	8.03293032461	19	981	11	989	1.72727272727
134_4.378	0.0418148081159	8.2365030532	32	968	17	983	1.88235294118
85_7.525	0.211625904949	8.56987465983	20	980	12	988	1.66666666667
15_13.876	0.438934773827	7.70406152919	16	984	11	989	1.45454545455
72_8.284	0.0776657278988	8.74933956736	22	978	11	989	2.0
18_13.531	0.341503716374	7.59003535848	17	983	11	989	1.54545454545
91_6.851	0.357940471224	8.18080399422	18	982	12	988	1.5
9_15.353	0.000462959532746	7.86618599845	35	965	11	989	3.18181818182
165_1.815	0.483190455015	9.16169564243	19	981	14	986	1.35714285714
64_8.993	0.0811785927558	7.28679666755	41	959	26	974	1.57692307692
141_3.629	0.0297463383584	8.36444894511	29	971	14	986	2.07142857143
10_15.193	0.00394587833718	7.77705410106	30	970	11	989	2.72727272727
175_1.038	0.0776657278988	8.6453804662	22	978	11	989	2.0
16_13.757	0.000257630903122	7.38971244525	38	962	12	988	3.16666666667
75_7.846	0.0182744663214	7.99733597791	29	971	13	987	2.23076923077
37_11.359	0.646009739497	9.55538221976	8	992	11	989	0.727272727273
39_11.269	0.646009739497	8.64761681819	8	992	11	989	0.727272727273
40_11.257	0.130748853317	7.60678870385	28	972	17	983	1.64705882353
116_5.663	0.169401236362	8.07398850727	27	973	17	983	1.58823529412
49_10.126	0.00111477896103	7.35646197589	33	967	11	989	3.0
171_1.473	0.0555115182499	8.18052068669	23	977	11	989	2.09090909091
45_10.736	0.00591934052341	8.00439079123	29	971	11	989	2.63636363636
93_6.809	0.1592712155	7.70284966938	21	979	12	988	1.75
3_17.308	2.58925524119e-05	7.3127316068	43	957	12	988	3.58333333333
154_2.425	0.0776657278988	8.80010979112	22	978	11	989	2.0
8_15.72	3.66790481126e-17	8.13723080432	92	908	12	988	7.66666666667
191_0.407	0.0590210645522	8.32041369587	36	964	21	979	1.71428571429
197_0.228	0.050955436113	8.79640582777	26	974	13	987	2.0
190_0.42	0.0702456853274	8.81922486342	25	975	13	987	1.92307692308
189_0.441	0.026751786391	7.05730460279	44	956	25	975	1.76
35_11.75	0.107340450663	8.39469685989	21	979	11	989	1.90909090909
62_9.085	0.438934773827	8.23654468942	16	984	11	989	1.45454545455
128_4.676	0.554584468195	8.78601322669	15	985	11	989	1.36363636364
98_6.662	0.454942716329	8.54681111288	17	983	12	988	1.41666666667
127_4.808	0.373209891201	8.12582406349	19	981	13	987	1.46153846154
100_6.475	0.0719666776352	7.6876910205	34	966	20	980	1.7
46_10.675	0.0957576224487	8.07042292483	24	976	13	987	1.84615384615
86_7.411	0.0155362464446	7.56488397957	28	972	12	988	2.33333333333
107_6.314	0.0318997188043	8.36156393225	26	974	12	988	2.16666666667
63_9.064	0.357940471224	8.37061994313	18	982	12	988	1.5
27_12.437	0.554584468195	8.17924172759	15	985	11	989	1.36363636364
67_8.61	0.0450180757726	7.9234307103	25	975	12	988	2.08333333333
79_7.744	1.0	8.30995619345	13	987	12	988	1.08333333333
159_2.195	0.107340450663	9.1984522797	21	979	11	989	1.90909090909
131_4.587	0.0129790116383	8.21766099009	27	973	11	989	2.45454545455
164_1.931	1.0	8.98707924157	11	989	11	989	1.0
68_8.565	1.0	8.23084348878	14	986	13	987	1.07692307692
124_4.982	0.0463153872643	8.24296748238	29	971	15	985	1.93333333333
129_4.659	0.330219769662	9.21950842215	6	994	11	989	0.545454545455
143_3.533	0.00394587833718	7.82386203373	30	970	11	989	2.72727272727
122_5.068	0.00728795350717	8.22729805559	30	970	12	988	2.5
31_12.15	0.104692558924	7.20068495317	25	975	14	986	1.78571428571
77_7.759	0.341503716374	8.75885167335	17	983	11	989	1.54545454545
139_3.923	0.171665235607	9.00616388096	22	978	13	987	1.69230769231
26_12.515	0.00219808761987	7.84480768037	33	967	12	988	2.75
119_5.177	0.0702456853274	7.75214697226	25	975	13	987	1.92307692308
34_11.889	0.14644749602	7.7973752531	20	980	11	989	1.81818181818
144_3.5	0.261429128168	8.92277929361	18	982	11	989	1.63636363636
180_0.919	0.00880441229977	8.84196780705	28	972	11	989	2.54545454545
168_1.609	0.84949705045	8.58939101524	15	985	13	987	1.15384615385
170_1.51	0.0628454840643	8.64381677117	24	976	12	988	2.0
117_5.621	0.0392199578263	7.9682765883	24	976	11	989	2.18181818182
55_9.596	0.0392199578263	8.10609253759	24	976	11	989	2.18181818182
135_4.37	0.0004008321681	8.23428509775	37	963	12	988	3.08333333333
6_16.317	0.261429128168	7.86904739722	18	982	11	989	1.63636363636
130_4.611	1.0	8.57147411592	12	988	11	989	1.09090909091
162_1.991	0.469638878416	9.36006542163	18	982	13	987	1.38461538462
148_3.017	0.261429128168	7.99502062243	18	982	11	989	1.63636363636
90_6.893	0.000295397668297	7.44965374758	36	964	11	989	3.27272727273
11_14.722	0.0026090482692	7.82839919109	31	969	11	989	2.81818181818
48_10.253	0.0776657278988	8.39565158402	22	978	11	989	2.0
44_10.782	0.341503716374	8.59767505354	17	983	11	989	1.54545454545
146_3.337	0.0776657278988	8.91921105332	22	978	11	989	2.0
198_0.171	0.387438238565	9.21528173425	20	980	14	986	1.42857142857
71_8.468	0.00219808761987	7.49542814586	33	967	12	988	2.75
12_14.693	0.00880441229977	8.3991705591	28	972	11	989	2.54545454545
163_1.95	0.050955436113	8.21195838771	26	974	13	987	2.0
4_16.579	0.00171177888684	7.40392099997	32	968	11	989	2.90909090909
160_2.188	0.0628454840643	9.05591705593	24	976	12	988	2.0
69_8.498	0.14644749602	8.02252102855	20	980	11	989	1.81818181818
177_1.03	0.261429128168	8.74551585899	18	982	11	989	1.63636363636
137_4.267	0.554584468195	9.62370978416	15	985	11	989	1.36363636364
28_12.398	0.000462959532746	8.1030731679	35	965	11	989	3.18181818182
33_12.064	0.688161759902	7.76888176094	14	986	11	989	1.27272727273
96_6.74	0.822915523394	8.61350972939	9	991	11	989	0.818181818182
138_4.09	0.00394587833718	7.99403731322	30	970	11	989	2.72727272727
142_3.568	1.0	8.40512371425	10	990	11	989	0.909090909091
104_6.38	0.0129790116383	8.36886120169	27	973	11	989	2.45454545455
66_8.771	0.00192367995008	7.37760661616	41	959	17	983	2.41176470588
24_12.713	0.0129790116383	7.88870121164	27	973	11	989	2.45454545455
174_1.103	0.261429128168	8.88189300929	18	982	11	989	1.63636363636
83_7.566	0.688161759902	8.77852084545	14	986	11	989	1.27272727273
114_5.925	0.84949705045	8.75861435827	15	985	13	987	1.15384615385
183_0.659	0.0274071947073	8.88546920793	25	975	11	989	2.27272727273
176_1.035	0.0392199578263	8.45293603947	24	976	11	989	2.18181818182
