MOTIF	99_2.548
>0	3.4584816367549562
>1	3.742770414139539
>2	3.4806144055788915
>3	6.110545777873059
>4	4.2826263353399865
>5	4.624667047986802
>6	3.516749620571315
>7	3.347811119896078
>8	3.4223464217625326
>9	3.208082215695012
>10	6.877037954676788
>11	6.289015705925718
>12	5.773922482090278
>13	3.767286288315166
>14	5.470289474061732
>15	4.053407688822849
>16	4.680435347741405
>17	3.3504368740532824
>18	8.190956100510295
>19	4.732936898078741
>20	3.7300212276992575
>21	7.349990312890463
>22	6.101642925602227
>23	6.121697812740035
>24	2.6956311012913545
>25	6.048297537131705
>26	2.790196955842487
>27	2.8806265746708286
>28	4.730239840851419
>29	4.614566514337222
>30	4.862575220603331
>31	4.661836213826028
>32	4.4699991156634775
>33	4.438822341505447
>34	5.856785206361436
>35	3.113693281018823
>36	5.860924756808214
>37	2.611960104870202
>38	6.289015705925718
>39	5.554193887251709
>40	5.244596810127779
>41	2.5730597265453508
>42	4.970087138742014
>43	5.670593595369401
>44	2.7676691774130395
>45	6.263132919280433
>46	3.3424326391162067
>47	3.7640231060749034
>48	2.933165367228373
>49	4.9495774953212655
>50	3.877894677222079
>51	4.1079509109681815
>52	3.4806144055788915
>53	9.602361219580448
>54	7.695410403645675
>55	3.6469620467767987
>56	6.45671521490672
>57	5.485343777348244
>58	6.177209198738441
>59	4.765804079668288
>60	5.366064187708809
>61	5.493458159306214
>62	4.366447076806683
>63	2.955996920928497
>64	5.079392304972536
>65	3.720438773441153
>66	4.31876155033241
>67	2.9374661407742715
>68	6.6171613812420995
>69	5.493458159306214
>70	6.795631309294758
>71	4.098066264147433
>72	0.9668951671934525
>73	9.095745616211408
>74	4.6643550198867905
>75	3.933101575578351
>76	5.021695497237384
>77	4.230827324659876
>78	4.888680493359984
>79	6.45671521490672
>80	6.608258528971267
>81	2.346078710454343
>82	5.4733361682251624
>83	7.695410403645675
>84	8.20703642836491
>85	4.578431299344798
>86	3.0590193747073107
>87	5.799162992143796
>88	4.873528397165237
>89	4.270258382803668
>90	4.561988906738215
>91	3.2962413831303197
>92	2.878577100468667
>93	6.877037954676788
>94	7.3981126552915955
>95	7.383653558045828
>96	3.4782036059496972
>97	3.784145097155954
>98	4.882865138966394
>99	2.143992514745895
>100	4.2653841573331155
>101	4.7263730215244975
>102	4.624667047986802
>103	5.537542383315887
>104	5.573902685698575
>105	2.8379808984384263
>106	6.644393743963691
>107	5.860924756808214
>108	5.586007908341576
>109	7.383653558045828
>110	2.831729585594655
>111	4.743135911111616
>112	6.048297537131705
>113	4.992695046887133
>114	7.496967716817765
>115	5.605279750580327
>116	5.872679791077849
>117	3.4806144055788915
>118	3.93966272097126
>119	3.2779330809420832
>120	4.929455504240215
>121	3.329904628285685
>122	7.383653558045828
>123	4.07042477433361
>124	4.986842555937174
>125	4.16931217656805
>126	3.9754708749958736
>127	2.362502633825498
>128	4.716570562733828
>129	8.003583320186804
>130	4.386623735537804
>131	3.9744534187988565
>132	6.795631309294758
>133	2.4968873849934834
>134	6.6283134161090755
>135	3.588657934874493
>136	6.263132919280433
>137	2.9874226605079093
>138	3.135601491904553
>139	7.092236058699858
>140	3.417894559045145
>141	5.554193887251709
>142	6.608258528971267
>143	5.95009961153768
>144	3.3957820569863113
>145	3.011434781801021
>146	5.8929204213538595
>147	8.039718535179228
>148	4.631384779325248
>149	5.787654654667507
>150	5.872679791077849
>151	3.2899025939663407
>152	3.443349344962983
>153	5.386304817984819
>154	4.351321712144035
>155	3.283344848180505
>156	4.707000696119192
>157	3.6679871859023825
>158	3.8693269060500493
>159	5.810057697082701
>160	2.784148118313925
>161	2.580146083780336
>162	3.2955955770490397
>163	2.991994650886234
>164	5.4221671316606
>165	4.781884407522903
>166	6.085562597747612
>167	5.751212413496819
>168	5.767587222415813
>169	3.591517764721635
>170	4.190683117126037
>171	5.5691445355879035
>172	4.9495774953212655
>173	4.578431299344798
>174	5.626152115875415
>175	3.3306776048465707
>176	8.190956100510295
>177	7.695410403645675
>178	3.778890545045125
>179	4.387757873073643
>180	4.142788768181556
>181	7.700420824995871
>182	5.4733361682251624
>183	5.120329474793936
>184	8.003583320186804
>185	3.2595547900896036
>186	5.767587222415813
>187	4.700490234879214
>188	4.414732905867163
>189	5.154093345179613
>190	6.048297537131705
>191	5.4733361682251624
>192	2.2300225978531913
>193	5.516227147844826
>194	3.6887251807011143
>195	7.188794800276635
>196	6.044157986684927
>197	3.1681683325314056
>198	3.0313107809502458
>199	6.284005284575522
>200	5.366064187708809
>201	5.531879474971995
>202	5.537542383315887
>203	5.3143952702755675
>204	5.43196959045127
>205	3.581648201987724
>206	3.9915512028504887
>207	3.347811119896078
>208	5.390444368431598
>209	3.6719622911139966
>210	5.480091932852402
>211	4.744698938097185
>212	3.37995027458556
>213	7.188794800276635
>214	4.680435347741405
>215	9.095745616211408
>216	4.35618210334566
>217	3.0031289284919405
>218	6.592178201116652
>219	6.94894750238604
>220	2.4965133251229004
>221	7.349990312890463
>222	6.060238314539542
>223	4.173819744372365
>224	5.554193887251709
>225	4.862575220603331
>226	7.372700381483922
>227	2.8379808984384263
>228	2.378555332479392
>229	4.355959617234291
>230	5.303442093713661
>231	5.018383481848455
>232	3.31359981416482
>233	3.880396812554469
>234	3.643113577770726
>235	4.227054376810193
>236	7.372700381483922
>237	7.5331029318101885
>238	2.8606846434379145
>239	2.6666062579394714
>240	5.872679791077849
>241	3.276763850957629
>242	5.856785206361436
>243	4.9495774953212655
>244	4.082053040236061
>245	3.6742127598192384
>246	3.9637476640476894
>247	3.4793540020500453
>248	5.554193887251709
>249	3.7351772969894688
