MOTIF	63_5.083
>0	4.538123048005649
>1	4.322785238683969
>2	1.4955762813870452
>3	2.97812599777958
>4	6.232204837517856
>5	1.2171379652292922
>6	2.42716312225812
>7	2.1916287282526237
>8	6.074659244045692
>9	1.0884150278413647
>10	4.9910031290968515
>11	4.8521480478641426
>12	3.811751948962571
>13	7.7797532678713335
>14	4.7619228649829575
>15	5.645369619375583
>16	7.970896645791013
>17	4.81626639458177
>18	2.191022114044112
>19	4.588587302599308
>20	1.07996437209477
>21	5.786718261456723
>22	10.252006130801583
>23	3.588035949326365
>24	2.6732060498271184
>25	3.1160836121559408
>26	2.568545002005143
>27	3.6579628541222204
>28	6.074659244045692
>29	3.495711163018452
>30	3.7622071507371624
>31	7.179576893876542
>32	4.286712929744277
>33	2.887714205205965
>34	2.420572631990159
>35	2.1076993814481444
>36	0.5013110696680055
>37	9.045334897906939
>38	5.359967068136213
>39	0.7456147259228734
>40	4.051178535738781
>41	4.8521480478641426
>42	9.045334897906939
>43	3.450463651961223
>44	3.3275725401058507
>45	2.857625441471848
>46	-0.20316679560664708
>47	4.023018372762918
>48	7.07971994425269
>49	6.102212792813044
>50	4.277798868874592
>51	0.24210515647263753
>52	2.668103475246377
>53	2.386752982925368
>54	1.781803627756399
>55	4.285444998679185
>56	5.678005154716385
>57	2.3049342623648874
>58	7.362269616049625
>59	2.7569274859961297
>60	0.7301163881269217
>61	3.7844157135433107
>62	3.240351023263112
>63	3.3483463524584347
>64	4.860883690803724
>65	2.336233590130404
>66	3.9091713719508574
>67	1.5674473941444034
>68	2.3341014192888676
>69	4.70439818199872
>70	7.4388760704125
>71	5.67075550186093
>72	4.867988011151048
>73	5.7722143336606555
>74	4.922961612678763
>75	4.045942149441514
>76	9.045334897906939
>77	1.627657381969383
>78	4.2324458448282956
>79	2.2779060644685063
>80	4.995398509542251
>81	4.75668647868569
>82	0.30905454468048044
>83	3.0297835558880024
>84	7.618714520175528
>85	5.205511284475698
>86	3.633028195096907
>87	4.549139555660544
>88	5.777450719957922
>89	3.945454461239116
>90	4.920829441837226
>91	3.025388175442603
>92	4.212217283434587
>93	7.934209051531849
>94	4.6678624679359375
>95	-0.0009861465329604746
>96	0.84296721020137
>97	3.7516257784786933
>98	1.605448819163235
>99	6.722301432339939
>100	5.165605192562613
>101	7.752333215110971
>102	2.541600621449865
>103	0.7783777900666476
>104	6.471092914511302
>105	4.418246807862421
>106	2.068816475428574
>107	0.5654014482398642
>108	2.102534545409987
>109	5.6996631545989755
>110	2.707875755442937
>111	5.9685940978776015
