MOTIF	31_7.926
>0	4.989375998742388
>1	6.8579309250941005
>2	3.3879038912528383
>3	2.3878396311586676
>4	3.9916994108849506
>5	3.97848467632922
>6	4.014238028064112
>7	4.937254418607155
>8	2.7438772079750287
>9	3.213763402539349
>10	5.548370030080203
>11	6.168929774536668
>12	3.2515417773968673
>13	5.989232122760056
>14	3.358657928882786
>15	6.203917042749753
>16	3.2120985135136078
>17	4.8113082470869815
>18	4.633707510229998
>19	2.0867262548510324
>20	3.428448322529046
>21	4.985315051042944
>22	1.4122372983021976
>23	4.843922005609412
>24	7.295966922224984
>25	5.658213604926327
>26	2.83478556079399
>27	1.6644128751850313
>28	5.08065343986532
>29	3.2783697968313046
>30	2.7186522165385822
>31	4.8352466053314975
>32	3.9565160333532203
>33	3.8102172709188395
>34	2.092417102671684
>35	3.8937499966626863
>36	3.8750012630295494
>37	2.5373310821268156
>38	3.1167601246912313
>39	3.9060586136193685
>40	4.168890661191332
>41	3.923061895465338
>42	4.760347873474977
>43	8.449784921821083
>44	5.51491589219232
>45	9.62488270194519
>46	2.7141962208684056
>47	2.515706632675837
>48	6.5812299954693705
>49	2.434191862352166
>50	9.62488270194519
>51	3.297200455688913
>52	4.208570245228083
>53	4.543838869213488
>54	2.990813953171058
>55	5.466855259756532
>56	8.033028705218205
>57	6.585685991139546
>58	6.351670751153934
>59	4.85936887952277
>60	7.712723138827862
>61	1.490103002531073
>62	4.897571395785516
>63	4.80395251024059
>64	4.480426026681946
>65	8.033028705218205
>66	7.76078377126365
>67	5.551196125629172
>68	4.135617857934805
>69	2.9500354119544143
>70	7.76078377126365
>71	4.204114249557907
>72	2.9852759376976077
>73	4.082462204873394
>74	4.717131064787834
>75	7.756327775593475
>76	3.4030120706117595
>77	4.897571395785516
>78	2.203085550456392
>79	5.51491589219232
>80	5.662669600596501
>81	3.4168017215251716
>82	4.633707510229998
>83	3.684271099398666
>84	3.120293910556735
>85	4.105802872082604
>86	3.4168017215251716
>87	2.0174356457492877
>88	5.000365307813839
>89	6.351670751153934
>90	3.8937499966626863
>91	3.974555005242471
>92	3.6601488252073926
>93	2.7435081196710582
>94	3.97848467632922
>95	4.346351425469491
>96	5.787160826146875
>97	5.548370030080203
>98	5.257559984997499
>99	5.3356073929163985
>100	3.7505100374791764
>101	4.405886008478529
>102	4.426639557520972
>103	5.787160826146875
>104	7.712723138827862
>105	5.431867991543447
>106	5.101674346648303
>107	2.9500354119544143
>108	4.399692270244386
>109	3.171253645345387
>110	7.76078377126365
>111	6.641953039880637
>112	3.97848467632922
>113	5.548370030080203
>114	3.602756329074995
>115	3.041853513503016
>116	6.592219304540821
>117	3.9593421289021897
>118	3.297200455688913
>119	5.497409656468197
>120	4.343591656872099
>121	2.533279195351536
>122	2.8885720299549646
>123	4.494105133873672
>124	6.351670751153934
>125	2.7435081196710582
>126	4.625353639537159
>127	2.616327096000409
>128	3.602756329074995
>129	5.57397141124245
>130	5.431867991543447
>131	1.1714508521535412
>132	3.7308546640604483
>133	2.97114767464996
>134	3.368741089089383
>135	7.756327775593475
>136	4.426639557520972
>137	4.8621949750717395
>138	3.602756329074995
>139	5.000365307813839
>140	4.346351425469491
>141	3.6798151037284903
>142	4.717131064787834
>143	1.382986851045155
>144	6.203917042749753
>145	5.989232122760056
>146	4.082462204873394
>147	4.582751147220119
>148	2.806390684399809
>149	2.568266463564621
>150	3.368741089089383
>151	4.480815179182637
>152	4.4875718204723976
>153	3.6798151037284903
>154	2.877096523252865
>155	6.8579309250941005
>156	3.923061895465338
>157	8.033028705218205
>158	4.346351425469491
>159	2.721547947112673
>160	1.3879690782008924
>161	4.3973781260330735
>162	3.2718364834300298
>163	7.76078377126365
>164	9.62488270194519
>165	4.563001671376942
>166	5.51491589219232
>167	6.8494139817244815
>168	4.256770211419343
>169	2.446895150208798
>170	5.548370030080203
>171	4.723664378189109
>172	2.6797399385319505
>173	2.451336906817998
>174	1.1714508521535412
>175	4.9256078176032805
>176	4.140073853604981
>177	5.135935414111566
>178	5.787160826146875
>179	4.446934263554134
>180	2.0068154249818075
>181	3.213763402539349
>182	4.426639557520972
>183	3.8750012630295494
>184	2.855806467576973
>185	4.208570245228083
>186	6.641953039880637
>187	5.252002821934375
>188	9.62488270194519
>189	6.168929774536668
>190	2.4212937690465504
>191	8.449784921821083
>192	3.8252675276897348
>193	4.18123272298715
>194	5.267111001293296
>195	4.328986431391331
>196	2.183560148758681
>197	3.7168848579210954
>198	4.563001671376942
>199	5.51491589219232
>200	8.887820918951967
>201	8.449784921821083
>202	2.1249265609007226
>203	3.3454004218801727
>204	6.672507436592302
>205	3.3934610543159613
>206	3.8937499966626863
>207	2.7058383395734404
>208	6.641953039880637
>209	5.548370030080203
>210	5.510459896522145
>211	5.466855259756532
>212	1.6303758818672336
>213	1.98487915325427
>214	5.257559984997499
>215	4.343591656872099
>216	3.4030120706117595
>217	5.020787144351003
>218	4.256770211419343
>219	3.0116921059261688
>220	8.449784921821083
>221	3.267514882795788
>222	4.985315051042944
>223	4.85936887952277
>224	2.9908971504931365
>225	4.494105133873672
>226	6.120869142100879
>227	2.6753826150505393
>228	4.300374848184956
>229	4.777854109199099
>230	3.684271099398666
>231	6.592219304540821
>232	4.723664378189109
>233	6.726293905753277
>234	3.2222803459089686
>235	4.140073853604981
>236	3.8456893642268977
>237	5.892228844911938
>238	2.0068154249818075
>239	5.848624208146325
>240	8.887820918951967
>241	6.203917042749753
>242	9.62488270194519
>243	6.203917042749753
>244	4.777854109199099
>245	7.76078377126365
>246	6.641953039880637
>247	3.5963915491706553
>248	2.83478556079399
>249	2.0068154249818075
