MOTIF	116_1.608
>0	3.3579447621658076
>1	6.009043812132499
>2	2.166573854351603
>3	6.250350065338775
>4	3.6377997633450034
>5	3.2366381778470954
>6	3.2390304113630988
>7	4.771735934759438
>8	5.632254243246381
>9	5.489837078374236
>10	4.513294724027184
>11	4.188483356924967
>12	4.042626271371602
>13	5.377524418356272
>14	6.4417284808250885
>15	6.411433438412462
>16	4.226621354313179
>17	3.6708436487146128
>18	8.970042283179954
>19	5.395901089662427
>20	4.5146087237613255
>21	0.7199557435845958
>22	3.5872531150083056
>23	6.183298873667376
>24	3.6632005217560337
>25	3.434697091747741
>26	3.270284702881675
>27	11.125486439606403
>28	2.9423768244938966
>29	4.141211092470325
>30	5.682019507789217
>31	7.702537828009997
>32	4.976413768974034
>33	2.1511920697108926
>34	6.216342759036987
>35	2.930672130950512
>36	4.603017577991039
>37	5.542763503515224
>38	1.4979727081284386
>39	4.531752960947852
>40	2.652116951115115
>41	5.390947990040106
>42	3.873371533135096
>43	6.2831764224054965
>44	4.246999838350789
>45	5.707916402166736
>46	8.3770826853078
>47	4.603017577991039
>48	5.594509591066427
>49	0.7807163944566433
>50	4.292809023358536
>51	6.183298873667376
>52	6.54253781627616
>53	4.089594268590837
>54	4.9079289434351265
>55	2.73500545056587
>56	2.8361737817623736
>57	4.6822451950282815
>58	4.187209083714218
>59	7.757870630027133
>60	5.764431182211046
>61	2.502070412109764
>62	1.511569744892344
>63	4.886923029242877
>64	7.704944204886145
>65	5.153327331845478
>66	4.675778308979019
>67	4.6167218944963455
>68	5.058158620121636
>69	3.1043051079372757
>70	4.629318769887293
>71	7.984337704075615
>72	7.271951746899404
>73	5.145779257462421
>74	8.56305613649694
>75	6.844425896399202
>76	4.5986222416318965
>77	3.366767414339657
>78	6.5103225267465925
>79	4.010106714606627
>80	7.186172393010393
>81	3.027710945064726
>82	2.464090956259699
>83	2.6601123217999367
>84	9.084669247131352
>85	6.617389012440704
>86	6.384546411427763
>87	3.0751940235062003
>88	4.446193096484873
>89	5.594509591066427
>90	1.8965159395539786
>91	4.615895198203459
>92	7.805248374686098
>93	3.4808731059370617
>94	3.768273466575123
>95	5.849195504014767
>96	4.196326311900553
>97	5.915422762373353
>98	2.897083414246439
>99	8.046690701497335
>100	4.1744989431008594
>101	4.868218646217421
>102	5.539716391258549
>103	6.251466298527047
>104	2.9492910676741833
>105	3.409709899585628
>106	2.962937505367963
>107	7.182461007168247
>108	0.9732661759461925
>109	2.7855472557431122
>110	4.065171786257039
>111	4.575898436773642
>112	4.748898833461011
>113	3.012416982098116
>114	2.3816118627993603
>115	4.258930024647011
>116	7.029529260504856
>117	5.035777921745081
>118	4.196326311900553
>119	4.188786864750322
>120	6.754935156668045
>121	5.966772630386281
>122	4.699268175216323
>123	3.161614017847789
>124	6.183298873667376
>125	4.82871005564241
>126	9.397568133680156
>127	4.708822194348629
>128	3.912896468698179
>129	6.507916149870445
