MOTIF	15_11.154
>0	3.389082937306935
>1	4.214468965298938
>2	1.7455068464068444
>3	2.4987242418321816
>4	4.748784151655373
>5	9.060004876235471
>6	5.071021117618389
>7	2.507135259521498
>8	1.812973194175568
>9	8.270228040229735
>10	3.2210336476445764
>11	4.268611368996199
>12	2.635609410637939
>13	3.401579004256854
>14	2.9895530957586973
>15	4.117430696311702
>16	4.214468965298938
>17	4.319441549768415
>18	4.74205920289307
>19	2.8290806309082477
>20	3.216847919660713
>21	3.344686789029961
>22	4.248384901156017
>23	4.183570730878223
>24	5.109218385774151
>25	5.66709746148563
>26	2.438245413425344
>27	4.11468088478207
>28	5.34398747932277
>29	4.172225171012954
>30	4.877320625479895
>31	4.1847750470578635
>32	4.904457720787805
>33	9.060004876235471
>34	4.275045401491441
>35	5.691994944093077
>36	4.494606190277667
>37	4.1847750470578635
>38	2.614041780951582
>39	5.064822237497178
>40	3.156271483468209
>41	5.407764742603456
>42	5.110314184364697
>43	8.192972511496126
>44	3.704865671089128
>45	3.6266018423851865
>46	2.5248003840972224
>47	6.550092591762519
>48	9.060004876235471
>49	1.7045566808259862
>50	6.552842403292152
>51	1.998558742666692
>52	3.3005756006013347
>53	5.598635101291322
>54	2.2892391187288643
>55	3.881225718274936
>56	2.849481518132121
>57	2.2814457791750518
>58	3.461343902098974
>59	5.142077766230787
>60	1.6995621168844164
>61	7.342619239297887
>62	3.706033670451571
>63	6.214741638744883
>64	2.765768357767052
>65	2.756819666116209
>66	9.060004876235471
>67	3.6365225171891638
>68	4.179955571903216
>69	4.1827053834328485
>70	4.083880284400058
>71	3.6365225171891638
>72	4.745532017563452
>73	5.045608531675998
>74	4.319441549768415
>75	3.623852030855554
>76	2.759569477645842
>77	3.452409185029071
>78	3.344686789029961
>79	5.622483790830671
>80	5.064822237497178
>81	8.270228040229735
>82	3.321871898814715
>83	5.694744755622709
>84	4.1827053834328485
>85	2.3822622907710778
>86	3.424692129293203
>87	3.312923207163872
>88	4.635224283550609
>89	8.270228040229735
>90	6.479035943150121
>91	3.0584792586720484
>92	4.112514082265825
>93	4.554210643317035
>94	8.199171391617337
>95	2.788335578672428
>96	5.9318546022365215
>97	2.7066660592503373
>98	2.823883798739744
>99	5.622483790830671
>100	5.216464580531511
>101	5.338588830639953
>102	4.824962579353732
>103	1.8930741707197134
>104	4.494606190277667
>105	3.086591364745934
>106	3.315673018693504
>107	4.8967273198975425
>108	4.019222977810452
>109	3.5685900968563327
>110	4.976097378413591
>111	2.836825006379451
>112	2.3822622907710778
>113	3.312923207163872
>114	1.595537570226288
>115	3.390178735897481
>116	4.748784151655373
>117	5.071021117618389
>118	3.0919749509102927
>119	3.6961129956475927
>120	3.407777884378065
>121	4.01028826074055
>122	4.904967919616974
>123	4.476955114583426
>124	6.006241416537247
>125	5.485020271337065
>126	6.6245931692550215
>127	2.771940746371484
>128	3.424692129293203
>129	3.0313985147177895
>130	4.243281819625352
>131	3.452409185029071
>132	4.186320542407856
>133	4.030255759050219
>134	4.483153994704637
>135	3.3005756006013347
>136	3.028648703188157
>137	8.192972511496126
>138	5.622483790830671
>139	4.006624755666449
>140	4.214468965298938
>141	4.566867155069705
>142	5.109218385774151
>143	2.4987242418321816
>144	8.199171391617337
>145	5.763759684636888
>146	3.390178735897481
>147	2.775555905346491
>148	4.006624755666449
>149	8.199171391617337
>150	2.312870122112634
>151	3.7676346343994815
>152	2.765768357767052
>153	2.5148809755693478
>154	5.9037061793454395
>155	2.759569477645842
>156	2.9774656184384747
>157	4.01282363578766
>158	6.6223535565545575
>159	5.071021117618389
>160	6.47283706302891
>161	4.7482818290930835
>162	3.145791271048315
>163	6.693483015351175
>164	6.475586874558543
>165	3.153521671938577
>166	3.321871898814715
>167	3.156271483468209
>168	4.248384901156017
>169	1.6085603343843862
>170	6.47283706302891
>171	3.596711881939609
>172	4.319441549768415
>173	3.424692129293203
>174	4.035185743347997
>175	6.5450980278209485
>176	5.064822237497178
>177	2.90953698673004
>178	3.153521671938577
>179	4.203988752879043
>180	5.755321191815213
>181	4.497356001807299
>182	4.179955571903216
>183	4.11468088478207
>184	4.248384901156017
>185	4.635224283550609
>186	2.164366149978445
>187	9.060004876235471
>188	6.5450980278209485
>189	2.2954379988500753
>190	2.2954379988500753
>191	4.976097378413591
>192	5.064822237497178
>193	5.916485852671377
>194	4.904967919616974
>195	5.142077766230787
>196	4.904967919616974
>197	4.199100215733793
>198	7.342619239297887
>199	4.283980118561345
>200	4.199100215733793
>201	5.216464580531511
>202	4.243281819625352
>203	4.242186021034806
>204	5.8326495307330415
>205	4.907207532317438
>206	5.071021117618389
>207	4.904967919616974
>208	1.9635763827627035
>209	7.342619239297887
>210	6.481785754679754
>211	3.8879506670372392
>212	2.834075194849818
>213	2.813427332398653
>214	3.6365225171891638
>215	4.904967919616974
>216	9.060004876235471
>217	3.9590073156496377
>218	2.3664946474624733
>219	6.6223535565545575
>220	4.554210643317035
>221	3.0313985147177895
>222	2.5576597645538577
>223	5.3539081541267475
>224	4.748784151655373
>225	5.139209051797902
>226	2.6020559128308314
>227	7.342619239297887
>228	5.916485852671377
>229	5.9318546022365215
>230	3.381352536416673
>231	6.479035943150121
>232	4.203988752879043
>233	5.757560804515677
>234	3.392928547427113
>235	6.214741638744883
>236	5.071021117618389
>237	6.006241416537247
>238	5.071021117618389
>239	2.837276021938001
>240	2.4419089184994447
>241	1.1739597403198636
>242	3.086591364745934
>243	2.849481518132121
>244	5.694744755622709
>245	4.74205920289307
>246	3.610722981282474
>247	3.8879506670372392
>248	4.214468965298938
>249	6.475586874558543
