MOTIF	57_5.734
>0	4.766812824045313
>1	4.7835651220526625
>2	4.605932174286979
>3	3.5472737878758616
>4	1.7675601837812995
>5	4.256285006598259
>6	2.032785328871064
>7	2.7387192463236745
>8	1.5631206279471759
>9	7.598809163561046
>10	1.3254268601754944
>11	4.2019603696583205
>12	3.733630507915262
>13	3.0390670933546753
>14	4.1425910760445674
>15	3.063102574926191
>16	3.3847498032144583
>17	4.136062866493803
>18	4.202403934542779
>19	6.495584407541279
>20	2.630671959014642
>21	2.4917608472773027
>22	4.064249385343087
>23	4.325028917218399
>24	7.315614563102572
>25	4.118130457398569
>26	6.845935310061923
>27	3.8078378051585418
>28	3.84654466335385
>29	1.6421609744310466
>30	3.9198365036272387
>31	3.900425735409331
>32	3.8642437094271678
>33	2.341153755874689
>34	1.9695766817359814
>35	4.5723196987907215
>36	7.5022178559726385
>37	3.0822775180336017
>38	2.1353393454981955
>39	3.047447332723362
>40	7.1733510173668575
>41	3.008707492696326
>42	4.0310804747312865
>43	4.372818983333618
>44	1.4027383398707798
>45	1.6921625361022112
>46	4.661422807587515
>47	4.531175692960839
>48	1.4208570822114626
>49	6.917453447356695
>50	4.702477871520594
>51	3.0764009713268905
>52	1.4477641552649296
>53	1.7371782297523202
>54	7.427904939530957
>55	7.192267808446483
>56	7.598809163561046
>57	4.435312449307411
>58	4.546524436842884
>59	-0.10992091213181165
>60	7.255205281496324
>61	4.118130457398569
>62	3.9370138025429626
>63	3.84654466335385
>64	0.7327196613880189
>65	4.496031134218754
>66	3.3431751893246773
>67	7.309086353551806
>68	3.037129531465258
>69	2.026764577435042
>70	5.348417576439654
>71	1.5774604443215217
>72	3.5328852291136585
>73	7.037267196485171
>74	2.434527341223448
>75	7.448336783917156
>76	6.971334519412175
>77	7.544882481150771
>78	6.845935310061923
>79	10.009432024315558
>80	4.69343387947225
>81	4.03063690984683
>82	3.920280068511696
>83	3.5049429688519256
>84	4.000327530308855
>85	3.5020111245951275
>86	3.9814706455084705
>87	2.5312948538123057
>88	3.709058537251936
>89	3.2292033917523533
>90	7.369495635158052
>91	1.89325033013575
>92	3.1143052258061417
>93	0.9907792084878699
>94	4.427143620273556
>95	7.3735803025910185
>96	2.042411103808988
>97	4.7815993373371795
>98	0.18100084513344772
>99	7.2126996528326845
>100	3.3115910464365954
>101	6.971334519412175
>102	4.7231900329642755
>103	2.954382855756388
>104	3.4933927158203812
>105	3.920280068511696
>106	3.3847498032144583
>107	4.727763875636492
>108	1.0384636554046864
>109	7.119026380426919
>110	0.4706780447878949
>111	4.976696624473496
>112	4.782161567927357
>113	6.117879570010022
>114	0.545118258113845
>115	7.315614563102572
>116	3.445608448469238
>117	2.2491447752331557
>118	1.2715171212759697
>119	7.018164596286545
>120	3.8194458452915985
>121	1.3790558938666124
>122	6.971334519412175
>123	4.607541735532035
>124	7.9551850549853595
>125	7.072045668342027
>126	7.369495635158052
>127	1.9932472052229921
>128	1.8557055388835009
>129	6.96295428004349
>130	2.1952637031776736
>131	0.7482725125351817
>132	6.983386124429691
>133	4.593880569269465
>134	4.027624560757167
>135	3.6837671836241186
>136	4.593880569269465
>137	3.9653653960219697
>138	1.7377404603424975
>139	4.531619257845297
>140	4.500017808681456
>141	6.401517735352955
>142	6.782527465202073
>143	4.095383679682553
>144	3.0219138467821485
>145	4.40347211144784
>146	4.185286759460737
>147	4.403915676332296
>148	4.175759986656368
>149	6.401517735352955
>150	4.31422946483497
>151	2.922326546561476
>152	1.9695766817359814
>153	3.960789406660783
>154	3.3892736576609876
>155	4.371858994092769
>156	7.146323410875232
>157	4.616624943451947
>158	3.8344922920556357
>159	6.782527465202073
>160	10.190744518460093
>161	4.66278075135803
>162	4.938115002605066
>163	3.4876225658329245
>164	2.434527341223448
>165	2.5555596331693757
