MOTIF	64_5.051
>0	4.319971481469166
>1	2.647520202054346
>2	1.8337896788476773
>3	2.34100660387802
>4	3.8250071587099104
>5	2.129005296214794
>6	1.3909567468074868
>7	4.187255268906357
>8	1.7922985449162179
>9	7.433882202910288
>10	6.436805873219011
>11	4.8589436790567415
>12	1.5605622273239406
>13	3.2549115726799864
>14	6.40336978787387
>15	6.888154577129999
>16	2.2319400829663287
>17	9.60247321240741
>18	4.414939951414318
>19	1.2504937032961296
>20	1.3367322641568158
>21	4.755275756141986
>22	7.858058259414824
>23	1.9580435791038158
>24	2.866012110744398
>25	2.3534916522420826
>26	5.828488092027935
>27	7.935415356679705
>28	4.520861570668995
>29	2.1583003798008393
>30	3.8620082628008525
>31	6.099803942466087
>32	2.197392589213569
>33	3.343527380476658
>34	1.5857840743992297
>35	6.94909741365416
>36	2.797765731181011
>37	5.5179379003602715
>38	-0.3797583381162788
>39	3.9404455377005574
>40	5.4298224164296585
>41	3.9763550359589157
>42	7.096880272157364
>43	3.419084712793252
>44	0.42446812896782493
>45	6.438026964289222
>46	0.7858409599897507
>47	3.4277841657628536
>48	6.770820584702658
>49	3.8250071587099104
>50	2.7989964755262835
>51	0.3072589295644055
>52	3.4082420208042525
>53	3.447649234783046
>54	2.27422552459877
>55	4.389275907867184
>56	8.52681869438104
>57	4.956165845341816
>58	3.3867063982588856
>59	4.337298699145059
>60	7.759129209015793
>61	1.8419421059444472
>62	1.7532479481357586
>63	3.358579495594742
>64	1.684043277967646
>65	4.443504473404113
>66	0.615968670273009
>67	1.6297668974920527
>68	0.23752105665136258
>69	6.438026964289222
>70	3.447649234783046
>71	4.9282892626602415
>72	0.42323100816994885
>73	5.463709334823342
>74	1.726362813518412
>75	3.5876995041082522
>76	5.2691578490934186
>77	4.85024422608714
>78	2.7406666046556762
>79	1.3439302741867427
>80	6.242114783526789
>81	4.382561636879952
>82	5.829709183098144
>83	8.978167398292028
>84	5.410511035031006
>85	5.25469612700687
>86	7.096880272157364
>87	3.4464281437128355
>88	1.668186605288679
>89	4.35661008054371
>90	1.6036359346005447
>91	6.005219383755218
>92	2.6702408434173526
>93	1.8164634284484553
>94	7.530963455759975
>95	1.780591379055341
>96	3.8531678963958633
>97	0.8119087878407267
>98	5.413816046053883
>99	7.095659181087153
>100	1.2353790247546748
>101	3.8521011357027777
>102	6.083797572090312
>103	3.392199578175906
>104	1.931769866548832
>105	5.881171120340646
>106	6.083797572090312
>107	10.598328451028475
>108	2.866012110744398
>109	3.9019944244722367
>110	5.953242175033093
>111	1.604305231391428
>112	-1.0746142333331183
>113	1.6347505199435373
>114	0.8529865553446951
>115	2.8550248060115004
>116	6.426898746120935
>117	5.184331598597634
>118	3.719842365931536
>119	4.594682960897604
>120	6.426898746120935
>121	2.953898817724882
>122	2.722766036240259
>123	0.16596928766401087
>124	4.504855200293219
>125	4.307513086085053
>126	10.598328451028475
>127	2.8550248060115004
>128	3.343527380476658
>129	2.1422559505626735
>130	3.525006332047928
>131	-0.31931752572325545
>132	4.337298699145059
>133	2.8275609975160774
>134	2.237224420507828
>135	8.09273551077843
>136	2.882056539982564
>137	8.982384975140441
>138	2.3604115600708813
>139	3.1395045991210333
>140	7.0264545109190415
>141	1.9222749942808448
>142	2.7234391432096894
>143	1.2574136111249279
>144	7.54700788499814
>145	1.9610400648820183
>146	7.316548210482948
>147	3.3405065244581587
>148	3.419084712793252
>149	0.23138722186299043
>150	3.9019944244722367
>151	2.6798985165887124
>152	1.34040895217503
>153	6.472574458041981
>154	10.052600825248186
>155	2.5811283021489873
>156	3.306373509922488
>157	3.7050391855207625
>158	2.3152694570809293
>159	4.187255268906357
>160	2.4611725969152323
>161	5.9333771060129
>162	5.253536268765746
>163	1.2537689291658554
>164	3.7416777845953098
>165	7.858058259414824
>166	4.433967177808594
>167	1.1535083217597686
>168	7.985308645449164
>169	3.3203573004335887
>170	3.8620082628008525
>171	9.60247321240741
>172	9.523895024072317
>173	3.5782046318402645
>174	-0.6911146428010218
>175	5.829709183098144
>176	7.433882202910288
>177	3.8151000316118355
>178	6.472574458041981
>179	3.637592792877711
>180	4.810955270232901
>181	3.7434793447211088
>182	8.978167398292028
>183	3.3867063982588856
>184	2.284146068638583
>185	6.825564421719212
>186	3.306373509922488
>187	3.3867063982588856
>188	4.614000031281426
>189	4.313216053276452
>190	3.3215783915037993
>191	4.319971481469166
>192	4.806737693384488
>193	3.2330796591288937
>194	5.91501997987194
>195	4.416739716362606
>196	2.9049180947809594
>197	3.758199426450709
>198	5.300371838927916
>199	7.01830208382227
>200	2.88469414755677
>201	3.127366938800585
>202	3.094177864000216
>203	6.0212257541309935
>204	3.9324340240391753
>205	5.480936796269329
>206	3.166796088749374
>207	4.822083488401187
>208	6.0825764810201
>209	2.133011032567298
>210	-0.414184533714524
>211	1.4495537831632384
>212	2.4111656911129753
>213	4.249183215214446
>214	4.152101962364759
>215	2.5037712048841057
>216	2.794778898677869
>217	4.3174336301248655
>218	3.525006332047928
>219	-0.17816911585894046
>220	5.300371838927916
>221	0.7003521868856319
>222	7.0264545109190415
>223	2.7091839468996968
>224	0.7003521868856319
>225	2.7394455135854647
>226	9.60247321240741
>227	-1.3079966579983489
>228	3.810882454763421
>229	6.099803942466087
>230	8.023530840610318
>231	2.76023140492511
>232	4.028332244681041
>233	2.590623174416975
>234	4.972210274579982
>235	5.952021083962882
>236	4.755275756141986
>237	1.250068634856363
>238	3.1395045991210333
>239	8.52681869438104
>240	2.5631593659215515
>241	4.8589436790567415
>242	3.8630884404356753
>243	1.886201301361498
>244	7.858058259414824
>245	6.083797572090312
>246	10.052600825248186
>247	2.574616804041199
>248	1.8591695673904336
>249	0.42325894497523353
