MOTIF	92_2.897
>0	6.219505309376907
>1	6.4984456526476
>2	0.693113119387909
>3	3.31496627701807
>4	5.520221925876385
>5	2.8842326982201847
>6	4.327802947962732
>7	6.840785029024601
>8	2.6512657772085513
>9	3.8757116706704817
>10	3.154157326478555
>11	2.867557737655858
>12	4.952452537352511
>13	5.833647811798124
>14	5.449229523257554
>15	7.828431551001713
>16	2.8497289045857865
>17	5.047623237546621
>18	5.208326611428464
>19	3.354815559621872
>20	5.950129962274114
>21	2.9793065579659253
>22	4.380036765729666
>23	5.253046508616791
>24	4.2661836222376115
>25	7.147273539612658
>26	1.9048645291677764
>27	3.7896910510524977
>28	5.31089484478427
>29	4.2684304674394005
>30	6.451096713055404
>31	4.906937401076447
>32	6.520540325935309
>33	7.353706776967286
>34	3.0281494617622897
>35	5.301985557899646
>36	6.520540325935309
>37	3.2089664511052822
>38	7.1099896915404885
>39	8.256310342143149
>40	2.3801801474432995
>41	4.878011610417943
>42	5.333225067701065
>43	5.4244527712656465
>44	2.905356127687087
>45	4.148340989228993
>46	5.8247385249135
>47	4.852353348741947
>48	6.332962581317957
>49	0.7020250528535539
>50	5.7469066210471444
>51	6.451096713055404
>52	6.278378528983457
>53	5.548493147879541
>54	2.7266005155147255
>55	3.9713310114937395
>56	4.761838992082786
>57	2.73080616057426
>58	3.311628304111667
>59	2.3374961336162885
>60	2.6437597269772306
>61	-0.1556182280745193
>62	6.318983693913862
>63	5.242796285902926
>64	5.152599031490364
>65	3.50583041408561
>66	8.75721078115971
>67	3.6568951592875427
>68	4.789063809956962
>69	7.221587259089724
>70	3.7879334921472587
>71	5.373249346189435
>72	5.311816776970814
>73	2.8884883334666043
>74	4.030198240351637
>75	5.683964511298979
>76	6.489109863001599
>77	6.232280201672464
>78	3.9362459966657646
>79	7.828928008964898
>80	5.428298927446805
>81	1.0150673810316795
>82	3.0590834667328144
>83	2.597590373097642
>84	3.300050090716672
>85	1.6945330862584387
>86	3.6449039025899186
>87	3.1626122917775987
>88	4.010277610825348
>89	9.917070510426084
>90	8.0547537101217
>91	3.25368634829361
>92	3.3338938912235454
>93	4.883783811675658
>94	1.8703948546933138
>95	8.75721078115971
>96	5.932409262591023
>97	2.715851827802986
>98	4.593968398937868
>99	3.5520856187869976
>100	4.889022953059609
>101	1.8966332409638813
>102	4.065215856953461
>103	4.0532671294832525
>104	2.850524143673523
>105	3.0886501086467364
>106	6.254374874960174
>107	4.468819106867671
>108	3.146259039516176
>109	3.5662155416918084
>110	2.4326987711467103
>111	5.291236983789029
>112	3.078448080907359
>113	3.0590834667328144
>114	2.2768919483450105
>115	4.863854650610779
>116	6.748750380819612
>117	4.755681739104167
>118	7.6489695922679735
>119	8.09459700197685
>120	3.71500829678864
>121	4.8418887733823786
>122	4.717119094894459
>123	8.748301494275086
>124	5.855056102528374
>125	2.8050090073974587
>126	3.920261271203768
>127	8.491045330184575
>128	2.858537834633612
>129	0.6093071511028076
>130	3.9073908405918463
>131	2.8738357501316
>132	4.0183975638999865
>133	6.433836833693913
>134	6.520540325935309
>135	7.1099896915404885
>136	4.746814913636638
>137	8.522475793118284
>138	2.063986736331864
>139	6.254374874960174
>140	3.5138523079204695
>141	4.89295851367235
>142	5.814658598854677
>143	5.244633679695353
>144	8.491045330184575
>145	7.8546072159838465
>146	5.4992913300656365
>147	2.009567297823919
>148	5.238861478437638
>149	3.213097891487621
>150	3.3978050782797773
>151	7.075520017066026
>152	2.9218704043193995
>153	4.337395717437946
>154	3.2709462276551013
>155	2.715992338540597
>156	2.7604015419373935
>157	4.883783811675658
>158	7.332776181156538
>159	6.012213078008322
>160	3.66367375516505
>161	4.545712832245603
>162	3.859235426906923
>163	1.9819829910713664
>164	2.56342809688764
>165	5.846146815643749
>166	5.159123964647487
>167	5.7469066210471444
>168	2.8638135779281395
>169	2.176203726984
>170	3.51828645869341
>171	2.6377418163647057
>172	7.6489695922679735
>173	1.6001694969950118
>174	4.73475114329342
>175	3.4584092635510553
>176	4.863854650610779
>177	2.6280737628808843
>178	4.717717549311086
>179	4.2661836222376115
>180	4.153898430571742
>181	5.4244527712656465
>182	3.70095760323722
>183	5.78638737685152
>184	4.116446621614323
>185	2.1729006125703707
>186	5.428298927446805
>187	5.531233268518051
>188	2.8080589385847343
>189	7.588441765008711
>190	2.1454685589152858
>191	3.709242594266944
>192	2.449826887862272
>193	4.350442943440928
>194	4.244323621893586
>195	4.339431600799262
>196	2.97310810549462
>197	2.715992338540597
>198	5.285471281267333
>199	4.617618360700522
>200	6.021122364892945
>201	4.672202413035022
>202	4.874603224721397
>203	5.1401000276447375
>204	5.108054224357514
>205	4.352311903739345
>206	4.91288117600121
>207	5.291236983789029
>208	5.428298927446805
>209	3.553869342384414
>210	8.320919161096835
>211	1.4268799740793427
>212	6.454240297418332
>213	8.2353797463324
>214	6.934737272710474
>215	3.7176373391925095
>216	4.114389535240393
>217	2.8910956294930914
>218	6.112312266618885
>219	4.717119094894459
>220	9.014466945250222
>221	3.387647738499407
>222	9.650905059450949
>223	7.012531478067246
>224	2.2994829836700923
>225	3.978953410006187
>226	4.38261207258946
>227	5.244633679695353
>228	3.492878938025518
>229	4.97663083492779
>230	3.256677099916474
>231	5.333225067701065
>232	1.9833744317148614
>233	2.508545263428589
>234	2.703960520036528
>235	8.522475793118284
>236	1.6239444984041953
>237	4.2684304674394005
>238	3.859235426906923
>239	3.480008507413597
>240	5.345999108526596
>241	1.4482882648095932
>242	4.553279669023495
>243	6.489109863001599
>244	3.24508256623988
>245	3.6607495311704357
>246	2.6528634024053286
>247	1.9221351093641614
>248	4.805743545912251
>249	8.0547537101217
