MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
134_8.499	0.765436209542	8.29836970254	49	4951	53	4947	0.924528301887
80_10.86	0.00284181116603	8.57069279582	93	4907	56	4944	1.66071428571
69_11.406	0.0293132938187	8.12833200232	80	4920	54	4946	1.48148148148
142_7.833	0.844559958741	8.83151767257	54	4946	51	4949	1.05882352941
152_6.869	0.592249579884	8.45245740393	67	4933	60	4940	1.11666666667
26_15.423	7.25619196161e-05	7.93890219616	100	4900	51	4949	1.96078431373
162_5.835	0.0759357210941	9.05925468904	75	4925	54	4946	1.38888888889
63_11.703	0.139753826837	8.80092649721	68	4932	51	4949	1.33333333333
189_3.405	0.00154623815104	8.44668243399	89	4911	51	4949	1.74509803922
78_10.914	0.00330028745306	7.7893456752	86	4914	51	4949	1.6862745098
149_7.158	0.171568431133	8.37027424648	69	4931	53	4947	1.30188679245
53_12.241	0.845983654894	8.55510627597	55	4945	52	4948	1.05769230769
9_20.02	0.0168176505409	7.90410302509	79	4921	51	4949	1.54901960784
13_18.682	0.0993009870761	7.96839902663	70	4930	51	4949	1.37254901961
30_14.931	0.000583723988912	7.99896300315	94	4906	52	4948	1.80769230769
52_12.285	0.158953148789	7.99788281457	83	4917	65	4935	1.27692307692
127_8.694	0.773785570022	8.81200345305	57	4943	53	4947	1.07547169811
101_9.735	0.430472931519	8.64239225222	71	4929	61	4939	1.16393442623
70_11.394	0.110434477237	7.46113943601	82	4918	62	4938	1.32258064516
43_13.631	0.445263674263	8.73695656865	60	4940	51	4949	1.17647058824
174_4.935	0.396431894272	7.9574376264	76	4924	65	4935	1.16923076923
6_21.0	0.100571987145	8.05793452979	78	4922	58	4942	1.34482758621
190_3.23	0.08308127034	8.6989423657	71	4929	51	4949	1.39215686275
176_4.692	0.223050909853	8.53385573314	85	4915	69	4931	1.23188405797
158_6.168	0.0837189972554	9.13979148298	86	4914	64	4936	1.34375
172_5.335	0.228498161554	8.94964924214	66	4934	52	4948	1.26923076923
47_13.062	0.0573129340347	7.94886544496	73	4927	51	4949	1.43137254902
153_6.825	0.129097328209	8.19137364401	99	4901	78	4922	1.26923076923
135_8.457	0.241439431519	8.16544434675	80	4920	65	4935	1.23076923077
10_19.812	0.00575440429503	8.3093985532	90	4910	56	4944	1.60714285714
19_17.757	0.00183146946281	7.55177528985	105	4895	64	4936	1.640625
150_6.921	0.110335670872	8.66536201383	74	4926	55	4945	1.34545454545
141_7.891	0.00353466941894	8.32649290968	87	4913	52	4948	1.67307692308
87_10.526	0.509827112431	8.67246208298	61	4939	53	4947	1.15094339623
154_6.8	0.228498161554	8.59992742403	66	4934	52	4948	1.26923076923
171_5.464	0.396663336379	8.00680379423	62	4938	52	4948	1.19230769231
