MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
76_8.139	0.0776657278988	7.90545871497	22	978	11	989	2.0
26_11.943	0.129006630213	7.79263645821	23	977	13	987	1.76923076923
142_3.849	0.107340450663	9.7806950775	21	979	11	989	1.90909090909
108_5.479	0.0628454840643	8.50819185202	24	976	12	988	2.0
133_4.229	0.171665235607	8.73157388507	22	978	13	987	1.69230769231
121_4.933	0.0867370090622	8.46794788248	23	977	12	988	1.91666666667
125_4.804	0.211625904949	8.68290316939	20	980	12	988	1.66666666667
83_7.666	0.0189539717959	8.26346893596	26	974	11	989	2.36363636364
104_5.686	0.149724688018	7.9602153483	25	975	15	985	1.66666666667
81_7.853	0.0223718601498	7.98431639926	27	973	12	988	2.25
82_7.686	0.00409318512026	8.57054165502	33	967	13	987	2.53846153846
71_8.475	0.0867370090622	8.88803272703	23	977	12	988	1.91666666667
87_7.019	0.646009739497	8.47168943209	8	992	11	989	0.727272727273
100_6.172	0.0392199578263	8.22266230631	24	976	11	989	2.18181818182
89_6.941	0.357940471224	8.4746566226	18	982	12	988	1.5
137_4.06	0.740483695143	7.85457416562	20	980	17	983	1.17647058824
162_2.141	0.197088232798	8.71014827782	19	981	11	989	1.72727272727
62_9.076	0.0160643658248	7.16065880843	51	949	29	971	1.75862068966
69_8.547	0.438934773827	8.31507761896	16	984	11	989	1.45454545455
147_3.417	0.478668206118	8.90018430712	7	993	11	989	0.636363636364
194_0.422	0.0340890295229	8.2262582582	34	966	18	982	1.88888888889
23_12.053	1.0	8.49620795013	10	990	11	989	0.909090909091
45_10.482	0.0026090482692	8.23941100141	31	969	11	989	2.81818181818
107_5.522	0.0776657278988	8.03540761125	22	978	11	989	2.0
191_0.542	0.0161082058719	8.7967145132	35	965	17	983	2.05882352941
119_5.14	0.00409318512026	8.12022518718	33	967	13	987	2.53846153846
166_1.924	0.261429128168	8.91434092836	18	982	11	989	1.63636363636
198_0.216	0.341503716374	8.63021382572	17	983	11	989	1.54545454545
70_8.525	0.554584468195	8.73403891732	15	985	11	989	1.36363636364
86_7.192	0.0129790116383	8.07326950133	27	973	11	989	2.45454545455
165_1.983	0.688161759902	9.0035712515	14	986	11	989	1.27272727273
42_10.949	0.0004008321681	7.46808847444	37	963	12	988	3.08333333333
20_12.179	0.183630000111	9.13511896693	23	977	14	986	1.64285714286
25_11.956	0.261429128168	7.84584656942	18	982	11	989	1.63636363636
56_9.479	0.568842850433	8.55639522928	16	984	12	988	1.33333333333
152_2.799	0.699146586154	9.14969188585	15	985	12	988	1.25
192_0.528	0.00492699417361	8.41101857941	31	969	12	988	2.58333333333
29_11.816	0.00728795350717	8.07506229608	30	970	12	988	2.5
128_4.746	0.483190455015	8.10080150593	19	981	14	986	1.35714285714
153_2.766	1.0	9.10354008446	12	988	12	988	1.0
184_0.832	0.0336557973274	8.53654826504	30	970	15	985	2.0
2_18.081	0.688161759902	7.81490596607	14	986	11	989	1.27272727273
53_9.839	0.00856200846619	7.70581591644	34	966	15	985	2.26666666667
163_2.004	0.844001933563	8.72998764253	14	986	12	988	1.16666666667
155_2.592	0.341503716374	9.05701552596	17	983	11	989	1.54545454545
149_3.238	0.454942716329	9.29223298484	17	983	12	988	1.41666666667
63_9.002	0.0155362464446	7.84977560125	28	972	12	988	2.33333333333
159_2.314	0.0867370090622	8.3860529087	23	977	12	988	1.91666666667
51_9.914	0.000951681637387	7.67471772284	35	965	12	988	2.91666666667
36_11.312	0.0392199578263	7.67568393181	24	976	11	989	2.18181818182
73_8.358	0.118281778921	7.51116249886	22	978	12	988	1.83333333333
14_12.828	0.197088232798	7.99670651353	19	981	11	989	1.72727272727
195_0.279	0.0564353486559	7.7861277111	31	969	17	983	1.82352941176
185_0.802	0.0223718601498	8.75793214097	27	973	12	988	2.25
156_2.558	0.118095577696	8.10729465045	43	957	29	971	1.48275862069
176_1.278	0.0106885408068	8.64975992267	29	971	12	988	2.41666666667
77_8.139	0.00817645718721	8.14161643284	37	963	17	983	2.17647058824
170_1.683	0.197088232798	8.47826824026	19	981	11	989	1.72727272727
145_3.522	0.118281778921	8.90937517543	22	978	12	988	1.83333333333
33_11.638	0.14644749602	7.52649622774	20	980	11	989	1.81818181818
65_8.808	0.208275590087	9.42772923667	5	995	11	989	0.454545454545
21_12.115	0.00591934052341	7.42065417066	29	971	11	989	2.63636363636
174_1.489	0.0070208475913	7.65898886792	36	964	16	984	2.25
103_5.895	0.14644749602	8.83595027321	20	980	11	989	1.81818181818
99_6.227	0.438934773827	8.39762080733	16	984	11	989	1.45454545455
16_12.651	0.554584468195	8.03800831471	15	985	11	989	1.36363636364
188_0.637	0.261429128168	8.32573315584	18	982	11	989	1.63636363636
52_9.894	0.14644749602	8.31522062943	20	980	11	989	1.81818181818
58_9.4	0.688161759902	9.14161662046	14	986	11	989	1.27272727273
189_0.583	0.1951720724	8.43298921631	24	976	15	985	1.6
93_6.76	0.107340450663	8.28827489398	21	979	11	989	1.90909090909
167_1.903	0.0026090482692	8.80083395082	31	969	11	989	2.81818181818
32_11.646	0.688161759902	7.9618239824	14	986	11	989	1.27272727273
134_4.163	0.0513399655591	8.60764455619	30	970	16	984	1.875
78_8.077	0.230156409177	8.30668212126	34	966	24	976	1.41666666667
50_9.939	0.00394587833718	8.25431005862	30	970	11	989	2.72727272727
28_11.886	0.00394587833718	7.68046430839	30	970	11	989	2.72727272727
91_6.9	0.0274071947073	8.35253219303	25	975	11	989	2.27272727273
68_8.6	0.0189539717959	7.99833460417	26	974	11	989	2.36363636364
24_12.023	0.0189539717959	7.79264387705	26	974	11	989	2.36363636364
126_4.776	0.844001933563	8.60789692421	14	986	12	988	1.16666666667
15_12.759	0.000462959532746	7.00823316078	35	965	11	989	3.18181818182
54_9.751	0.00219808761987	7.83785675441	33	967	12	988	2.75
74_8.317	0.00171177888684	7.79641120526	32	968	11	989	2.90909090909
75_8.244	0.0555115182499	8.40957470507	23	977	11	989	2.09090909091
80_7.932	0.0392199578263	8.48745024487	24	976	11	989	2.18181818182
44_10.501	0.00402370482781	7.99110230554	39	961	17	983	2.29411764706
190_0.56	0.0867370090622	8.41832807897	23	977	12	988	1.91666666667
118_5.187	0.0392199578263	8.21468268713	24	976	11	989	2.18181818182
12_14.085	0.197088232798	7.93236747355	19	981	11	989	1.72727272727
0_18.249	0.000295397668297	7.89770205771	36	964	11	989	3.27272727273
139_3.989	0.1592712155	8.66568721736	21	979	12	988	1.75
154_2.728	0.0631060386759	8.22196843398	28	972	15	985	1.86666666667
3_17.313	0.00394587833718	7.65719717301	30	970	11	989	2.72727272727
61_9.173	0.0274071947073	7.56680770553	25	975	11	989	2.27272727273
183_0.872	1.0	8.57215458301	14	986	13	987	1.07692307692
39_11.141	0.197088232798	8.22081323475	19	981	11	989	1.72727272727
4_16.371	1.0809208729e-05	7.14308929217	43	957	11	989	3.90909090909
