MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
59_6.7	0.11294919945	8.3457709958	11	239	4	246	2.75
28_9.962	0.0193059728447	7.40512797641	13	237	3	247	4.33333333333
0_14.255	0.141138083578	8.18700959918	9	241	3	247	3.0
91_3.283	0.221364732468	9.28788144712	8	242	3	247	2.66666666667
2_13.362	0.338778369003	8.76366358632	7	243	3	247	2.33333333333
116_1.839	0.751410308876	8.17367876392	6	244	4	246	1.5
50_7.607	0.381818030249	7.8392345517	8	242	4	246	2.0
84_3.827	0.11294919945	8.33935732591	11	239	4	246	2.75
148_0.055	0.0539661281468	8.31377995053	11	239	3	247	3.66666666667
21_10.298	0.503831144952	8.53320814094	6	244	3	247	2.0
29_9.888	1.0	9.52766022852	3	247	3	247	1.0
77_4.397	1.0	8.33150854919	4	246	3	247	1.33333333333
14_11.038	0.0880920479724	7.91235684302	10	240	3	247	3.33333333333
18_10.465	0.0113100408791	7.32443602255	14	236	3	247	4.66666666667
30_9.844	0.0325177385818	7.6587017366	12	238	3	247	4.0
92_3.23	0.00542105044379	7.40641092044	19	231	5	245	3.8
144_0.169	0.221364732468	8.78041154145	8	242	3	247	2.66666666667
51_7.592	0.141138083578	7.85558981724	9	241	3	247	3.0
31_9.806	0.11294919945	8.30673570243	11	239	4	246	2.75
49_8.031	0.0721530357933	8.16127195058	12	238	4	246	3.0
6_12.128	0.751410308876	8.72084909523	6	244	4	246	1.5
146_0.129	0.503831144952	9.21017883531	6	244	3	247	2.0
26_10.036	0.338778369003	8.53872309485	7	243	3	247	2.33333333333
55_7.035	0.0325177385818	8.14013764441	12	238	3	247	4.0
107_2.19	0.11294919945	8.84785526552	11	239	4	246	2.75
1_13.731	0.0880920479724	8.65351016558	10	240	3	247	3.33333333333
46_8.57	0.0113100408791	7.34376903123	14	236	3	247	4.66666666667
117_1.814	0.221364732468	7.92431623514	8	242	3	247	2.66666666667
82_4.025	0.00654582764502	7.5900278617	15	235	3	247	5.0
45_8.59	0.0880920479724	8.43099902137	10	240	3	247	3.33333333333
142_0.265	1.0	9.20321997888	2	248	3	247	0.666666666667
143_0.237	0.221364732468	9.1292116601	8	242	3	247	2.66666666667
35_9.408	0.0721530357933	7.72475051554	12	238	4	246	3.0
37_9.281	0.0325177385818	8.00810648306	12	238	3	247	4.0
104_2.355	0.000662560445691	7.79794775339	19	231	3	247	6.33333333333
136_0.854	0.0880920479724	7.96477589991	10	240	3	247	3.33333333333
48_8.125	0.0880920479724	8.37586844196	10	240	3	247	3.33333333333
53_7.399	0.503831144952	8.71961085531	6	244	3	247	2.0
100_2.49	0.221364732468	8.35298889748	8	242	3	247	2.66666666667
20_10.382	0.000108701767191	7.27685067419	22	228	3	247	7.33333333333
61_6.019	0.503831144952	8.24411449875	6	244	3	247	2.0
73_4.646	0.0880920479724	8.34171006553	10	240	3	247	3.33333333333
70_4.916	0.11294919945	8.48119334586	11	239	4	246	2.75
68_5.102	1.0	8.59225334412	6	244	5	245	1.2
67_5.279	0.00036549929031	7.35072136737	20	230	3	247	6.66666666667
43_8.948	0.503831144952	8.80356744066	6	244	3	247	2.0
90_3.298	0.141138083578	8.47254191317	9	241	3	247	3.0
74_4.587	0.260491663689	8.2741431035	9	241	4	246	2.25
130_1.06	0.00212257616608	8.13510633494	17	233	3	247	5.66666666667
137_0.642	0.00654582764502	8.59347289403	15	235	3	247	5.0
42_9.032	1.0	8.62644010135	6	244	5	245	1.2
112_2.055	0.11294919945	8.53536424957	11	239	4	246	2.75
56_6.932	0.0880920479724	8.76784749499	10	240	3	247	3.33333333333
132_0.9	0.00036549929031	7.40817642169	20	230	3	247	6.66666666667
101_2.426	0.00374660526348	8.20914306503	16	234	3	247	5.33333333333
62_5.947	0.54425223294	7.96743034839	7	243	4	246	1.75
96_3.008	0.417244332764	8.82596396635	9	241	5	245	1.8
83_4.016	0.724350636085	8.91608948432	5	245	3	247	1.66666666667
138_0.548	0.141138083578	8.35648361746	9	241	3	247	3.0
97_2.887	0.44702445073	7.91061640329	10	240	6	244	1.66666666667
23_10.137	0.221364732468	8.22180159394	8	242	3	247	2.66666666667
81_4.115	0.0325177385818	8.61951781085	12	238	3	247	4.0
52_7.426	0.0880920479724	8.63320617398	10	240	3	247	3.33333333333
88_3.384	0.00895607255569	8.04121378863	18	232	5	245	3.6
123_1.403	1.0	8.71645112601	2	248	3	247	0.666666666667
4_12.698	0.0193059728447	7.56781217336	13	237	3	247	4.33333333333
32_9.728	0.0539661281468	8.15848150026	11	239	3	247	3.66666666667
11_11.46	0.0146197597833	7.41350664632	17	233	5	245	3.4
110_2.145	0.0279847871985	8.83245663616	14	236	4	246	3.5
71_4.836	0.724350636085	9.38879978566	5	245	3	247	1.66666666667
66_5.36	0.0325177385818	7.86307890094	12	238	3	247	4.0
119_1.601	0.00374660526348	7.45271060737	16	234	3	247	5.33333333333
36_9.325	0.503831144952	8.55116369468	6	244	3	247	2.0
106_2.207	0.0325177385818	7.84476638604	12	238	3	247	4.0
44_8.765	0.724350636085	9.05256164266	5	245	3	247	1.66666666667
64_5.577	0.00895607255569	7.88598009272	18	232	5	245	3.6
102_2.399	0.221364732468	8.56723151528	8	242	3	247	2.66666666667
98_2.668	0.724350636085	9.20112548649	5	245	3	247	1.66666666667
89_3.361	0.00374660526348	7.77468212659	16	234	3	247	5.33333333333
13_11.298	0.0539661281468	9.00111513023	11	239	3	247	3.66666666667
128_1.105	0.141138083578	8.71266976546	9	241	3	247	3.0
33_9.677	0.0539661281468	8.35031627774	11	239	3	247	3.66666666667
27_10.021	0.00119114771316	8.16256716186	18	232	3	247	6.0
24_10.133	0.503831144952	9.3951046504	6	244	3	247	2.0
105_2.273	0.00374660526348	7.73877866551	16	234	3	247	5.33333333333
34_9.478	0.0193059728447	7.52690766294	13	237	3	247	4.33333333333
134_0.883	0.0325177385818	8.11695725039	12	238	3	247	4.0
99_2.494	0.00119114771316	7.4716156329	18	232	3	247	6.0
147_0.123	0.338778369003	8.76748891332	7	243	3	247	2.33333333333
60_6.335	0.260491663689	8.16955109458	9	241	4	246	2.25
40_9.178	0.0880920479724	7.65383388076	10	240	3	247	3.33333333333
93_3.189	0.0452927517327	7.76029594011	13	237	4	246	3.25
5_12.277	0.0325177385818	7.67060030614	12	238	3	247	4.0
121_1.537	0.724350636085	9.29568468524	5	245	3	247	1.66666666667
124_1.303	0.221364732468	9.12206809877	8	242	3	247	2.66666666667
86_3.601	0.724350636085	8.28201873543	5	245	3	247	1.66666666667
16_10.666	0.338778369003	8.27783369301	7	243	3	247	2.33333333333
47_8.54	0.0325177385818	9.02001488785	12	238	3	247	4.0
113_2.004	1.0	9.59864165558	3	247	3	247	1.0
129_1.065	0.141138083578	8.06656347341	9	241	3	247	3.0
76_4.397	0.338778369003	8.81992064883	7	243	3	247	2.33333333333
12_11.412	0.751410308876	8.51790974132	6	244	4	246	1.5
75_4.43	0.221364732468	8.77151287233	8	242	3	247	2.66666666667
103_2.355	0.0539661281468	8.49165338648	11	239	3	247	3.66666666667
9_11.76	1.0	8.25660698631	2	248	3	247	0.666666666667
38_9.27	1.0	8.62581840947	4	246	3	247	1.33333333333
127_1.124	0.503831144952	8.64352606462	6	244	3	247	2.0
118_1.714	0.221364732468	8.43875890362	8	242	3	247	2.66666666667
108_2.18	1.0	8.22338466577	2	248	3	247	0.666666666667
7_11.948	0.00119269316795	7.63391658176	20	230	4	246	5.0
78_4.38	0.221364732468	8.82281423012	8	242	3	247	2.66666666667
41_9.104	0.0880920479724	9.17439586577	10	240	3	247	3.33333333333
80_4.136	0.503831144952	8.20955110835	6	244	3	247	2.0
114_1.907	0.00654582764502	7.90411933361	15	235	3	247	5.0
57_6.893	0.0880920479724	8.12092254784	10	240	3	247	3.33333333333
39_9.251	0.0113100408791	7.98176338194	14	236	3	247	4.66666666667
85_3.694	0.0539661281468	8.40565382597	11	239	3	247	3.66666666667
15_11.01	0.338778369003	7.98001400893	7	243	3	247	2.33333333333
126_1.214	0.54425223294	9.43207844937	7	243	4	246	1.75
131_1.022	0.141138083578	8.39613544239	9	241	3	247	3.0
8_11.868	1.0	7.71161531314	4	246	3	247	1.33333333333
141_0.319	0.724350636085	8.70485867373	5	245	3	247	1.66666666667
72_4.686	0.0279847871985	8.14437867612	14	236	4	246	3.5
125_1.302	0.0279847871985	8.01157446194	14	236	4	246	3.5
109_2.156	0.0102427216531	8.33144754636	16	234	4	246	4.0
69_5.097	0.0902934595212	8.43706004067	13	237	5	245	2.6
139_0.53	0.221364732468	8.4843067888	8	242	3	247	2.66666666667
63_5.938	0.0539661281468	8.2467053909	11	239	3	247	3.66666666667
145_0.155	0.0193059728447	7.9954582686	13	237	3	247	4.33333333333
25_10.119	0.0880920479724	8.03085174869	10	240	3	247	3.33333333333
122_1.49	0.338778369003	8.56129017823	7	243	3	247	2.33333333333
22_10.17	0.173406847536	8.28609996922	10	240	4	246	2.5
58_6.852	0.503831144952	8.75813839939	6	244	3	247	2.0
133_0.892	0.338778369003	9.33624450634	7	243	3	247	2.33333333333
111_2.125	0.503831144952	8.40956933434	6	244	3	247	2.0
94_3.13	0.00207360093375	7.50810737534	19	231	4	246	4.75
135_0.86	0.141138083578	7.76629964803	9	241	3	247	3.0
17_10.614	0.0880920479724	8.14505438604	10	240	3	247	3.33333333333
10_11.747	0.0325177385818	8.69169830146	12	238	3	247	4.0
115_1.884	0.338778369003	9.03029975008	7	243	3	247	2.33333333333
140_0.379	0.108038673338	8.41454047218	14	236	6	244	2.33333333333
79_4.156	1.0	9.33517017571	3	247	3	247	1.0
65_5.448	0.221364732468	8.49701970792	8	242	3	247	2.66666666667
95_3.029	0.0325177385818	7.79676141671	12	238	3	247	4.0
19_10.421	0.0193059728447	8.16190039087	13	237	3	247	4.33333333333
120_1.59	0.00207360093375	7.71462867454	19	231	4	246	4.75
3_13.055	0.503831144952	8.29921966655	6	244	3	247	2.0
54_7.347	0.0721530357933	8.12289174093	12	238	4	246	3.0
87_3.455	0.0193059728447	9.22796336273	13	237	3	247	4.33333333333
