MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
54_13.144	0.300102516218	8.22905177136	63	4937	51	4949	1.23529411765
170_6.059	0.082712865064	8.99112271502	78	4922	57	4943	1.36842105263
76_11.683	0.118099951149	8.40343516945	69	4931	51	4949	1.35294117647
81_11.219	0.0281851731611	8.27055670014	85	4915	58	4942	1.46551724138
178_4.271	0.264366313429	8.70693659954	65	4935	52	4948	1.25
108_9.875	0.0573129340347	7.929665271	73	4927	51	4949	1.43137254902
137_8.106	0.207462416994	7.72802650651	70	4930	55	4945	1.27272727273
57_12.954	0.0490308467379	8.40049341853	75	4925	52	4948	1.44230769231
103_10.024	0.236206858932	8.7310025857	68	4932	54	4946	1.25925925926
31_15.295	0.640718720459	8.84893275242	61	4939	55	4945	1.10909090909
145_7.701	0.356476240688	8.73465202917	65	4935	54	4946	1.2037037037
185_3.013	0.00858054724666	8.91121836031	82	4918	51	4949	1.60784313725
15_17.246	0.224565165378	8.60406124065	65	4935	51	4949	1.27450980392
132_8.442	0.445263674263	6.03470770678	60	4940	51	4949	1.17647058824
176_4.81	0.185223953657	9.23245987765	73	4927	57	4943	1.28070175439
4_22.187	0.152768271705	7.66987996579	72	4928	55	4945	1.30909090909
127_8.952	0.123881222545	8.09419357178	79	4921	60	4940	1.31666666667
121_9.153	0.161725749759	8.720239298	84	4916	66	4934	1.27272727273
198_0.903	0.0633466846677	8.45750024465	76	4924	54	4946	1.40740740741
98_10.312	0.175032724808	8.05012709674	70	4930	54	4946	1.2962962963
154_7.387	0.702284879143	8.34206911649	90	4910	84	4916	1.07142857143
26_16.139	0.392524720092	8.55190720487	61	4939	51	4949	1.19607843137
78_11.588	0.164538738449	8.68729850424	67	4933	51	4949	1.3137254902
94_10.497	0.453199436921	8.48053726233	62	4938	53	4947	1.16981132075
45_13.81	0.000603905987962	7.33599251652	116	4884	69	4931	1.68115942029
194_1.634	1.0	9.31885361451	66	4934	65	4935	1.01538461538
93_10.552	0.171568431133	8.37441336244	69	4931	53	4947	1.30188679245
20_17.021	0.00679877764883	7.91157630557	83	4917	51	4949	1.62745098039
