MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
3_13.952	0.00374660526348	7.71399325882	16	234	3	247	5.33333333333
161_0.376	0.0193059728447	8.38170577426	13	237	3	247	4.33333333333
156_0.65	1.0	9.08526266024	4	246	3	247	1.33333333333
115_1.929	0.623492457752	9.81959920311	1	249	3	247	0.333333333333
118_1.735	0.0113100408791	8.53111571423	14	236	3	247	4.66666666667
112_2.164	0.338778369003	9.05815388652	7	243	3	247	2.33333333333
154_0.657	1.0	9.0590588385	4	246	3	247	1.33333333333
149_0.833	1.0	8.69773933636	3	247	3	247	1.0
103_2.547	0.0880920479724	8.68765983777	10	240	3	247	3.33333333333
48_6.566	0.141138083578	8.6795841759	9	241	3	247	3.0
148_0.865	0.141138083578	8.34710161845	9	241	3	247	3.0
8_12.783	0.0113100408791	7.38657917283	14	236	3	247	4.66666666667
108_2.363	1.0	9.19793638804	3	247	3	247	1.0
150_0.799	0.0880920479724	8.44681229427	10	240	3	247	3.33333333333
61_5.034	0.724350636085	9.40442101506	5	245	3	247	1.66666666667
41_7.664	0.221364732468	8.66561962152	8	242	3	247	2.66666666667
16_11.471	0.503831144952	8.23259772001	6	244	3	247	2.0
102_2.61	0.0721530357933	8.46021174016	12	238	4	246	3.0
12_12.239	0.724350636085	8.04548571734	5	245	3	247	1.66666666667
97_2.873	0.00374660526348	8.05988613817	16	234	3	247	5.33333333333
60_5.057	0.0721530357933	7.79297169013	12	238	4	246	3.0
126_1.621	0.724350636085	8.58620426078	5	245	3	247	1.66666666667
10_12.479	0.221364732468	8.58254074715	8	242	3	247	2.66666666667
96_2.873	0.0539661281468	8.42181806829	11	239	3	247	3.66666666667
153_0.662	0.0539661281468	7.80114536222	11	239	3	247	3.66666666667
19_10.727	0.0113100408791	7.69054381357	14	236	3	247	4.66666666667
18_10.784	0.173406847536	8.54352280088	10	240	4	246	2.5
159_0.43	0.0452927517327	8.07298064548	13	237	4	246	3.25
7_12.786	0.221364732468	7.71685196618	8	242	3	247	2.66666666667
139_1.153	0.338778369003	9.28171574824	7	243	3	247	2.33333333333
162_0.327	0.338778369003	9.17756139262	7	243	3	247	2.33333333333
76_3.876	0.221364732468	8.80097302258	8	242	3	247	2.66666666667
21_10.54	0.141138083578	8.43274956107	9	241	3	247	3.0
9_12.557	0.141138083578	8.25754243846	9	241	3	247	3.0
130_1.453	0.000679693939633	7.90293243462	21	229	4	246	5.25
86_3.314	1.0	10.405449832	3	247	3	247	1.0
114_2.089	0.338778369003	9.38360720658	7	243	3	247	2.33333333333
151_0.731	0.724350636085	9.12111626764	5	245	3	247	1.66666666667
163_0.132	0.11294919945	8.11054723428	11	239	4	246	2.75
2_14.063	0.0880920479724	8.19525838268	10	240	3	247	3.33333333333
45_7.278	0.141138083578	7.72234853164	9	241	3	247	3.0
143_1.053	0.141138083578	9.52207565638	9	241	3	247	3.0
71_4.104	0.0452927517327	8.80009686592	13	237	4	246	3.25
94_2.963	0.0113100408791	8.25305531712	14	236	3	247	4.66666666667
69_4.188	0.173406847536	10.0143535314	10	240	4	246	2.5
134_1.37	0.381818030249	8.88162524761	8	242	4	246	2.0
1_14.618	0.338778369003	8.40124932247	7	243	3	247	2.33333333333
27_9.739	0.037443481344	7.846678939	15	235	5	245	3.0
121_1.645	0.141138083578	8.21673231636	9	241	3	247	3.0
116_1.91	0.338778369003	8.64330638086	7	243	3	247	2.33333333333
23_10.434	0.54425223294	8.83067213778	7	243	4	246	1.75
81_3.651	0.0193059728447	8.62802238457	13	237	3	247	4.33333333333
110_2.28	0.0193059728447	7.56131588117	13	237	3	247	4.33333333333
101_2.642	0.141138083578	8.44702361422	9	241	3	247	3.0
90_3.267	0.0325177385818	8.24895673913	12	238	3	247	4.0
17_11.434	0.0539661281468	8.09199995848	11	239	3	247	3.66666666667
22_10.519	0.260491663689	8.36417331048	9	241	4	246	2.25
113_2.114	0.338778369003	8.51482767271	7	243	3	247	2.33333333333
49_6.365	0.338778369003	9.36165544852	7	243	3	247	2.33333333333
109_2.285	0.338778369003	9.63193916668	7	243	3	247	2.33333333333
136_1.355	0.503831144952	8.24335734773	6	244	3	247	2.0
158_0.522	0.0113100408791	8.17704781935	14	236	3	247	4.66666666667
133_1.384	0.0113100408791	8.0884719089	14	236	3	247	4.66666666667
104_2.501	0.0721530357933	7.49704372071	12	238	4	246	3.0
85_3.487	0.503831144952	7.80186244114	6	244	3	247	2.0
140_1.121	0.0539661281468	8.74417406136	11	239	3	247	3.66666666667
65_4.774	0.0880920479724	8.30619616076	10	240	3	247	3.33333333333
37_8.407	0.221364732468	7.78107687845	8	242	3	247	2.66666666667
157_0.536	0.221364732468	8.10229023361	8	242	3	247	2.66666666667
51_6.207	0.141138083578	8.557545694	9	241	3	247	3.0
25_9.896	0.141138083578	8.45400103481	9	241	3	247	3.0
43_7.486	0.0539661281468	8.44720118081	11	239	3	247	3.66666666667
124_1.632	0.141138083578	9.20954118108	9	241	3	247	3.0
38_8.196	1.0	9.37871353433	4	246	3	247	1.33333333333
