MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
153_2.408	0.261429128168	8.12135640671	18	982	11	989	1.63636363636
177_1.285	0.00723842626343	8.23377028082	33	967	14	986	2.35714285714
46_10.141	0.0413834431203	7.77330806009	28	972	14	986	2.0
70_8.6	0.454942716329	9.02424574776	17	983	12	988	1.41666666667
155_2.351	0.0569952630064	8.18846741112	27	973	14	986	1.92857142857
18_12.387	0.00171177888684	7.39410977253	32	968	11	989	2.90909090909
158_2.279	0.0182744663214	8.59353489947	29	971	13	987	2.23076923077
152_2.423	0.0297463383584	8.30970964058	29	971	14	986	2.07142857143
170_1.545	0.0418148081159	8.51686864281	32	968	17	983	1.88235294118
164_1.893	0.0615823884275	7.8466864998	32	968	18	982	1.77777777778
57_9.234	0.341503716374	8.7578106619	17	983	11	989	1.54545454545
137_3.699	0.0278126013464	7.93319518411	36	964	19	981	1.89473684211
52_9.747	0.0450180757726	8.18785645761	25	975	12	988	2.08333333333
173_1.453	0.0450180757726	7.9212967823	25	975	12	988	2.08333333333
132_4.273	0.0129790116383	8.19952935929	27	973	11	989	2.45454545455
138_3.606	0.709027630865	7.65002348206	16	984	13	987	1.23076923077
127_4.386	0.107340450663	8.32342815107	21	979	11	989	1.90909090909
159_2.247	0.114300230658	7.97693554327	31	969	19	981	1.63157894737
123_4.828	0.050955436113	8.5431387737	26	974	13	987	2.0
168_1.702	0.688161759902	9.20746207013	14	986	11	989	1.27272727273
97_6.921	0.211625904949	8.22935676329	20	980	12	988	1.66666666667
110_5.953	0.837844115149	8.45616476215	13	987	11	989	1.18181818182
63_8.882	0.0555115182499	8.05365076153	23	977	11	989	2.09090909091
85_7.498	0.261429128168	7.7551128616	18	982	11	989	1.63636363636
43_10.283	0.00591934052341	8.16112005938	29	971	11	989	2.63636363636
90_7.403	0.837844115149	7.65815283452	13	987	11	989	1.18181818182
95_6.952	0.341503716374	8.17091457163	17	983	11	989	1.54545454545
169_1.652	1.0	8.2254619702	12	988	11	989	1.09090909091
71_8.559	0.000724240055246	7.22301184678	42	958	16	984	2.625
67_8.726	0.0392199578263	8.43539235745	24	976	11	989	2.18181818182
54_9.517	0.0628454840643	8.0973644578	24	976	12	988	2.0
41_10.649	0.1592712155	8.51483231442	21	979	12	988	1.75
10_13.952	0.000187305155893	7.73408254765	37	963	11	989	3.36363636364
165_1.868	0.000743706605415	8.07890784791	45	955	18	982	2.5
2_17.511	0.00880441229977	7.54354295116	28	972	11	989	2.54545454545
199_0.49	0.129006630213	7.49365805264	23	977	13	987	1.76923076923
172_1.492	0.554584468195	8.48663592195	15	985	11	989	1.36363636364
102_6.732	0.341503716374	8.0833320984	17	983	11	989	1.54545454545
39_10.677	0.000118053151934	7.50727761629	38	962	11	989	3.45454545455
186_1.012	0.0555115182499	8.92972518217	23	977	11	989	2.09090909091
111_5.804	0.0555115182499	8.43767951756	23	977	11	989	2.09090909091
121_5.042	0.107340450663	8.56187952161	21	979	11	989	1.90909090909
120_5.112	1.0	8.82623355205	14	986	15	985	0.933333333333
21_11.682	0.0122139089416	7.04989477595	33	967	15	985	2.2
166_1.757	0.0555115182499	9.03639245507	23	977	11	989	2.09090909091
23_11.514	0.688161759902	9.09128704669	14	986	11	989	1.27272727273
53_9.636	0.211625904949	7.98749360677	20	980	12	988	1.66666666667
45_10.176	0.0628454840643	8.42190441837	24	976	12	988	2.0
167_1.754	0.113515180134	8.68327977623	26	974	15	985	1.73333333333
187_0.978	0.00602547978232	8.75567475822	32	968	13	987	2.46153846154
135_4.196	0.197088232798	8.84895066061	19	981	11	989	1.72727272727
191_0.83	0.341503716374	9.25152271932	17	983	11	989	1.54545454545
195_0.591	0.0776657278988	8.3686728429	22	978	11	989	2.0
