MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
103_1.795	1.0	8.61395724432	4	246	3	247	1.33333333333
34_8.098	0.00654582764502	8.12557201675	15	235	3	247	5.0
24_9.895	0.00356979041678	7.15456184972	18	232	4	246	4.5
5_12.191	0.503831144952	8.42922248081	6	244	3	247	2.0
127_1.141	0.00654582764502	8.01337344586	15	235	3	247	5.0
3_12.856	1.0	8.20894642325	2	248	3	247	0.666666666667
8_11.446	1.0	8.41967104753	4	246	3	247	1.33333333333
85_2.774	0.338778369003	9.43018817249	7	243	3	247	2.33333333333
36_7.912	0.221364732468	8.317802888	8	242	3	247	2.66666666667
15_10.673	0.000215179339924	6.92917548707	25	225	5	245	5.0
67_4.339	0.0170429115758	8.30953640889	15	235	4	246	3.75
136_1.023	0.221364732468	8.43017763989	8	242	3	247	2.66666666667
150_0.416	0.11294919945	8.1459191924	11	239	4	246	2.75
76_3.52	0.0539661281468	8.53880032236	11	239	3	247	3.66666666667
62_5.455	0.0113100408791	7.53918222038	14	236	3	247	4.66666666667
38_7.758	0.221364732468	8.41609004073	8	242	3	247	2.66666666667
64_4.855	1.0	9.58792060666	3	247	3	247	1.0
123_1.301	0.0452927517327	8.35946332386	13	237	4	246	3.25
51_6.549	0.338778369003	8.95689407754	7	243	3	247	2.33333333333
111_1.674	0.54425223294	9.30718776223	7	243	4	246	1.75
88_2.328	0.0113100408791	8.29662740089	14	236	3	247	4.66666666667
125_1.208	0.0325177385818	8.49059966429	12	238	3	247	4.0
78_3.386	0.00654582764502	7.73190973998	15	235	3	247	5.0
59_5.602	0.260491663689	8.42108082473	9	241	4	246	2.25
115_1.55	0.00654582764502	7.80871918517	15	235	3	247	5.0
153_0.321	0.141138083578	8.83129015087	9	241	3	247	3.0
6_11.737	0.0193059728447	8.37300797096	13	237	3	247	4.33333333333
25_9.651	0.751410308876	8.42189971981	6	244	4	246	1.5
83_3.126	0.0880920479724	8.8247394441	10	240	3	247	3.33333333333
1_14.471	0.141138083578	7.73518296628	9	241	3	247	3.0
