MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
130_8.098	0.164538738449	9.14790971554	67	4933	51	4949	1.3137254902
52_13.738	1.0	8.43552963067	61	4939	62	4938	0.983870967742
137_7.688	0.481288829567	8.83021677283	88	4912	78	4922	1.12820512821
113_9.703	0.400719024638	8.94866895852	63	4937	53	4947	1.18867924528
162_5.834	0.011255014153	8.43216561002	87	4913	56	4944	1.55357142857
171_4.911	0.718980505714	8.27469944105	65	4935	60	4940	1.08333333333
176_4.452	0.312378269149	9.42668113246	66	4934	54	4946	1.22222222222
28_15.325	0.025772396473	8.19208378747	77	4923	51	4949	1.50980392157
188_3.029	0.0079472252486	8.00757654334	107	4893	71	4929	1.50704225352
59_12.81	0.0385280644808	7.78746468365	94	4906	67	4933	1.40298507463
175_4.506	0.0613283829388	9.19246368369	75	4925	53	4947	1.41509433962
92_10.55	0.0955980712641	8.50185344038	76	4924	56	4944	1.35714285714
37_14.513	0.08308127034	8.06958936527	71	4929	51	4949	1.39215686275
20_16.713	0.00722034771774	8.14312924145	84	4916	52	4948	1.61538461538
126_8.47	0.272329780088	8.74652339706	67	4933	54	4946	1.24074074074
6_19.757	0.0010535948165	7.99266354868	97	4903	56	4944	1.73214285714
50_13.929	0.697627894352	8.26338830888	56	4944	51	4949	1.09803921569
95_10.465	1.0	8.2295162335	61	4939	61	4939	1.0
60_12.801	0.260292329042	8.55176701047	64	4936	51	4949	1.25490196078
104_9.965	0.0993009870761	8.28220191143	70	4930	51	4949	1.37254901961
138_7.611	0.260292329042	8.54138045796	64	4936	51	4949	1.25490196078
85_11.213	0.0280137813389	8.46330339677	91	4909	63	4937	1.44444444444
133_8.018	0.570465462472	8.93619856547	60	4940	53	4947	1.1320754717
68_12.35	0.0130206091557	7.59334940655	90	4910	59	4941	1.52542372881
42_14.341	0.0691714139977	8.09164763217	72	4928	51	4949	1.41176470588
142_7.29	0.0250623225969	8.83716771426	30	4970	51	4949	0.588235294118
62_12.716	0.000231635221702	7.78570259481	96	4904	51	4949	1.88235294118
61_12.756	0.0691714139977	8.31519562779	72	4928	51	4949	1.41176470588
77_11.748	0.0880981762088	8.65115826029	73	4927	53	4947	1.37735849057
193_1.865	0.392524720092	8.69893734407	61	4939	51	4949	1.19607843137
118_9.046	0.146310981261	8.78684536049	70	4930	53	4947	1.32075471698
116_9.276	0.00903529795013	8.52051045334	88	4912	56	4944	1.57142857143
70_12.249	0.162262826427	8.94412974517	75	4925	58	4942	1.29310344828
173_4.669	0.500555114695	8.81642451498	76	4924	67	4933	1.13432835821
136_7.737	0.0487034620009	8.5019481518	95	4905	69	4931	1.3768115942
189_2.873	0.0385768677047	9.2313089737	81	4919	56	4944	1.44642857143
18_17.068	0.00377840068322	7.91011454999	88	4912	53	4947	1.66037735849
153_6.892	0.00359156325996	7.56179436702	140	4860	95	4905	1.47368421053
148_7.083	0.001222600035	8.69358444598	99	4901	58	4942	1.70689655172
90_10.818	0.188554184899	8.41479939679	74	4926	58	4942	1.27586206897
141_7.3	0.102073574191	8.46376468164	71	4929	52	4948	1.36538461538
89_10.939	0.00607375903358	8.05720856219	86	4914	53	4947	1.62264150943
198_0.919	1.0	9.3386369639	58	4942	57	4943	1.01754385965
122_8.846	0.124154207669	8.55435529507	71	4929	53	4947	1.33962264151
183_3.732	0.174560025278	8.55683064039	79	4921	62	4938	1.27419354839
27_15.453	0.203841839302	8.4708808387	69	4931	54	4946	1.27777777778
71_12.148	0.0406744284048	7.58592540291	89	4911	63	4937	1.4126984127
149_7.031	0.203841839302	7.27488008787	69	4931	54	4946	1.27777777778
30_15.27	0.102073574191	7.92446919998	71	4929	52	4948	1.36538461538
132_8.025	0.0727394074145	8.97193436245	88	4912	65	4935	1.35384615385
56_13.108	0.0993009870761	8.39247944439	70	4930	51	4949	1.37254901961
177_4.346	0.497576642851	9.49488475189	75	4925	66	4934	1.13636363636
180_4.027	0.0373374270209	8.76034517914	93	4907	66	4934	1.40909090909
49_13.952	0.000994689609679	8.27217894613	92	4908	52	4948	1.76923076923
46_14.13	0.00429392791176	7.85689690588	90	4910	55	4945	1.63636363636
76_12.045	0.0959304636399	7.91614867811	92	4908	70	4930	1.31428571429
117_9.105	0.010784092944	8.66594603939	81	4919	51	4949	1.58823529412
119_9.009	0.0019984964908	8.5547339888	88	4912	51	4949	1.72549019608
124_8.614	0.08308127034	8.82523247415	71	4929	51	4949	1.39215686275
97_10.253	0.628769321416	8.27795778034	57	4943	51	4949	1.11764705882
67_12.428	0.0167609183624	7.84201482045	90	4910	60	4940	1.5
69_12.311	0.073678344691	7.95768774798	74	4926	53	4947	1.39622641509
36_14.579	0.260292329042	8.73112534959	64	4936	51	4949	1.25490196078
181_3.975	0.262716599862	7.46152082115	127	4873	109	4891	1.16513761468
185_3.425	0.07142325795	8.46532358702	73	4927	52	4948	1.40384615385
57_13.059	0.000915248744057	8.21605015955	91	4909	51	4949	1.78431372549
128_8.129	0.254691897124	8.05323127055	123	4877	105	4895	1.17142857143
55_13.129	0.0218637918727	8.12943481746	79	4921	52	4948	1.51923076923
168_5.285	0.00536485520105	8.5472903214	84	4916	51	4949	1.64705882353
170_4.973	0.0213736655067	9.25407297001	90	4910	61	4939	1.47540983607
44_14.303	0.0148987996631	7.84887389036	93	4907	62	4938	1.5
161_5.85	0.00238510612844	8.47543303599	95	4905	57	4943	1.66666666667
21_16.427	0.00432896308871	8.17594855878	100	4900	63	4937	1.5873015873
178_4.242	0.502319146986	8.25936927395	59	4941	51	4949	1.1568627451
190_2.768	0.0816769461862	8.74007173239	85	4915	63	4937	1.34920634921
65_12.54	0.0305244160944	8.69208534935	81	4919	55	4945	1.47272727273
139_7.328	0.0300603554803	8.4974352073	93	4907	65	4935	1.43076923077
94_10.514	0.0613283829388	8.61573119375	75	4925	53	4947	1.41509433962
91_10.776	0.000195085869263	8.58645715965	102	4898	55	4945	1.85454545455
169_5.204	0.0573129340347	8.74349388286	73	4927	51	4949	1.43137254902
3_20.217	0.0305244160944	7.8429096595	81	4919	55	4945	1.47272727273
13_18.243	0.0573129340347	8.23726253642	73	4927	51	4949	1.43137254902
144_7.253	0.0526015631231	8.76133713765	77	4923	54	4946	1.42592592593
32_15.193	5.33437638276e-05	7.0593056449	112	4888	59	4941	1.89830508475
166_5.522	0.847368376796	8.91533054352	56	4944	53	4947	1.05660377358
35_14.766	0.000307037255523	8.02803120238	95	4905	51	4949	1.86274509804
145_7.128	0.247388874388	9.26490217757	71	4929	57	4943	1.24561403509
107_9.886	0.139753826837	8.38075160646	68	4932	51	4949	1.33333333333
172_4.816	0.13561600383	7.95769999778	37	4963	52	4948	0.711538461538
54_13.196	0.139753826837	8.30576292361	68	4932	51	4949	1.33333333333
24_15.843	0.00644582038017	8.08519454524	87	4913	54	4946	1.61111111111
155_6.79	0.765436209542	9.01753773426	49	4951	53	4947	0.924528301887
25_15.829	4.51688972909e-21	8.40869968256	193	4807	51	4949	3.78431372549
75_12.05	0.0016705230802	8.23052603615	90	4910	52	4948	1.73076923077
146_7.118	0.139753826837	9.13168300047	68	4932	51	4949	1.33333333333
123_8.63	0.00571340946679	8.4111768356	85	4915	52	4948	1.63461538462
152_6.902	0.396663336379	8.85265213965	62	4938	52	4948	1.19230769231
140_7.31	0.0880981762088	8.02663644664	73	4927	53	4947	1.37735849057
4_19.954	7.6543380878e-13	8.16657945218	154	4846	53	4947	2.90566037736
151_6.931	0.844559958741	8.86823258525	54	4946	51	4949	1.05882352941
87_10.994	0.0130206091557	8.07129231559	90	4910	59	4941	1.52542372881
96_10.459	1.0	8.04712259609	51	4949	51	4949	1.0
163_5.695	0.134425055683	8.64101403545	92	4908	72	4928	1.27777777778
63_12.664	0.192724246933	8.26383686524	66	4934	51	4949	1.29411764706
78_11.72	0.0281171223086	7.94172950313	79	4921	53	4947	1.49056603774
72_12.12	0.224565165378	8.41619036034	65	4935	51	4949	1.27450980392
39_14.437	0.308355556306	8.44719841695	65	4935	53	4947	1.22641509434
38_14.455	0.922272124899	8.55548012489	52	4948	54	4946	0.962962962963
43_14.328	0.0993009870761	8.32996600616	70	4930	51	4949	1.37254901961
110_9.852	0.0916314861637	7.46313506619	116	4884	91	4909	1.27472527473
0_30.661	0.164538738449	7.80668057122	67	4933	51	4949	1.3137254902
197_1.093	0.0276627363221	8.88279410129	140	4860	105	4895	1.33333333333
11_18.712	0.0168176505409	8.0414638621	79	4921	51	4949	1.54901960784
64_12.638	0.0548066123842	8.70169260954	85	4915	61	4939	1.39344262295
158_6.336	0.0472617443946	8.92711275433	74	4926	51	4949	1.45098039216
53_13.54	0.34414780261	8.59421756699	62	4938	51	4949	1.21568627451
106_9.922	0.0164723043085	8.08368974959	84	4916	55	4945	1.52727272727
134_7.89	0.260292329042	8.17097574836	64	4936	51	4949	1.25490196078
147_7.096	0.502319146986	8.09579779763	59	4941	51	4949	1.1568627451
31_15.252	0.0781944889835	7.70658949116	76	4924	55	4945	1.38181818182
195_1.753	0.392524720092	8.36012763873	61	4939	51	4949	1.19607843137
125_8.539	0.502319146986	8.45613185294	59	4941	51	4949	1.1568627451
105_9.939	0.251017882317	8.31990440003	72	4928	58	4942	1.24137931034
115_9.287	0.123881222545	8.00524224285	79	4921	60	4940	1.31666666667
33_15.151	0.00150750875019	7.96987670785	102	4898	61	4939	1.67213114754
88_10.982	0.502319146986	8.68584667431	59	4941	51	4949	1.1568627451
99_10.123	0.0403405878219	8.17024205329	76	4924	52	4948	1.46153846154
186_3.39	8.34676498694e-05	9.06769934767	105	4895	55	4945	1.90909090909
81_11.412	0.0631167219765	8.0684152644	90	4910	66	4934	1.36363636364
5_19.881	0.628769321416	8.11624304737	57	4943	51	4949	1.11764705882
98_10.167	0.0010535948165	8.00338077503	97	4903	56	4944	1.73214285714
157_6.557	0.117740645621	8.33777543289	85	4915	65	4935	1.30769230769
48_13.976	0.0305244160944	7.23113530474	81	4919	55	4945	1.47272727273
66_12.51	0.0399940295236	7.8341200651	82	4918	57	4943	1.43859649123
156_6.669	0.925006293344	8.91862738131	56	4944	58	4942	0.965517241379
101_10.066	1.0	8.70229265989	51	4949	51	4949	1.0
199_0.595	0.00903529795013	8.42712799025	88	4912	56	4944	1.57142857143
17_17.354	0.000763353201798	7.96482559471	93	4907	52	4948	1.78846153846
9_18.907	0.0872272861758	7.78811878118	80	4920	59	4941	1.35593220339
47_14.011	0.201098758092	8.87606549263	38	4962	51	4949	0.745098039216
74_12.102	0.0185464566037	7.97176147655	111	4889	78	4922	1.42307692308
26_15.791	5.38456130328e-05	7.72849602253	101	4899	51	4949	1.98039215686
58_12.848	0.0149529633688	8.15354253141	82	4918	53	4947	1.54716981132
127_8.405	0.231658013407	8.78319208908	77	4923	62	4938	1.24193548387
129_8.101	0.573795412552	8.67106600544	61	4939	54	4946	1.12962962963
143_7.283	0.00794098520721	8.90782636427	96	4904	62	4938	1.54838709677
131_8.084	0.224565165378	8.51043173542	65	4935	51	4949	1.27450980392
2_20.306	0.000994689609679	7.88839070665	92	4908	52	4948	1.76923076923
114_9.541	0.00116691982225	8.87047233512	94	4906	54	4946	1.74074074074
154_6.857	0.627311265717	8.58637439865	81	4919	74	4926	1.09459459459
7_19.246	0.0434806819417	8.24119567927	78	4922	54	4946	1.44444444444
135_7.888	0.312378269149	7.61444182481	66	4934	54	4946	1.22222222222
109_9.875	0.921539788681	8.90302552807	53	4947	51	4949	1.03921568627
121_8.875	0.0367813449676	8.02611253892	86	4914	60	4940	1.43333333333
19_16.805	0.845983654894	8.31635166733	52	4948	55	4945	0.945454545455
79_11.654	0.0330387836484	8.21983623803	77	4923	52	4948	1.48076923077
179_4.064	0.0653707967785	8.84322933209	77	4923	55	4945	1.4
41_14.392	0.08308127034	8.36091931681	71	4929	51	4949	1.39215686275
103_10.008	0.103049129214	7.57396214122	79	4921	59	4941	1.33898305085
1_20.353	0.00066535633222	6.9722178354	104	4896	60	4940	1.73333333333
111_9.838	0.247774646456	8.40700742497	82	4918	67	4933	1.22388059701
45_14.284	0.000915248744057	7.99584432085	91	4909	51	4949	1.78431372549
80_11.645	1.0	8.47701640895	51	4949	51	4949	1.0
174_4.665	0.0019984964908	8.32463679909	88	4912	51	4949	1.72549019608
150_6.997	0.502319146986	8.94229512535	59	4941	51	4949	1.1568627451
51_13.844	1.0	7.94241351806	52	4948	51	4949	1.01960784314
102_10.022	0.0526015631231	8.21872842357	77	4923	54	4946	1.42592592593
12_18.597	3.72436874683e-05	7.34076380603	105	4895	53	4947	1.98113207547
187_3.09	0.020865225912	8.62188466313	78	4922	51	4949	1.52941176471
160_5.894	0.0315706647955	9.00607536504	108	4892	78	4922	1.38461538462
40_14.42	0.0344022148853	7.7774354698	78	4922	53	4947	1.47169811321
167_5.409	0.921539788681	8.02198105797	53	4947	51	4949	1.03921568627
73_12.105	0.0330387836484	7.97747975889	77	4923	52	4948	1.48076923077
10_18.851	0.0691714139977	8.68654916732	72	4928	51	4949	1.41176470588
14_18.075	6.40828946018e-05	7.34887280545	110	4890	58	4942	1.89655172414
93_10.535	0.0855908477931	8.24743832637	72	4928	52	4948	1.38461538462
191_2.549	0.0573129340347	8.5535538467	73	4927	51	4949	1.43137254902
83_11.363	0.0098309098725	8.42977857456	95	4905	62	4938	1.53225806452
164_5.642	0.00903319020369	8.52072143873	122	4878	84	4916	1.45238095238
100_10.109	0.00227483556303	7.88623303088	124	4876	80	4920	1.55
16_17.533	0.08308127034	7.81709571659	71	4929	51	4949	1.39215686275
82_11.386	0.264366313429	8.30723651353	65	4935	52	4948	1.25
29_15.324	0.00679877764883	8.12100830708	83	4917	51	4949	1.62745098039
120_8.966	0.161725749759	7.76659012869	84	4916	66	4934	1.27272727273
108_9.883	0.847368376796	8.44750849319	56	4944	53	4947	1.05660377358
22_16.275	1.6925978568e-09	7.37234636692	136	4864	54	4946	2.51851851852
194_1.798	0.716832363092	8.47209080092	64	4936	59	4941	1.08474576271
159_6.314	1.0	8.80985774957	53	4947	53	4947	1.0
184_3.458	0.010784092944	8.71574807793	81	4919	51	4949	1.58823529412
112_9.738	0.207462416994	8.27671078966	70	4930	55	4945	1.27272727273
34_15.054	0.020865225912	7.86034597441	78	4922	51	4949	1.52941176471
15_17.883	0.0399940295236	7.76356227954	82	4918	57	4943	1.43859649123
84_11.321	0.0633466846677	7.89802133454	76	4924	54	4946	1.40740740741
86_11.043	0.09808809378	7.97467163043	77	4923	57	4943	1.35087719298
165_5.55	0.926267934714	8.81313091026	58	4942	60	4940	0.966666666667
196_1.224	0.00543683833103	8.34612043177	94	4906	59	4941	1.59322033898
192_2.314	0.059848108751	8.51760065691	81	4919	58	4942	1.39655172414
23_15.973	0.025772396473	8.20566518377	77	4923	51	4949	1.50980392157
182_3.813	0.00722034771774	8.58228445894	84	4916	52	4948	1.61538461538
8_19.224	1.23391802952e-05	7.52866389463	117	4883	59	4941	1.98305084746
