MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
60_12.521	0.264366313429	8.90861212239	65	4935	52	4948	1.25
58_12.803	0.155958817463	8.29445297126	73	4927	56	4944	1.30357142857
174_4.986	0.08308127034	8.5914019969	71	4929	51	4949	1.39215686275
52_13.631	0.000338081036884	7.74208715939	100	4900	55	4945	1.81818181818
13_18.766	3.20281576979e-06	8.4591595226	110	4890	51	4949	2.1568627451
11_19.02	0.34414780261	8.4416584971	62	4938	51	4949	1.21568627451
117_8.791	0.0682180148652	8.11388613008	109	4891	83	4917	1.31325301205
134_7.474	0.015548690516	8.13494044578	94	4906	63	4937	1.49206349206
160_5.952	0.183175768098	8.22114589127	92	4908	74	4926	1.24324324324
48_14.005	0.139753826837	8.38084386746	68	4932	51	4949	1.33333333333
146_6.619	0.356476240688	8.79048862784	65	4935	54	4946	1.2037037037
179_4.375	0.0847527005952	8.09272957325	140	4860	112	4888	1.25
62_12.167	0.0231114012554	7.52419121761	92	4908	63	4937	1.46031746032
54_13.225	0.00874960323555	8.3730741695	98	4902	64	4936	1.53125
75_11.458	0.0124192300284	8.51608309685	89	4911	58	4942	1.53448275862
169_5.322	0.522594525412	8.12607217847	84	4916	75	4925	1.12
82_11.092	0.0433182124285	7.58941760294	91	4909	65	4935	1.4
59_12.593	0.146310981261	8.0388507879	70	4930	53	4947	1.32075471698
168_5.388	0.921539788681	8.73097651118	53	4947	51	4949	1.03921568627
99_9.665	1.0	8.23640914205	51	4949	51	4949	1.0
29_15.395	0.0544013381374	7.39784228832	78	4922	55	4945	1.41818181818
30_15.291	0.300102516218	8.258866417	63	4937	51	4949	1.23529411765
161_5.837	0.345760757985	8.65545300966	75	4925	63	4937	1.19047619048
122_8.205	0.00479996567361	8.75178994473	87	4913	53	4947	1.64150943396
185_3.813	0.126551944251	8.68754483914	80	4920	61	4939	1.31147540984
192_2.62	0.0332081248241	9.12016967234	96	4904	68	4932	1.41176470588
74_11.47	1.0	8.83216655583	52	4948	51	4949	1.01960784314
155_6.123	0.430472931519	8.7592809521	71	4929	61	4939	1.16393442623
190_2.727	0.628769321416	8.60233547686	57	4943	51	4949	1.11764705882
104_9.539	0.020865225912	8.48615000366	78	4922	51	4949	1.52941176471
170_5.306	0.631869776155	8.6759482524	58	4942	52	4948	1.11538461538
36_14.922	0.264366313429	8.63554935921	65	4935	52	4948	1.25
193_2.35	0.280055644551	9.0469892987	69	4931	56	4944	1.23214285714
51_13.655	0.0260190846354	8.19000750779	83	4917	56	4944	1.48214285714
153_6.414	0.144845296412	8.50752567038	87	4913	68	4932	1.27941176471
197_1.569	0.00343500835927	8.2490399687	96	4904	59	4941	1.62711864407
138_7.264	0.0380686339347	8.44705112004	87	4913	61	4939	1.4262295082
95_9.829	0.00322993492489	8.35446724607	95	4905	58	4942	1.63793103448
8_20.942	0.00215282462139	7.78514573664	89	4911	52	4948	1.71153846154
150_6.438	0.0269365889694	8.72481023789	78	4922	52	4948	1.5
101_9.648	0.268378372345	8.21421113051	66	4934	53	4947	1.24528301887
77_11.361	0.0139638973028	7.52699124115	86	4914	56	4944	1.53571428571
140_7.147	0.42345153437	8.07842864079	69	4931	59	4941	1.16949152542
33_15.192	0.224565165378	9.01245721864	65	4935	51	4949	1.27450980392
180_4.217	0.139753826837	9.04258812858	68	4932	51	4949	1.33333333333
133_7.475	0.0223736121132	7.62881372552	124	4876	90	4910	1.37777777778
43_14.279	0.155958817463	7.91393776539	73	4927	56	4944	1.30357142857
132_7.496	0.0280137813389	8.27347754534	91	4909	63	4937	1.44444444444
196_1.67	0.0176685195555	7.75293121702	80	4920	52	4948	1.53846153846
114_9.039	0.0573129340347	7.90421676838	73	4927	51	4949	1.43137254902
16_17.55	0.00217668787542	7.30019131974	103	4897	63	4937	1.63492063492
110_9.294	0.570465462472	8.89264919714	60	4940	53	4947	1.1320754717
79_11.236	0.348334089147	8.46294114199	63	4937	52	4948	1.21153846154
148_6.485	0.201545608068	8.34584799291	78	4922	62	4938	1.25806451613
112_9.169	0.392524720092	8.49597009978	61	4939	51	4949	1.19607843137
172_5.208	0.318720368488	7.78524288247	80	4920	67	4933	1.19402985075
38_14.77	0.502319146986	8.13643545017	59	4941	51	4949	1.1568627451
69_11.705	0.445263674263	8.44810052747	60	4940	51	4949	1.17647058824
159_5.972	0.0387906168979	7.88225440022	75	4925	51	4949	1.47058823529
12_18.905	0.348334089147	8.69853177248	63	4937	52	4948	1.21153846154
175_4.883	0.0816769461862	7.71687839377	85	4915	63	4937	1.34920634921
136_7.425	0.025772396473	7.99211217713	77	4923	51	4949	1.50980392157
118_8.437	0.0316907242088	8.47986920488	76	4924	51	4949	1.49019607843
35_14.954	0.392524720092	8.7792226464	61	4939	51	4949	1.19607843137
123_8.156	0.0403405878219	8.72886092533	76	4924	52	4948	1.46153846154
187_3.167	0.0708880845975	9.08032428493	87	4913	64	4936	1.359375
141_7.036	0.126551944251	8.13214532601	80	4920	61	4939	1.31147540984
89_10.69	5.25016850576e-08	7.97682711731	122	4878	51	4949	2.39215686275
25_15.852	2.36217491633e-05	7.81561680443	123	4877	65	4935	1.89230769231
2_22.974	0.0357802192394	8.10111101875	79	4921	54	4946	1.46296296296
173_5.192	0.189348888358	8.59918867073	84	4916	67	4933	1.25373134328
177_4.584	0.0855908477931	8.49915573609	72	4928	52	4948	1.38461538462
147_6.498	0.00271548843375	8.68570864689	97	4903	59	4941	1.64406779661
61_12.19	0.0573129340347	8.57281950121	73	4927	51	4949	1.43137254902
157_6.078	0.00679877764883	7.39138775959	83	4917	51	4949	1.62745098039
144_6.769	0.0168176505409	9.0878526642	79	4921	51	4949	1.54901960784
63_12.163	0.453199436921	8.3255725481	62	4938	53	4947	1.16981132075
70_11.693	1.0	8.54684980163	52	4948	52	4948	1.0
87_10.851	3.72436874683e-05	8.09404602584	105	4895	53	4947	1.98113207547
113_9.101	0.352442830304	7.58887242105	64	4936	53	4947	1.20754716981
26_15.7	0.0668031648343	8.43882130188	108	4892	82	4918	1.31707317073
28_15.586	0.124956997256	8.12211089754	88	4912	68	4932	1.29411764706
121_8.235	0.00425824740008	8.47369379485	121	4879	80	4920	1.5125
71_11.536	0.211041043733	8.76358963511	71	4929	56	4944	1.26785714286
164_5.723	0.76761123802	8.98191209519	50	4950	54	4946	0.925925925926
116_8.925	0.0134961397908	8.40022834025	80	4920	51	4949	1.56862745098
84_10.993	0.0691714139977	6.53038257513	72	4928	51	4949	1.41176470588
32_15.196	0.00154623815104	7.89163309702	89	4911	51	4949	1.74509803922
39_14.641	0.0691714139977	8.42146119184	72	4928	51	4949	1.41176470588
4_21.875	0.769726020969	8.21219283749	55	4945	51	4949	1.07843137255
34_15.015	0.000257239156756	8.24450931381	101	4899	55	4945	1.83636363636
67_11.904	0.0804538024094	7.81901081039	77	4923	56	4944	1.375
10_19.378	0.000533886934642	6.69019697742	93	4907	51	4949	1.82352941176
65_12.043	0.271719837103	8.2056987962	90	4910	75	4925	1.2
49_14.002	0.300102516218	8.79960256359	63	4937	51	4949	1.23529411765
41_14.369	0.000700287900629	7.79694871556	92	4908	51	4949	1.80392156863
130_7.685	0.177569430678	7.29895095407	80	4920	63	4937	1.26984126984
152_6.432	0.104120258723	8.66446626027	105	4895	82	4918	1.28048780488
93_9.929	0.165376059589	8.1536647708	76	4924	59	4941	1.28813559322
171_5.254	0.0587916871087	8.44168353962	127	4873	98	4902	1.29591836735
189_2.802	0.16807043351	8.7442580104	68	4932	52	4948	1.30769230769
20_16.66	0.224565165378	8.34047126564	65	4935	51	4949	1.27450980392
78_11.338	0.396663336379	8.76847476687	62	4938	52	4948	1.19230769231
68_11.808	0.200178882785	8.31939256835	68	4932	53	4947	1.28301886792
5_21.594	0.0387906168979	7.88511816514	75	4925	51	4949	1.47058823529
149_6.439	0.0134961397908	8.27873141172	80	4920	51	4949	1.56862745098
156_6.089	0.0326719888239	9.04030652735	89	4911	62	4938	1.43548387097
92_10.176	0.192724246933	8.42789533354	66	4934	51	4949	1.29411764706
105_9.452	0.412414273012	8.39477024634	66	4934	56	4944	1.17857142857
191_2.645	0.0523480993505	9.01855313755	113	4887	85	4915	1.32941176471
194_2.177	0.0204264815177	8.11402128026	114	4886	81	4919	1.40740740741
1_24.858	0.224565165378	8.46386830822	65	4935	51	4949	1.27450980392
115_8.941	0.0875710796773	8.22174034785	96	4904	73	4927	1.31506849315
125_7.884	0.264366313429	8.16205865009	65	4935	52	4948	1.25
94_9.866	0.164538738449	8.10011465835	67	4933	51	4949	1.3137254902
100_9.655	0.0508110994652	8.51840209095	76	4924	53	4947	1.43396226415
120_8.287	0.102073574191	8.64125464747	71	4929	52	4948	1.36538461538
88_10.84	0.0993009870761	8.79638348318	70	4930	51	4949	1.37254901961
9_20.504	0.00330028745306	7.8420509303	86	4914	51	4949	1.6862745098
72_11.494	0.0016705230802	8.32397072731	90	4910	52	4948	1.73076923077
162_5.781	0.00959120883921	7.92687023354	130	4870	91	4909	1.42857142857
37_14.802	0.118099951149	8.11281800419	69	4931	51	4949	1.35294117647
137_7.408	0.139753826837	8.17112041127	68	4932	51	4949	1.33333333333
66_11.958	0.00679877764883	8.71387167777	83	4917	51	4949	1.62745098039
