MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
47_6.613	0.221364732468	8.02040599434	8	242	3	247	2.66666666667
75_3.913	0.221364732468	7.82257898875	8	242	3	247	2.66666666667
42_6.888	0.0325177385818	7.91578664715	12	238	3	247	4.0
115_1.869	0.751410308876	8.32382511814	6	244	4	246	1.5
37_7.254	0.338778369003	8.68889067156	7	243	3	247	2.33333333333
152_0.514	0.381818030249	8.43759227275	8	242	4	246	2.0
45_6.692	0.0539661281468	7.73689379373	11	239	3	247	3.66666666667
150_0.607	0.338778369003	9.36677961738	7	243	3	247	2.33333333333
32_7.832	0.0325177385818	7.61201048825	12	238	3	247	4.0
96_2.702	0.0880920479724	8.29470093413	10	240	3	247	3.33333333333
48_6.568	0.0325177385818	8.00256552039	12	238	3	247	4.0
63_5.119	1.0	9.56643076312	3	247	3	247	1.0
157_0.271	0.575940216744	9.03643110701	8	242	5	245	1.6
146_0.888	0.0325177385818	8.37150248531	12	238	3	247	4.0
79_3.374	1.0	9.36679314437	4	246	3	247	1.33333333333
110_2.094	0.294322143709	8.85677294465	10	240	5	245	2.0
85_3.036	0.000662560445691	8.28830587996	19	231	3	247	6.33333333333
95_2.714	0.503831144952	9.25510479022	6	244	3	247	2.0
87_2.907	0.00608114709099	7.74080306419	17	233	4	246	4.25
118_1.785	0.724350636085	9.28725979344	5	245	3	247	1.66666666667
90_2.829	0.00119114771316	8.00166309891	18	232	3	247	6.0
11_10.517	0.0721530357933	7.88638661768	12	238	4	246	3.0
3_11.713	0.0113100408791	7.1424277273	14	236	3	247	4.66666666667
113_1.948	0.037443481344	8.79866546528	15	235	5	245	3.0
114_1.94	0.0113100408791	8.56667934544	14	236	3	247	4.66666666667
71_4.132	0.724350636085	9.34064947844	5	245	3	247	1.66666666667
86_2.925	0.724350636085	8.12487914248	5	245	3	247	1.66666666667
39_7.23	0.00654582764502	7.75660754049	15	235	3	247	5.0
145_0.907	0.00654582764502	7.83792753845	15	235	3	247	5.0
111_2.054	0.0325177385818	8.12471215333	12	238	3	247	4.0
119_1.772	0.0539661281468	9.28233121955	11	239	3	247	3.66666666667
89_2.85	0.503831144952	9.50611807667	6	244	3	247	2.0
107_2.332	0.00207360093375	8.6867087714	19	231	4	246	4.75
147_0.844	0.503831144952	8.66377297371	6	244	3	247	2.0
6_11.339	0.0880920479724	8.32823879276	10	240	3	247	3.33333333333
160_0.092	0.173406847536	8.51662940768	10	240	4	246	2.5
159_0.098	0.338778369003	8.05807350973	7	243	3	247	2.33333333333
97_2.643	1.0	9.07066536135	5	245	4	246	1.25
105_2.351	0.0193059728447	8.42659436695	13	237	3	247	4.33333333333
141_1.091	0.381818030249	8.66177046417	8	242	4	246	2.0
49_6.567	0.0102427216531	7.47748642015	16	234	4	246	4.0
36_7.365	0.0880920479724	8.43495512051	10	240	3	247	3.33333333333
131_1.312	0.221364732468	8.06265949447	8	242	3	247	2.66666666667
94_2.717	1.0	8.62364766742	3	247	4	246	0.75
154_0.365	0.221364732468	8.87185264469	8	242	3	247	2.66666666667
149_0.627	0.0452927517327	7.69246429515	13	237	4	246	3.25
31_7.967	0.381818030249	7.97714076823	8	242	4	246	2.0
124_1.722	0.0325177385818	7.77010877636	12	238	3	247	4.0
68_4.561	1.0	8.67857079325	5	245	4	246	1.25
22_9.13	0.00654582764502	8.19447720196	15	235	3	247	5.0
53_6.242	0.221364732468	8.26194776076	8	242	3	247	2.66666666667
2_15.084	0.221364732468	8.22816589138	8	242	3	247	2.66666666667
54_6.228	0.0325177385818	8.63867466422	12	238	3	247	4.0
93_2.76	1.0	8.08267549941	4	246	3	247	1.33333333333
80_3.37	0.0880920479724	8.27084723242	10	240	3	247	3.33333333333
98_2.642	0.0539661281468	7.9419958989	11	239	3	247	3.66666666667
161_0.065	0.136617717539	7.88004725182	12	238	5	245	2.4
23_9.095	0.503831144952	8.95447109998	6	244	3	247	2.0
7_11.324	0.0539661281468	7.77712655857	11	239	3	247	3.66666666667
66_4.903	0.338778369003	8.77199200412	7	243	3	247	2.33333333333
74_3.956	0.00207360093375	8.33733424471	19	231	4	246	4.75
15_9.813	0.00654582764502	7.62386136986	15	235	3	247	5.0
91_2.818	0.000108701767191	7.60764344002	22	228	3	247	7.33333333333
8_11.096	0.0452927517327	7.97588682034	13	237	4	246	3.25
83_3.1	0.00374660526348	8.1857104719	16	234	3	247	5.33333333333
34_7.751	0.338778369003	8.97854803989	7	243	3	247	2.33333333333
64_5.036	0.00654582764502	7.68204951357	15	235	3	247	5.0
108_2.238	0.00212257616608	7.76062847914	17	233	3	247	5.66666666667
109_2.146	0.0193059728447	7.46096689455	13	237	3	247	4.33333333333
132_1.287	0.221364732468	8.44927483435	8	242	3	247	2.66666666667
143_0.948	0.0170429115758	7.66818006288	15	235	4	246	3.75
26_8.507	0.0902934595212	7.35579299128	13	237	5	245	2.6
78_3.569	0.221364732468	9.17585797325	8	242	3	247	2.66666666667
65_4.949	0.00654582764502	9.14947043706	15	235	3	247	5.0
