MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
58_16.742	6.67556652774e-05	8.25470964576	324	19676	230	19770	1.40869565217
84_14.239	0.0549015680904	8.09460852672	264	19736	221	19779	1.19457013575
181_6.073	0.0436317830674	8.54943510512	252	19748	208	19792	1.21153846154
117_11.006	0.0115159522113	8.69563461288	259	19741	204	19796	1.26960784314
4_27.559	0.243989208019	8.70019185955	227	19773	202	19798	1.12376237624
13_23.92	0.0625946334358	8.58699416217	242	19758	202	19798	1.19801980198
88_13.899	0.0126139559402	8.7035171281	294	19706	236	19764	1.24576271186
191_4.372	0.658161530669	8.77067375742	214	19786	204	19796	1.04901960784
24_21.672	1.41138038867e-05	7.73687979475	309	19691	210	19790	1.47142857143
137_9.423	0.020859222365	8.88976734606	294	19706	240	19760	1.225
134_9.702	0.0661959458705	8.21911021268	357	19643	309	19691	1.15533980583
197_2.67	0.160737320822	8.54500329685	247	19753	216	19784	1.14351851852
5_26.922	0.0022824698204	7.87770482771	271	19729	204	19796	1.32843137255
96_13.17	0.0631806380127	7.64354543963	243	19757	203	19797	1.19704433498
184_5.601	0.598845748453	8.65738466924	227	19773	215	19785	1.05581395349
70_15.672	0.0362467573538	8.32685452462	246	19754	201	19799	1.22388059701
6_26.213	0.00118663896781	7.66073899123	287	19713	214	19786	1.34112149533
127_10.154	0.014653097622	8.2385334868	266	19734	212	19788	1.25471698113
72_15.554	0.0339420689105	8.281315463	251	19749	205	19795	1.2243902439
128_10.152	0.0552841113055	8.20790856941	316	19684	269	19731	1.17472118959
53_16.941	0.158045379734	8.51140269424	244	19756	213	19787	1.1455399061
180_6.126	0.419523036184	8.57357904976	390	19610	367	19633	1.06267029973
196_2.715	0.548097661444	9.31802653241	244	19756	230	19770	1.06086956522
150_8.772	0.960976196419	8.323459854	210	19790	212	19788	0.990566037736
120_10.825	0.407060712277	8.31648088262	248	19752	229	19771	1.08296943231
27_21.169	0.160582501751	8.26680875273	231	19769	201	19799	1.14925373134
142_9.197	0.0138412599378	8.01090729467	262	19738	208	19792	1.25961538462
2_29.698	0.135402770382	8.30717344603	234	19766	202	19798	1.15841584158
100_12.625	0.354722283126	8.68319241068	223	19777	203	19797	1.09852216749
3_27.991	1.40079956425e-05	8.07773181641	303	19697	205	19795	1.47804878049
183_5.61	0.083928294664	8.8223573398	251	19749	213	19787	1.17840375587
124_10.517	0.463991333143	8.47894277906	220	19780	204	19796	1.07843137255
89_13.889	0.0575249994528	8.30424365337	245	19755	204	19796	1.20098039216
118_10.882	0.00111833916452	8.38683747366	277	19723	205	19795	1.3512195122
177_6.212	0.0627931217517	8.23770895856	267	19733	225	19775	1.18666666667
44_18.21	0.816187920064	8.37160396187	237	19763	231	19769	1.02597402597
82_14.303	0.747412092407	8.78215317607	243	19757	235	19765	1.03404255319
163_7.514	0.0106357027634	8.68082153383	263	19737	207	19793	1.27053140097
148_8.82	0.000356269424534	8.22750662247	282	19718	203	19797	1.38916256158
171_6.933	0.248265058114	8.7026592866	359	19641	328	19672	1.09451219512
138_9.412	0.0500093469002	8.62085963683	278	19722	233	19767	1.19313304721
71_15.556	0.00266528876099	8.10890423508	320	19680	248	19752	1.29032258065
60_16.595	0.293504953061	8.35257802892	252	19748	277	19723	0.909747292419
189_4.447	0.0793198528232	8.54907905517	298	19702	256	19744	1.1640625
91_13.771	0.0171522350567	8.3272839086	258	19742	206	19794	1.25242718447
65_15.95	5.58975926293e-06	7.93203305701	367	19633	254	19746	1.44488188976
39_18.971	5.31514066092e-05	7.88525401298	336	19664	239	19761	1.40585774059
157_7.939	0.658161530669	8.77486956385	214	19786	204	19796	1.04901960784
152_8.614	0.00569833462822	8.98484606875	278	19722	216	19784	1.28703703704
18_23.217	0.00623951115805	7.40159392547	266	19734	206	19794	1.29126213592
80_14.959	0.000136039926794	7.89955425484	289	19711	204	19796	1.41666666667
166_7.183	0.0909880872595	8.02190722872	290	19710	250	19750	1.16
130_9.968	0.0419924081269	8.18767425976	295	19705	247	19753	1.19433198381
64_16.022	0.470139510941	8.87078856537	226	19774	210	19790	1.07619047619
9_25.243	0.00116547390185	8.45303745453	325	19675	247	19753	1.31578947368
154_8.33	0.00918889380125	8.70413336534	281	19719	222	19778	1.26576576577
23_21.677	0.00262783778247	8.09367159675	294	19706	225	19775	1.30666666667
31_20.476	5.80709067815e-05	7.58383082896	339	19661	242	19758	1.40082644628
85_14.22	0.000111289726541	7.84105077907	356	19644	260	19740	1.36923076923
104_12.067	0.120149484002	8.06690666042	275	19725	239	19761	1.15062761506
74_15.476	0.405467003344	8.22850388346	220	19780	202	19798	1.08910891089
147_8.842	0.589534540685	7.86799801372	216	19784	204	19796	1.05882352941
115_11.126	0.128015244571	8.52976837829	255	19745	221	19779	1.15384615385
98_12.711	0.160582501751	7.62860938204	231	19769	201	19799	1.14925373134
170_6.99	0.00726892193659	8.50448922912	341	19659	274	19726	1.24452554745
132_9.867	0.0151101268225	7.78992848874	278	19722	223	19777	1.2466367713
38_19.244	0.643736703482	8.94675421621	242	19758	231	19769	1.04761904762
106_11.924	0.000695000775563	8.1498694875	301	19699	223	19777	1.34977578475
22_22.314	0.000441831742901	7.96398134675	283	19717	205	19795	1.38048780488
20_22.783	0.0106982696069	7.82823548037	282	19718	224	19776	1.25892857143
190_4.416	0.132748370112	9.20218124761	261	19739	227	19773	1.14977973568
151_8.729	0.0964745422716	8.39280291488	256	19744	219	19781	1.16894977169
188_5.044	0.107274897221	8.26701624136	243	19757	208	19792	1.16826923077
29_20.552	0.0134543927693	8.40040820916	289	19711	232	19768	1.24568965517
144_9.062	0.000598048375558	8.5162706374	302	19698	223	19777	1.35426008969
123_10.605	0.000441831742901	9.0393392845	283	19717	205	19795	1.38048780488
8_25.671	0.000338974075533	7.66236840499	287	19713	207	19793	1.38647342995
28_20.739	0.0021587521774	8.76107659469	284	19716	215	19785	1.32093023256
57_16.766	0.0463669826529	8.66082014035	258	19742	214	19786	1.20560747664
153_8.537	0.00437726111668	8.05875392739	306	19694	239	19761	1.28033472803
187_5.297	0.114017485091	8.49410611157	313	19687	274	19726	1.14233576642
45_18.015	0.0392938936889	8.29232946492	276	19724	229	19771	1.20524017467
133_9.807	0.117229932815	8.70979829357	256	19744	221	19779	1.15837104072
37_19.29	0.881064920292	8.33719456465	205	19795	201	19799	1.01990049751
129_10.031	0.227101555261	8.20730896863	351	19649	319	19681	1.10031347962
49_17.85	6.8779792865e-07	7.90074483091	348	19652	229	19771	1.51965065502
165_7.228	0.819522775335	8.59413599365	240	19760	246	19754	0.975609756098
33_20.284	5.17422423645e-07	7.66172404465	380	19620	254	19746	1.49606299213
110_11.532	0.170052312998	8.49695926536	241	19759	211	19789	1.14218009479
76_15.172	0.0514610191384	8.13386643859	269	19731	225	19775	1.19555555556
41_18.805	0.00106613911914	8.21528557431	275	19725	203	19797	1.35467980296
199_1.25	0.0711968631171	8.45383557818	244	19756	205	19795	1.19024390244
47_17.872	0.220198354095	8.29052302258	241	19759	214	19786	1.1261682243
78_15.033	0.0832674921479	8.21912788204	250	19750	212	19788	1.17924528302
116_11.126	0.000329687599997	8.52560910289	286	19714	206	19794	1.38834951456
149_8.814	0.19043686238	8.61197217647	229	19771	201	19799	1.13930348259
113_11.205	0.248307532844	8.43634916322	231	19769	206	19794	1.1213592233
56_16.806	0.0606815505486	8.26958092066	263	19737	221	19779	1.19004524887
162_7.639	0.171917641428	8.71672707038	243	19757	213	19787	1.14084507042
62_16.261	0.0253638483244	8.22200133516	258	19742	209	19791	1.23444976077
14_23.883	0.490751877177	8.4200391168	216	19784	201	19799	1.07462686567
114_11.171	0.24461778675	8.74404841893	287	19713	259	19741	1.10810810811
109_11.595	0.3568618371	7.73817942126	453	19547	425	19575	1.06588235294
90_13.806	0.00132940229849	8.52857490014	277	19723	206	19794	1.34466019417
17_23.247	0.0351120463245	8.33519202125	254	19746	208	19792	1.22115384615
1_34.407	0.000725492723292	8.30833946907	281	19719	206	19794	1.3640776699
21_22.38	0.0119919020461	8.55399320669	271	19729	215	19785	1.26046511628
198_1.506	0.0395166601183	8.35253082156	496	19504	433	19567	1.1454965358
30_20.539	0.101858494855	8.78057408371	236	19764	201	19799	1.17412935323
112_11.384	0.348810242858	8.24017770524	318	19682	294	19706	1.08163265306
66_15.942	0.22319235495	8.85770023069	244	19756	217	19783	1.12442396313
86_13.986	0.692373470368	8.68140719694	211	19789	202	19798	1.04455445545
140_9.315	0.96079212774	7.62738911597	208	19792	210	19790	0.990476190476
192_4.292	0.78229441085	7.78482535631	242	19758	235	19765	1.02978723404
77_15.104	0.00888741111632	7.86221137049	347	19653	281	19719	1.23487544484
101_12.491	0.432032467684	8.6691839523	218	19782	201	19799	1.08457711443
63_16.038	0.621748797659	5.79063514957	213	19787	202	19798	1.05445544554
139_9.366	0.520231177172	8.03523947733	323	19677	306	19694	1.05555555556
68_15.867	0.0108902459304	7.73781183154	354	19646	289	19711	1.22491349481
176_6.267	0.00672090816211	8.4947609836	429	19571	353	19647	1.21529745042
12_24.064	0.0267478713996	8.06203395192	252	19748	204	19796	1.23529411765
122_10.609	0.212491023433	8.22962759945	270	19730	241	19759	1.12033195021
10_25.156	0.224347907019	8.57327450026	227	19773	201	19799	1.12935323383
87_13.96	0.922852155358	8.8668730591	217	19783	214	19786	1.01401869159
131_9.878	0.174697713774	8.20773508581	246	19754	216	19784	1.13888888889
75_15.453	0.0486818008562	9.13772291992	275	19725	230	19770	1.19565217391
61_16.345	0.00697940927727	8.47663693366	309	19691	245	19755	1.2612244898
11_25.0	5.30119144128e-05	8.16923476175	304	19696	212	19788	1.43396226415
164_7.372	0.278675713016	8.87894089409	216	19784	240	19760	0.9
169_7.004	0.81102106007	8.52157572911	224	19776	218	19782	1.02752293578
172_6.842	0.530422493078	8.65336884304	224	19776	210	19790	1.06666666667
94_13.462	0.210257555752	8.92270887957	327	19673	295	19705	1.10847457627
167_7.078	0.123064508436	8.50879109753	328	19672	289	19711	1.13494809689
158_7.724	0.102756418702	8.75901989591	310	19690	270	19730	1.14814814815
107_11.744	0.776342964094	8.33528006054	229	19771	222	19778	1.03153153153
111_11.439	0.101341304753	7.76510226704	390	19610	345	19655	1.13043478261
81_14.733	0.0087815722207	8.09623618575	260	19740	203	19797	1.28078817734
69_15.706	0.284433758332	8.63332355335	225	19775	202	19798	1.11386138614
34_19.659	0.0203776775096	8.65936935548	261	19739	210	19790	1.24285714286
168_7.047	0.755562239955	8.37809336023	260	19740	252	19748	1.03174603175
32_20.438	0.179939313842	8.4227128298	235	19765	206	19794	1.14077669903
159_7.715	0.214253716879	8.38911147493	272	19728	243	19757	1.11934156379
50_17.783	0.0416185387513	7.91588149467	294	19706	246	19754	1.19512195122
194_3.509	0.0753229530559	8.67461250422	429	19571	378	19622	1.13492063492
141_9.237	0.680065886097	9.41541841696	246	19754	236	19764	1.04237288136
135_9.65	0.0186004622739	8.37461157661	264	19736	212	19788	1.24528301887
185_5.541	0.016297561916	8.7734142808	264	19736	211	19789	1.25118483412
83_14.271	0.00191088125796	8.05723674241	310	19690	237	19763	1.30801687764
40_18.835	2.40595418422e-18	7.62337164686	415	19585	201	19799	2.06467661692
15_23.636	0.00170697990202	8.45717751347	273	19727	204	19796	1.33823529412
7_26.179	0.0180507334155	7.91408524019	252	19748	201	19799	1.25373134328
103_12.124	0.844291256748	7.94180887231	207	19793	212	19788	0.97641509434
105_11.97	0.00504131106583	8.44288991755	271	19729	209	19791	1.2966507177
42_18.564	0.000387094875459	8.64353312928	285	19715	206	19794	1.38349514563
36_19.608	0.294828737737	8.22360682608	256	19744	232	19768	1.10344827586
48_17.857	0.810605029662	8.64067312867	217	19783	223	19777	0.973094170404
125_10.332	0.658916520674	8.74073406128	215	19785	205	19795	1.0487804878
55_16.848	0.236933534718	7.98240306588	239	19761	213	19787	1.1220657277
26_21.251	0.543008272747	7.97790268306	238	19762	224	19776	1.0625
108_11.649	0.000504059221743	8.30165347793	281	19719	204	19796	1.37745098039
160_7.709	0.0116457879624	8.05838723785	269	19731	213	19787	1.26291079812
19_23.061	0.00652599395201	8.14768283564	260	19740	201	19799	1.29353233831
95_13.295	0.145312947279	8.84236868557	261	19739	228	19772	1.14473684211
182_5.914	0.411860568575	9.02895027281	253	19747	234	19766	1.0811965812
46_17.928	0.191456057256	8.11195283851	230	19770	202	19798	1.13861386139
16_23.603	0.509235802497	8.07560267418	220	19780	235	19765	0.936170212766
67_15.893	0.353601738278	7.87033349791	222	19778	202	19798	1.09900990099
43_18.363	0.404362859027	8.550823941	219	19781	201	19799	1.08955223881
175_6.315	0.155706751088	8.67429635907	291	19709	257	19743	1.13229571984
52_17.395	0.0120543323217	8.03195556405	262	19738	207	19793	1.26570048309
136_9.637	0.205399306863	8.14007349208	244	19756	216	19784	1.12962962963
155_8.184	0.0237601480906	8.21002918784	263	19737	213	19787	1.23474178404
179_6.147	0.372342399793	9.00010853533	292	19708	270	19730	1.08148148148
173_6.8	0.00865280940438	8.78876039517	268	19732	210	19790	1.27619047619
54_16.854	0.00609344309112	8.96799577505	282	19718	220	19780	1.28181818182
0_34.776	0.224347907019	8.15340503895	227	19773	201	19799	1.12935323383
102_12.22	0.613152051388	9.01001825576	192	19808	203	19797	0.945812807882
161_7.65	0.0183038357954	8.84513501515	253	19747	202	19798	1.25247524752
126_10.261	0.00851483132929	8.96969878773	267	19733	209	19791	1.27751196172
25_21.395	0.368788124543	8.53890497315	236	19764	216	19784	1.09259259259
59_16.678	0.00197530249657	8.33121854997	272	19728	204	19796	1.33333333333
35_19.637	9.23382932566e-13	7.9495996469	385	19615	212	19788	1.81603773585
145_9.02	0.0647349298359	8.76851553914	258	19742	217	19783	1.18894009217
73_15.492	0.523722492237	9.10632425702	217	19783	203	19797	1.06896551724
99_12.691	0.195226390248	8.10995470549	251	19749	222	19778	1.13063063063
156_8.01	0.226310261963	8.69648123767	286	19714	257	19743	1.11284046693
119_10.865	0.0164849317587	7.89331238756	316	19684	258	19742	1.22480620155
146_9.002	0.152553158316	8.77943336599	179	19821	208	19792	0.860576923077
92_13.719	0.00104065342437	8.24655117628	274	19726	202	19798	1.35643564356
186_5.353	0.0520098770678	9.50592533877	308	19692	261	19739	1.18007662835
121_10.71	0.0544066686897	9.09147456092	263	19737	220	19780	1.19545454545
143_9.154	0.106953817107	8.01235636609	367	19633	324	19676	1.13271604938
97_12.807	0.00982707566038	8.51214142227	258	19742	202	19798	1.27722772277
93_13.53	0.000218075249659	8.29535891977	285	19715	203	19797	1.4039408867
79_14.979	0.691671817359	8.9865039244	201	19799	210	19790	0.957142857143
178_6.188	0.0687041275448	8.31780681857	240	19760	201	19799	1.19402985075
174_6.433	0.246767432416	7.54163748524	543	19457	505	19495	1.07524752475
195_3.09	0.0603838018104	9.42779088857	275	19725	232	19768	1.18534482759
193_4.073	0.393462080349	9.30814219071	289	19711	268	19732	1.07835820896
51_17.562	2.56505893354e-08	7.78107102691	330	19670	202	19798	1.63366336634
