MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
112_12.667	0.216159094094	8.59888630826	237	19763	210	19790	1.12857142857
109_12.695	0.0612087366762	8.08701744407	264	19736	222	19778	1.18918918919
182_5.332	0.434194689081	9.04646222529	220	19780	203	19797	1.08374384236
45_18.043	0.0947469870101	8.50687568041	240	19760	204	19796	1.17647058824
93_13.69	0.00681666084624	8.10339491333	280	19720	219	19781	1.27853881279
114_12.188	0.622576918659	8.15331851551	214	19786	203	19797	1.05418719212
122_11.647	0.00258514234672	8.77974534156	277	19723	210	19790	1.31904761905
97_13.268	0.767218665048	8.7941362631	211	19789	204	19796	1.03431372549
38_18.514	0.0331681465264	8.2363311737	249	19751	203	19797	1.22660098522
190_3.804	0.108045704928	9.19798421556	244	19756	209	19791	1.16746411483
24_21.488	3.49549523375e-09	7.77537705802	340	19660	203	19797	1.67487684729
121_11.698	0.00252781432675	8.14628510116	361	19639	284	19716	1.27112676056
192_3.13	0.532284960093	8.48211929431	226	19774	212	19788	1.06603773585
186_4.466	0.0759979749983	9.16520443884	239	19761	201	19799	1.18905472637
166_7.151	0.00379667865026	8.43461112684	289	19711	223	19777	1.29596412556
168_6.883	0.031822235398	8.91731972428	278	19722	229	19771	1.21397379913
70_15.887	0.024769055909	7.69454442895	310	19690	256	19744	1.2109375
84_14.49	0.000491355594182	8.31317238645	287	19713	209	19791	1.37320574163
44_18.074	0.0327830590743	8.81386305921	248	19752	202	19798	1.22772277228
76_15.326	0.28331504264	7.99361734437	224	19776	201	19799	1.1144278607
126_10.964	0.053129821811	8.29660778281	285	19715	240	19760	1.1875
62_16.622	0.331638911101	8.57556146125	225	19775	204	19796	1.10294117647
144_9.168	0.0444899365533	7.59135406109	440	19560	382	19618	1.15183246073
46_17.987	0.00393373615637	8.2284063582	291	19709	225	19775	1.29333333333
31_19.696	0.220198354095	8.51275941604	241	19759	214	19786	1.1261682243
172_6.417	0.441572652167	8.88664763633	227	19773	210	19790	1.08095238095
12_25.1	0.00170697990202	8.72742484981	273	19727	204	19796	1.33823529412
161_7.684	0.414085902822	8.55719736376	228	19772	210	19790	1.08571428571
83_14.572	0.921023999261	8.68561050247	207	19793	204	19796	1.01470588235
173_6.217	0.0569745328718	9.1302268214	244	19756	203	19797	1.20197044335
113_12.645	0.000915511484809	8.29714715835	276	19724	203	19797	1.35960591133
95_13.343	0.0161635833295	7.61331591606	325	19675	266	19734	1.22180451128
135_9.735	0.8804853169	8.36194668637	199	19801	203	19797	0.980295566502
163_7.598	0.0385251810324	9.06293466811	274	19726	227	19773	1.20704845815
14_24.003	0.802604695204	8.24254431898	199	19801	205	19795	0.970731707317
193_2.825	0.23057071948	8.88150064033	312	19688	282	19718	1.10638297872
94_13.626	4.04938300118e-12	7.77174908342	366	19634	202	19798	1.81188118812
13_24.443	0.0124697416318	7.79958222273	255	19745	201	19799	1.26865671642
177_5.735	0.329397533252	7.78970405965	223	19777	202	19798	1.10396039604
123_11.542	0.0602870340323	9.34440208023	250	19750	209	19791	1.1961722488
165_7.183	0.587769992567	8.60056357709	214	19786	202	19798	1.05940594059
74_15.581	6.75861257013e-06	8.14752924028	302	19698	201	19799	1.50248756219
26_21.365	0.128742049407	8.16991277561	241	19759	208	19792	1.15865384615
160_7.731	0.382967129114	8.35144064273	250	19750	230	19770	1.08695652174
119_11.739	0.122808240216	8.31342774104	234	19766	201	19799	1.16417910448
139_9.562	3.33886535667e-05	8.25277795684	315	19685	219	19781	1.43835616438
79_15.103	0.334960498773	8.94659886541	228	19772	207	19793	1.10144927536
18_22.732	4.79136241124e-05	7.86024946168	301	19699	209	19791	1.44019138756
66_16.267	0.0962188831323	8.45278787396	242	19758	206	19794	1.17475728155
142_9.269	0.00878039000834	8.21030566052	278	19722	219	19781	1.26940639269
146_8.843	0.292128821331	8.68911905941	232	19768	209	19791	1.11004784689
103_12.94	0.206869744886	8.88438089616	228	19772	201	19799	1.13432835821
4_27.63	0.000108442113279	8.0190359171	301	19699	213	19787	1.41314553991
19_22.597	0.122808240216	8.43126354274	234	19766	201	19799	1.16417910448
71_15.857	0.358050000631	8.10916819442	226	19774	206	19794	1.09708737864
54_17.422	0.0343667347123	8.53294430879	263	19737	216	19784	1.21759259259
40_18.35	0.3778410832	8.33744307096	220	19780	201	19799	1.09452736318
75_15.341	2.37176484609e-06	8.75306490127	344	19656	231	19769	1.48917748918
129_10.65	0.0617364052035	8.98814792539	265	19735	223	19777	1.18834080717
91_13.727	0.00966903397425	7.81572380539	257	19743	201	19799	1.27860696517
179_5.545	0.961600314882	9.00767353027	217	19783	219	19781	0.990867579909
11_25.4	0.0171522350567	8.35175303745	258	19742	206	19794	1.25242718447
133_10.027	0.179906566272	8.12686489655	269	19731	238	19762	1.13025210084
137_9.632	0.00659776481292	8.75559842323	278	19722	217	19783	1.28110599078
197_2.04	0.192400267549	8.84581876389	284	19716	253	19747	1.12252964427
108_12.702	0.0675290072454	8.56329602419	263	19737	222	19778	1.18468468468
9_25.77	0.576676484631	8.38577760118	190	19810	202	19798	0.940594059406
42_18.18	0.134514401164	8.46937432498	233	19767	201	19799	1.1592039801
30_19.863	2.10968886953e-05	7.48558627879	308	19692	211	19789	1.45971563981
