MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
12_17.188	0.000514788840859	8.25725727757	105	4895	60	4940	1.75
155_6.656	0.115790429737	9.27944285993	76	4924	57	4943	1.33333333333
30_14.535	0.224565165378	8.38712495317	65	4935	51	4949	1.27450980392
23_15.368	1.54740806733e-05	7.63719878943	119	4881	61	4939	1.95081967213
99_9.934	0.239984182944	8.5022922081	69	4931	55	4945	1.25454545455
58_12.645	0.113068794265	8.17849774573	75	4925	56	4944	1.33928571429
160_6.018	0.0403405878219	9.18638411166	76	4924	52	4948	1.46153846154
85_10.657	0.0023142656729	7.85485366503	90	4910	53	4947	1.69811320755
134_8.099	0.152774181135	7.96010392523	145	4855	121	4879	1.19834710744
102_9.773	0.324051493152	8.00168411473	69	4931	57	4943	1.21052631579
161_6.005	0.0221613545244	8.69870749125	85	4915	57	4943	1.49122807018
126_8.518	0.121197116463	8.36053063498	78	4922	59	4941	1.32203389831
131_8.177	0.844559958741	8.27574538977	54	4946	51	4949	1.05882352941
193_2.465	0.142276806334	9.02157968305	86	4914	67	4933	1.28358208955
125_8.632	0.577048095501	8.56927111378	62	4938	55	4945	1.12727272727
34_14.228	0.631869776155	8.57486136947	58	4942	52	4948	1.11538461538
148_7.395	1.0	8.11424812189	111	4889	112	4888	0.991071428571
165_5.708	0.0134961397908	8.47512111719	80	4920	51	4949	1.56862745098
48_13.093	1.0	8.47142338461	51	4949	52	4948	0.980769230769
89_10.492	0.243711247896	8.28917109075	70	4930	56	4944	1.25
10_17.666	0.00154623815104	7.80115418523	89	4911	51	4949	1.74509803922
76_11.274	0.429777421159	8.77383554354	87	4913	76	4924	1.14473684211
195_2.046	0.0724716539611	8.28301516142	112	4888	86	4914	1.3023255814
29_14.545	0.0317498174318	7.67831219115	82	4918	56	4944	1.46428571429
36_14.106	1.0	8.23907210972	51	4949	51	4949	1.0
20_15.834	0.570465462472	8.7520217825	60	4940	53	4947	1.1320754717
190_2.626	0.243711247896	8.7240408715	70	4930	56	4944	1.25
22_15.691	0.0544013381374	8.42239222073	78	4922	55	4945	1.41818181818
113_9.122	0.0101438218188	8.2971639006	85	4915	54	4946	1.57407407407
37_14.096	0.136056587692	7.79634409904	75	4925	57	4943	1.31578947368
196_2.009	0.00720701123917	8.63112103252	154	4846	110	4890	1.4
124_8.64	0.513454725103	8.48897177365	62	4938	54	4946	1.14814814815
19_15.951	0.628769321416	8.7732798385	57	4943	51	4949	1.11764705882
159_6.073	0.143044730402	8.31920177498	69	4931	52	4948	1.32692307692
197_1.991	0.0139638973028	8.66626058313	86	4914	56	4944	1.53571428571
4_20.12	0.143044730402	8.61060679316	69	4931	52	4948	1.32692307692
178_4.302	0.0143735851373	8.12509784982	110	4890	76	4924	1.44736842105
105_9.657	0.175032724808	8.67783363641	70	4930	54	4946	1.2962962963
27_14.665	0.0142165391264	8.08009229289	81	4919	52	4948	1.55769230769
167_5.49	0.506354439376	8.24737033227	78	4922	69	4931	1.13043478261
66_12.243	0.0134961397908	7.57171745831	80	4920	51	4949	1.56862745098
93_10.32	0.0293132938187	8.69206704769	80	4920	54	4946	1.48148148148
112_9.157	0.0342408508872	7.7878564314	84	4916	58	4942	1.44827586207
6_19.139	0.316334065849	7.65750833421	67	4933	55	4945	1.21818181818
9_18.824	0.188554184899	8.16028481722	74	4926	58	4942	1.27586206897
73_11.356	0.00403148789009	8.27650796317	89	4911	54	4946	1.64814814815
194_2.21	0.147398312716	8.49279053498	88	4912	69	4931	1.27536231884
51_12.972	0.0194194330584	8.3804531209	82	4918	54	4946	1.51851851852
26_14.75	0.0403405878219	7.71845017706	76	4924	52	4948	1.46153846154
18_16.026	0.300102516218	8.34104931788	63	4937	51	4949	1.23529411765
141_7.704	0.102073574191	8.13846154118	71	4929	52	4948	1.36538461538
101_9.781	0.0172544259059	8.47773311148	85	4915	56	4944	1.51785714286
171_5.008	0.760893591976	9.35548943347	47	4953	51	4949	0.921568627451
117_8.875	0.697627894352	8.65722025687	56	4944	51	4949	1.09803921569
184_3.649	0.0364270767564	8.65367321249	106	4894	77	4923	1.37662337662
157_6.582	0.0593168104506	8.40536414249	74	4926	52	4948	1.42307692308
143_7.686	0.697627894352	8.83046914106	56	4944	51	4949	1.09803921569
144_7.686	0.0450690757524	8.55540302438	79	4921	55	4945	1.43636363636
91_10.392	1.0	8.57877674593	57	4943	56	4944	1.01785714286
61_12.446	0.294833406155	8.15395742594	73	4927	60	4940	1.21666666667
35_14.165	0.200178882785	8.15185099239	68	4932	53	4947	1.28301886792
142_7.699	0.00513719706036	8.30003036769	93	4907	58	4942	1.60344827586
72_11.436	0.00540599140451	8.33877630819	99	4901	63	4937	1.57142857143
59_12.636	0.345908458632	8.39137388892	41	4959	51	4949	0.803921568627
106_9.575	0.0796342904091	8.15936438487	84	4916	62	4938	1.35483870968
56_12.76	0.351049512333	8.48622140978	42	4958	52	4948	0.807692307692
191_2.602	6.40828946018e-05	8.11061416556	110	4890	58	4942	1.89655172414
120_8.763	0.840035810226	8.3376524196	48	4952	51	4949	0.941176470588
163_5.859	0.0387906168979	8.63365215857	75	4925	51	4949	1.47058823529
154_7.048	0.123339297613	8.19400807995	137	4863	112	4888	1.22321428571
44_13.542	2.30705415304e-06	8.18330507842	111	4889	51	4949	2.17647058824
50_12.999	0.000352933074694	8.53290952966	131	4869	79	4921	1.6582278481
147_7.622	0.37189816541	8.29186504937	69	4931	58	4942	1.18965517241
