MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
127_8.819	0.192724246933	7.73530036762	66	4934	51	4949	1.29411764706
136_8.148	0.396663336379	8.07870747474	62	4938	52	4948	1.19230769231
51_13.668	0.00257317988841	8.44234880889	87	4913	51	4949	1.70588235294
113_9.316	0.631869776155	8.42576196281	58	4942	52	4948	1.11538461538
199_1.367	0.00193042153754	8.21189053184	126	4874	81	4919	1.55555555556
180_4.366	0.453199436921	9.31550074985	62	4938	53	4947	1.16981132075
99_9.974	0.404694414315	8.57986062868	64	4936	54	4946	1.18518518519
18_17.753	0.07142325795	7.64298733603	73	4927	52	4948	1.40384615385
145_7.709	0.118500035351	7.8394245026	77	4923	58	4942	1.3275862069
152_7.046	0.0633466846677	8.85650534879	76	4924	54	4946	1.40740740741
42_14.297	0.120156529133	7.83855848574	86	4914	66	4934	1.30303030303
191_2.59	0.47509897883	8.48574871101	68	4932	59	4941	1.15254237288
125_8.845	0.00571340946679	8.2011598272	85	4915	52	4948	1.63461538462
91_10.607	0.196473143787	8.6744691927	67	4933	52	4948	1.28846153846
2_22.593	0.920009826935	8.31199969269	49	4951	51	4949	0.960784313725
96_10.318	0.000486567088045	8.01931327082	96	4904	53	4947	1.81132075472
198_1.376	0.00611126474674	7.9105246715	118	4882	79	4921	1.49367088608
84_11.027	0.00960870268164	8.30479341467	84	4916	53	4947	1.58490566038
80_11.132	0.000135323820618	8.4104998972	106	4894	57	4943	1.85964912281
68_12.002	0.000281269510617	8.06500353283	98	4902	53	4947	1.84905660377
29_15.984	0.0134961397908	8.28626380561	80	4920	51	4949	1.56862745098
194_2.334	0.714633310348	8.78478660533	63	4937	58	4942	1.08620689655
181_4.055	0.000875785883348	8.4032792588	117	4883	71	4929	1.64788732394
56_13.118	0.364325535997	7.97368960034	67	4933	56	4944	1.19642857143
129_8.674	0.0355052206424	8.66619728983	85	4915	59	4941	1.4406779661
107_9.694	0.00450281150227	8.17251073979	86	4914	52	4948	1.65384615385
62_12.713	0.221529787049	7.91929716745	74	4926	59	4941	1.25423728814
110_9.514	5.29160565872e-10	7.52708972732	153	4847	63	4937	2.42857142857
11_20.301	0.771783280552	8.69429324262	56	4944	52	4948	1.07692307692
120_9.056	0.107591652149	8.21311929475	73	4927	54	4946	1.35185185185
139_8.041	0.254599088902	8.51460182872	73	4927	59	4941	1.23728813559
70_11.95	0.264316318222	8.5187979876	100	4900	84	4916	1.19047619048
72_11.622	0.853764737159	9.59798792576	58	4942	61	4939	0.950819672131
165_6.412	0.312378269149	8.81434037937	66	4934	54	4946	1.22222222222
148_7.454	0.0653707967785	8.48386331592	77	4923	55	4945	1.4
3_22.105	0.000444790971183	7.55708276702	95	4905	52	4948	1.82692307692
76_11.452	0.013634500853	8.02013066555	91	4909	60	4940	1.51666666667
33_15.515	3.72436874683e-05	7.75465617697	105	4895	53	4947	1.98113207547
25_16.437	0.00569561144357	7.68950349249	100	4900	64	4936	1.5625
87_10.881	0.139693008252	8.60992453628	85	4915	66	4934	1.28787878788
6_21.606	0.00536485520105	8.2450770118	84	4916	51	4949	1.64705882353
36_14.818	0.563561262591	8.49384255349	58	4942	51	4949	1.13725490196
69_11.991	0.0472617443946	8.4953731814	74	4926	51	4949	1.45098039216
183_3.525	0.105174036715	8.46441364315	115	4885	91	4909	1.26373626374
67_12.231	0.763198029493	7.94260069353	48	4952	52	4948	0.923076923077
78_11.139	0.164478093703	8.00175147952	85	4915	67	4933	1.26865671642
13_19.64	0.0691714139977	8.09315311651	72	4928	51	4949	1.41176470588
30_15.971	0.312378269149	8.02792767708	66	4934	54	4946	1.22222222222
144_7.896	0.000646949085722	7.86087194921	108	4892	63	4937	1.71428571429
114_9.297	1.0	9.11348098101	52	4948	53	4947	0.981132075472
195_1.848	0.171568431133	8.6942130814	69	4931	53	4947	1.30188679245
12_19.755	0.287553704637	8.72039979026	71	4929	58	4942	1.22413793103
134_8.24	6.30473151095e-08	7.47807107873	126	4874	54	4946	2.33333333333
143_7.94	1.0	8.95208141315	53	4947	52	4948	1.01923076923
118_9.119	0.312378269149	8.16840375394	66	4934	54	4946	1.22222222222
104_9.898	0.392524720092	8.38072606647	61	4939	51	4949	1.19607843137
89_10.654	0.0149234858572	8.46471093367	124	4876	88	4912	1.40909090909
112_9.331	0.168463352031	8.3585274421	77	4923	60	4940	1.28333333333
17_18.574	0.0855908477931	8.58535255151	72	4928	52	4948	1.38461538462
59_12.977	0.0562095636315	7.95255061639	79	4921	56	4944	1.41071428571
106_9.757	0.0636801573467	7.80879266157	114	4886	87	4913	1.31034482759
116_9.225	0.840035810226	8.42626949808	48	4952	51	4949	0.941176470588
63_12.694	0.010784092944	8.3663263937	81	4919	51	4949	1.58823529412
179_4.616	0.118331579028	8.90133744089	94	4906	73	4927	1.28767123288
150_7.214	0.0260127121672	8.92920570021	89	4911	61	4939	1.45901639344
77_11.186	0.00156854792385	7.61382287654	117	4883	73	4927	1.60273972603
45_13.994	0.000305187207735	7.73919596678	107	4893	60	4940	1.78333333333
155_6.875	0.0548427191727	7.90816093013	132	4868	102	4898	1.29411764706
153_6.947	0.19185125736	8.23412500935	75	4925	59	4941	1.27118644068
23_16.491	9.74705953082e-05	7.74956075058	99	4901	51	4949	1.94117647059
7_21.077	0.228498161554	8.35012775717	66	4934	52	4948	1.26923076923
137_8.132	0.0387906168979	8.39177927718	75	4925	51	4949	1.47058823529
160_6.591	0.0218637918727	8.57214392753	79	4921	52	4948	1.51923076923
95_10.387	0.287553704637	8.06651978858	71	4929	58	4942	1.22413793103
43_14.29	0.0025862082346	7.72254087077	101	4899	62	4938	1.62903225806
46_13.957	0.196473143787	8.21580533374	67	4933	52	4948	1.28846153846
178_4.785	0.567055164103	9.01885915825	59	4941	52	4948	1.13461538462
53_13.403	0.0185359455592	8.29763363959	81	4919	53	4947	1.52830188679
73_11.607	0.683397826093	8.46566470397	46	4954	51	4949	0.901960784314
101_9.95	0.345908458632	8.65727980413	41	4959	51	4949	0.803921568627
123_8.951	0.509856125195	8.30688028106	100	4900	90	4910	1.11111111111
48_13.819	0.563561262591	7.92755744528	58	4942	51	4949	1.13725490196
61_12.735	0.0403405878219	8.31011364079	76	4924	52	4948	1.46153846154
97_10.308	0.628769321416	8.96955157157	57	4943	51	4949	1.11764705882
