MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
88_7.888	0.554584468195	8.84168447102	15	985	11	989	1.36363636364
72_9.05	0.107340450663	8.29859410263	21	979	11	989	1.90909090909
95_7.377	0.0555115182499	8.16366269533	23	977	11	989	2.09090909091
11_14.462	0.0274071947073	7.46677260587	25	975	11	989	2.27272727273
78_8.556	0.438934773827	8.26448941683	16	984	11	989	1.45454545455
69_9.269	0.341503716374	8.05777833534	17	983	11	989	1.54545454545
117_5.687	0.0776657278988	8.27296167578	22	978	11	989	2.0
51_10.479	0.0776657278988	8.52639762256	22	978	11	989	2.0
38_11.632	0.14644749602	8.01355783889	20	980	11	989	1.81818181818
154_2.763	0.171665235607	8.5797848349	22	978	13	987	1.69230769231
104_6.816	0.277269399364	8.1093676337	19	981	12	988	1.58333333333
66_9.627	0.261429128168	8.42199616868	18	982	11	989	1.63636363636
5_15.079	1.761788115e-05	7.15461320779	42	958	11	989	3.81818181818
32_11.878	0.000462959532746	7.67479027556	35	965	11	989	3.18181818182
114_5.94	0.0392199578263	8.61073545181	24	976	11	989	2.18181818182
186_0.815	0.118281778921	8.81507248014	22	978	12	988	1.83333333333
102_6.869	0.1592712155	7.6949301234	21	979	12	988	1.75
182_0.997	0.0274071947073	8.51638295152	25	975	11	989	2.27272727273
194_0.544	0.14644749602	8.47735502157	20	980	11	989	1.81818181818
149_3.146	0.0463153872643	8.11905469091	29	971	15	985	1.93333333333
40_11.519	0.14644749602	8.47198221277	20	980	11	989	1.81818181818
13_14.031	0.0555115182499	8.10671181881	23	977	11	989	2.09090909091
179_1.136	0.14644749602	8.0733072978	20	980	11	989	1.81818181818
172_1.761	0.0375696270115	8.30889018063	35	965	19	981	1.84210526316
29_12.238	0.00879773879069	7.35535081116	31	969	13	987	2.38461538462
185_0.817	0.0227066650795	7.78021704062	38	962	20	980	1.9
44_11.285	0.0776657278988	8.09003303218	22	978	11	989	2.0
150_2.908	0.292171581023	8.15552166397	20	980	13	987	1.53846153846
143_3.546	0.699146586154	8.3848688893	15	985	12	988	1.25
191_0.579	0.197088232798	8.76694370065	19	981	11	989	1.72727272727
4_15.355	0.000118053151934	7.5382526396	38	962	11	989	3.45454545455
178_1.384	0.00591934052341	8.16863931717	29	971	11	989	2.63636363636
73_9.033	0.0776657278988	7.80748856214	22	978	11	989	2.0
47_10.982	1.0	8.35274762891	13	987	12	988	1.08333333333
163_2.343	0.0274071947073	8.66514225833	25	975	11	989	2.27272727273
77_8.606	0.00145153405911	7.85896258179	34	966	12	988	2.83333333333
125_4.79	0.438934773827	8.78288537607	16	984	11	989	1.45454545455
160_2.44	7.39759673487e-05	8.04149439655	39	961	11	989	3.54545454545
193_0.546	0.00591934052341	8.55955314235	29	971	11	989	2.63636363636
49_10.965	0.104692558924	7.92064671168	25	975	14	986	1.78571428571
12_14.132	0.688161759902	8.23580938695	14	986	11	989	1.27272727273
151_2.869	0.341503716374	9.34542114445	17	983	11	989	1.54545454545
