MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
97_7.043	0.00394587833718	7.9414973389	30	970	11	989	2.72727272727
12_13.788	0.0129790116383	7.46343634448	27	973	11	989	2.45454545455
37_11.168	0.00229875171039	7.53734301633	36	964	14	986	2.57142857143
154_3.205	0.0070208475913	7.77155131309	36	964	16	984	2.25
4_15.613	0.1592712155	8.07449968876	21	979	12	988	1.75
7_14.433	0.00880441229977	8.01417549627	28	972	11	989	2.54545454545
119_5.815	1.0	9.05111819015	12	988	11	989	1.09090909091
100_6.838	0.00394587833718	7.98913089634	30	970	11	989	2.72727272727
186_0.575	0.00171177888684	8.31274737577	32	968	11	989	2.90909090909
164_2.513	0.0776657278988	8.33967584479	22	978	11	989	2.0
178_1.399	0.0318997188043	9.13507125904	26	974	12	988	2.16666666667
112_6.031	0.0776657278988	8.01769040796	22	978	11	989	2.0
122_5.551	0.292171581023	8.33328120084	20	980	13	987	1.53846153846
57_9.336	0.211625904949	9.31015339942	20	980	12	988	1.66666666667
189_0.441	0.107340450663	8.36846295545	21	979	11	989	1.90909090909
125_5.299	0.1394923718	7.75851389668	24	976	14	986	1.71428571429
58_9.331	1.0	8.82560698118	12	988	11	989	1.09090909091
3_15.966	0.261429128168	7.79216174842	18	982	11	989	1.63636363636
63_8.986	0.211625904949	8.48722177283	20	980	12	988	1.66666666667
141_4.328	0.357940471224	8.95159519365	18	982	12	988	1.5
107_6.349	0.0776657278988	8.52866775446	22	978	11	989	2.0
149_3.633	0.0189539717959	7.94541161667	26	974	11	989	2.36363636364
79_8.031	0.000619675205506	8.10599221665	36	964	12	988	3.0
76_8.307	0.0776657278988	7.37184340807	22	978	11	989	2.0
102_6.65	0.261429128168	9.34098722357	18	982	11	989	1.63636363636
169_2.0	0.1592712155	8.70649969374	21	979	12	988	1.75
1_18.876	0.0274071947073	8.06142161703	25	975	11	989	2.27272727273
95_7.261	0.438934773827	8.42100542015	16	984	11	989	1.45454545455
105_6.468	0.0555115182499	8.33770550266	23	977	11	989	2.09090909091
184_0.632	3.46091712088e-06	7.76916784415	49	951	13	987	3.76923076923
85_7.676	0.171665235607	8.28681902864	22	978	13	987	1.69230769231
179_1.334	0.0631060386759	8.33032313381	28	972	15	985	1.86666666667
89_7.47	0.14644749602	8.40638518618	20	980	11	989	1.81818181818
59_9.294	0.688161759902	9.12620060627	14	986	11	989	1.27272727273
