MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
185_0.788	0.00492699417361	7.8951932242	31	969	12	988	2.58333333333
102_6.667	0.1592712155	8.19249410828	21	979	12	988	1.75
128_5.055	0.0122139089416	8.23188689559	33	967	15	985	2.2
115_6.099	0.0182744663214	8.74403551697	29	971	13	987	2.23076923077
120_5.754	0.0555115182499	7.6341507363	23	977	11	989	2.09090909091
168_1.799	0.84949705045	8.27838831824	15	985	13	987	1.15384615385
27_11.806	0.357940471224	7.9816934719	18	982	12	988	1.5
127_5.233	0.0141052555262	8.10313130212	34	966	16	984	2.125
62_9.38	0.197088232798	8.45363736897	19	981	11	989	1.72727272727
169_1.753	1.0	9.15747506203	12	988	12	988	1.0
173_1.517	0.225484920742	8.89653854477	21	979	13	987	1.61538461538
138_4.15	0.107340450663	9.28952522311	21	979	11	989	1.90909090909
192_0.495	0.699146586154	9.18091226621	15	985	12	988	1.25
93_7.333	1.0	8.92010208026	13	987	12	988	1.08333333333
26_11.86	0.0106885408068	7.7720978268	29	971	12	988	2.41666666667
124_5.415	0.00111477896103	7.93167833645	33	967	11	989	3.0
46_10.427	0.211625904949	8.09452768812	20	980	12	988	1.66666666667
8_15.718	0.0129790116383	7.77625227796	27	973	11	989	2.45454545455
1_19.099	0.0274071947073	8.11026935267	25	975	11	989	2.27272727273
125_5.293	0.0026090482692	8.13153027781	31	969	11	989	2.81818181818
97_7.048	0.14644749602	7.54984325797	20	980	11	989	1.81818181818
18_12.753	0.0189539717959	7.76635633104	26	974	11	989	2.36363636364
145_3.308	0.387438238565	8.80533198068	20	980	14	986	1.42857142857
69_9.079	0.00591934052341	7.89702244276	29	971	11	989	2.63636363636
157_2.501	0.0155362464446	8.5075718741	28	972	12	988	2.33333333333
49_10.215	0.0555115182499	8.03811066188	23	977	11	989	2.09090909091
32_11.418	0.00229875171039	7.37542806581	36	964	14	986	2.57142857143
40_10.856	0.00591934052341	7.67010237748	29	971	11	989	2.63636363636
16_13.147	0.000683855307599	7.36657906044	39	961	14	986	2.78571428571
50_10.114	0.341503716374	8.16190238582	17	983	11	989	1.54545454545
150_2.906	0.197088232798	9.349527954	19	981	11	989	1.72727272727
92_7.465	0.113515180134	8.31815372039	26	974	15	985	1.73333333333
105_6.559	0.0129790116383	8.47327459323	27	973	11	989	2.45454545455
41_10.822	0.373209891201	7.87835685049	19	981	13	987	1.46153846154
187_0.746	0.000619675205506	8.54455266745	36	964	12	988	3.0
14_13.614	0.357940471224	7.76172209936	18	982	12	988	1.5
19_12.722	0.00880441229977	7.7083297611	28	972	11	989	2.54545454545
193_0.463	0.0702456853274	8.5430806659	25	975	13	987	1.92307692308
56_9.761	0.251307696855	8.14875160428	23	977	15	985	1.53333333333
109_6.405	0.128405823092	8.13535995129	33	967	21	979	1.57142857143
134_4.811	0.0129790116383	8.05826687653	27	973	11	989	2.45454545455
184_0.837	0.000504116078262	7.52226266768	46	954	18	982	2.55555555556
142_3.541	1.0	8.42813443256	12	988	11	989	1.09090909091
107_6.504	0.000711410963511	7.26288041351	54	946	24	976	2.25
77_8.522	0.00492699417361	8.05960859059	31	969	12	988	2.58333333333
118_5.851	0.646009739497	8.74716551091	8	992	11	989	0.727272727273
68_9.144	0.14644749602	8.58250176819	20	980	11	989	1.81818181818
175_1.295	0.197088232798	8.09869924447	19	981	11	989	1.72727272727
172_1.563	0.469638878416	8.55247637908	18	982	13	987	1.38461538462
141_3.634	0.0555115182499	8.10242004309	23	977	11	989	2.09090909091
31_11.52	0.00330377868903	7.26916194856	32	968	12	988	2.66666666667
131_4.929	0.0274071947073	8.58741539681	25	975	11	989	2.27272727273
89_7.78	0.0242242409372	7.71869757647	31	969	15	985	2.06666666667
114_6.12	1.0	8.1224079161	12	988	11	989	1.09090909091
198_0.049	0.0555115182499	8.49075360225	23	977	11	989	2.09090909091
137_4.153	0.0392199578263	9.17940646036	24	976	11	989	2.18181818182
52_10.088	0.837844115149	8.01697450924	13	987	11	989	1.18181818182
95_7.193	0.0149363123092	8.29509281973	31	969	14	986	2.21428571429
133_4.856	0.00171177888684	7.80174670083	32	968	11	989	2.90909090909
20_12.567	0.14644749602	8.36910461273	20	980	11	989	1.81818181818
197_0.054	0.00109045410324	8.28654934625	44	956	18	982	2.44444444444
29_11.657	0.197088232798	8.68840805406	19	981	11	989	1.72727272727
35_11.25	0.00880441229977	8.1470445029	28	972	11	989	2.54545454545
146_3.289	0.0223718601498	8.855544242	27	973	12	988	2.25
