MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
180_4.22	0.845983654894	8.97076364787	55	4945	52	4948	1.05769230769
189_3.166	0.468388528456	8.39562888371	43	4957	51	4949	0.843137254902
163_5.785	0.536754904793	8.52210806131	69	4931	61	4939	1.13114754098
109_9.466	0.231292490396	7.5964881049	112	4888	94	4906	1.1914893617
127_8.381	0.502319146986	8.72424678194	59	4941	51	4949	1.1568627451
191_2.96	0.0593168104506	8.46756679692	74	4926	52	4948	1.42307692308
50_13.395	0.0403405878219	8.25194075767	76	4924	52	4948	1.46153846154
81_11.448	0.0194194330584	8.31503066971	82	4918	54	4946	1.51851851852
43_14.153	2.98512973334e-29	7.9851520968	231	4769	51	4949	4.52941176471
90_10.91	0.0633466846677	7.82527123224	76	4924	54	4946	1.40740740741
10_19.007	0.260292329042	7.97593726085	64	4936	51	4949	1.25490196078
125_8.49	0.0446047971659	8.55375872086	99	4901	72	4928	1.375
171_5.572	0.0240606841295	8.74156169108	87	4913	59	4941	1.47457627119
22_17.153	0.631869776155	8.07978827358	58	4942	52	4948	1.11538461538
38_14.419	0.570465462472	8.4961229036	60	4940	53	4947	1.1320754717
99_10.186	0.164538738449	8.0513803959	67	4933	51	4949	1.3137254902
16_18.244	0.00082134135554	7.21586537703	116	4884	70	4930	1.65714285714
110_9.323	0.0146430020416	8.62867918868	87	4913	57	4943	1.52631578947
11_18.587	0.0419042362965	8.15259956408	77	4923	53	4947	1.45283018868
117_8.922	0.268378372345	7.31512118852	66	4934	53	4947	1.24528301887
106_9.517	0.0180509841607	8.49221193524	86	4914	57	4943	1.50877192982
183_4.057	0.192229702918	8.43541370245	85	4915	68	4932	1.25
53_13.316	0.00037057313734	8.09066278148	97	4903	53	4947	1.83018867925
135_7.992	0.360436456028	8.68476314846	66	4934	55	4945	1.2
70_12.126	0.0544013381374	8.21435079636	78	4922	55	4945	1.41818181818
136_7.967	0.0403405878219	8.63408608406	76	4924	52	4948	1.46153846154
73_11.94	0.025772396473	8.31484962675	77	4923	51	4949	1.50980392157
164_5.771	0.077591598574	7.27330110105	83	4917	61	4939	1.3606557377
116_8.942	0.922984043318	8.69313760023	53	4947	55	4945	0.963636363636
182_4.111	0.00858054724666	8.56893836289	82	4918	51	4949	1.60784313725
