MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
30_9.583	0.141138083578	7.79594849446	9	241	3	247	3.0
7_12.537	0.00036549929031	7.31911645313	20	230	3	247	6.66666666667
19_10.854	0.0113100408791	8.43218912568	14	236	3	247	4.66666666667
145_0.836	0.0880920479724	8.65872141287	10	240	3	247	3.33333333333
87_3.15	0.724350636085	8.9386723523	5	245	3	247	1.66666666667
99_2.553	0.0193059728447	8.02053218135	13	237	3	247	4.33333333333
70_5.106	0.221364732468	8.05445591238	8	242	3	247	2.66666666667
115_1.823	0.0113100408791	8.46270767063	14	236	3	247	4.66666666667
2_13.717	0.503831144952	8.69855591995	6	244	3	247	2.0
22_10.645	0.0325177385818	7.62903515477	12	238	3	247	4.0
84_3.423	0.0325177385818	8.29642103389	12	238	3	247	4.0
102_2.226	0.0193059728447	7.91611582818	13	237	3	247	4.33333333333
18_10.863	0.00654582764502	7.65526266558	15	235	3	247	5.0
141_0.947	0.338778369003	8.39001811299	7	243	3	247	2.33333333333
159_0.402	0.00212257616608	7.55124284621	17	233	3	247	5.66666666667
82_3.594	1.0	8.80560503668	3	247	3	247	1.0
90_2.992	0.0539661281468	8.94748920068	11	239	3	247	3.66666666667
161_0.278	0.0102427216531	8.13178199295	16	234	4	246	4.0
37_8.979	0.0325177385818	7.66634768819	12	238	3	247	4.0
47_7.478	0.00119114771316	7.97945162918	18	232	3	247	6.0
64_5.872	0.0880920479724	8.5758701949	10	240	3	247	3.33333333333
67_5.289	1.0	8.58708267433	3	247	3	247	1.0
34_9.334	0.323853003083	7.70931810762	11	239	6	244	1.83333333333
151_0.605	0.0279847871985	8.48098822624	14	236	4	246	3.5
98_2.59	0.724350636085	8.51210036138	5	245	3	247	1.66666666667
129_1.325	0.503831144952	9.43616292057	6	244	3	247	2.0
150_0.677	0.0721530357933	8.37920773885	12	238	4	246	3.0
147_0.807	0.00542105044379	7.91063547905	19	231	5	245	3.8
142_0.934	0.503831144952	9.18032310369	6	244	3	247	2.0
104_2.043	0.260491663689	9.38512347226	9	241	4	246	2.25
158_0.454	0.00119269316795	7.24349730203	20	230	4	246	5.0
103_2.149	0.503831144952	8.98681067362	6	244	3	247	2.0
143_0.922	0.0452927517327	7.67240503734	13	237	4	246	3.25
13_12.052	0.11294919945	7.53597963118	11	239	4	246	2.75
23_10.635	0.00212257616608	8.11294078363	17	233	3	247	5.66666666667
39_8.928	0.381818030249	7.9637648213	8	242	4	246	2.0
15_11.563	0.724350636085	9.11779335247	5	245	3	247	1.66666666667
109_1.943	0.0586220389422	7.80424243032	14	236	5	245	2.8
133_1.231	0.202700759496	7.43651422672	11	239	5	245	2.2
54_7.149	0.00654582764502	7.70345676829	15	235	3	247	5.0
112_1.923	0.221364732468	9.02691335399	8	242	3	247	2.66666666667
122_1.488	0.00374660526348	8.16015679074	16	234	3	247	5.33333333333
8_12.48	0.141138083578	7.82923515939	9	241	3	247	3.0
156_0.467	0.623492457752	10.2647622228	1	249	3	247	0.333333333333
152_0.555	1.0	9.26141391823	2	248	3	247	0.666666666667
120_1.535	0.503831144952	8.60960171738	6	244	3	247	2.0
94_2.7	0.000654626401916	7.7721746525	23	227	5	245	4.6
111_1.923	0.0452927517327	7.9467065239	13	237	4	246	3.25
69_5.199	0.221364732468	8.4935420075	8	242	3	247	2.66666666667
146_0.825	0.503831144952	8.97617731164	6	244	3	247	2.0
123_1.479	0.54425223294	8.91141143287	7	243	4	246	1.75
140_1.005	0.00212257616608	7.67188220566	17	233	3	247	5.66666666667
97_2.596	0.338778369003	9.19462420538	7	243	3	247	2.33333333333
63_6.373	1.0	9.51843285208	6	244	5	245	1.2
14_11.892	0.00374660526348	7.50205804612	16	234	3	247	5.33333333333
86_3.17	0.724350636085	9.13100858279	5	245	3	247	1.66666666667
162_0.266	0.338778369003	8.23643634964	7	243	3	247	2.33333333333
28_9.634	0.0325177385818	8.57413565181	12	238	3	247	4.0
46_7.792	0.0325177385818	7.46588075574	12	238	3	247	4.0
144_0.908	0.141138083578	8.60796813006	9	241	3	247	3.0
6_12.669	0.0325177385818	7.88480932004	12	238	3	247	4.0
21_10.655	0.0880920479724	7.92445321587	10	240	3	247	3.33333333333
76_4.471	0.503831144952	8.88799570203	6	244	3	247	2.0
108_1.955	0.751410308876	9.12013221744	6	244	4	246	1.5
10_12.288	0.00212257616608	7.92060919065	17	233	3	247	5.66666666667
51_7.289	0.0193059728447	8.30334715787	13	237	3	247	4.33333333333
12_12.071	0.503831144952	9.27791888358	6	244	3	247	2.0
3_13.151	1.0	8.22423847699	5	245	4	246	1.25
130_1.262	0.141138083578	8.42243411041	9	241	3	247	3.0
5_12.756	0.141138083578	8.08980609988	9	241	3	247	3.0
77_4.343	1.0	8.91271016768	3	247	4	246	0.75
24_10.473	0.0880920479724	8.30631259224	10	240	3	247	3.33333333333
52_7.289	0.323853003083	8.17135559709	11	239	6	244	1.83333333333
89_3.012	0.141138083578	8.36627644152	9	241	3	247	3.0
53_7.159	0.724350636085	8.70084152938	5	245	3	247	1.66666666667
131_1.239	0.221364732468	8.62396581333	8	242	3	247	2.66666666667
73_4.753	0.221364732468	8.19330502651	8	242	3	247	2.66666666667
79_4.0	0.338778369003	9.06548287655	7	243	3	247	2.33333333333
9_12.342	0.338778369003	8.35971836696	7	243	3	247	2.33333333333
118_1.646	0.338778369003	9.15829522301	7	243	3	247	2.33333333333
11_12.08	0.0193059728447	7.20733934379	13	237	3	247	4.33333333333
29_9.627	0.00654582764502	7.89208653643	15	235	3	247	5.0
83_3.479	1.0	10.1155451346	4	246	3	247	1.33333333333
116_1.77	1.0	9.11215327845	3	247	3	247	1.0
31_9.564	0.338778369003	8.17174041035	7	243	3	247	2.33333333333
114_1.844	0.0539661281468	8.16684369163	11	239	3	247	3.66666666667
100_2.266	0.0113100408791	7.95776366496	14	236	3	247	4.66666666667
80_3.742	0.0721530357933	8.00334320089	12	238	4	246	3.0
36_9.045	0.221364732468	7.94141252165	8	242	3	247	2.66666666667
44_7.856	0.0880920479724	8.38347758399	10	240	3	247	3.33333333333
119_1.605	0.221364732468	8.05833708839	8	242	3	247	2.66666666667
59_6.895	0.0880920479724	8.33267141881	10	240	3	247	3.33333333333
65_5.637	0.260491663689	8.26392197209	9	241	4	246	2.25
74_4.496	0.0325177385818	8.64829150305	12	238	3	247	4.0
72_4.824	0.00036549929031	7.56470862651	20	230	3	247	6.66666666667
155_0.487	1.0	9.00935236697	5	245	4	246	1.25
136_1.065	0.0170429115758	6.57545120136	15	235	4	246	3.75
139_1.01	0.0880920479724	8.57431205337	10	240	3	247	3.33333333333
105_2.034	0.0193059728447	8.27974521416	13	237	3	247	4.33333333333
135_1.131	0.0325177385818	8.22654546627	12	238	3	247	4.0
138_1.036	0.338778369003	8.24002540994	7	243	3	247	2.33333333333
160_0.292	0.260491663689	9.83914528095	9	241	4	246	2.25
33_9.396	0.0880920479724	8.03325066243	10	240	3	247	3.33333333333
71_4.938	0.141138083578	8.12993224547	9	241	3	247	3.0
56_7.073	0.00374660526348	7.5755764486	16	234	3	247	5.33333333333
107_1.975	0.141138083578	8.94344546467	9	241	3	247	3.0
95_2.683	0.11294919945	8.32084302838	11	239	4	246	2.75
66_5.373	0.221364732468	8.43010247429	8	242	3	247	2.66666666667
127_1.403	0.0721530357933	7.92671403516	12	238	4	246	3.0
60_6.575	0.338778369003	8.04683257449	7	243	3	247	2.33333333333
32_9.451	0.141138083578	8.14317744612	9	241	3	247	3.0
75_4.473	0.338778369003	8.09225093811	7	243	3	247	2.33333333333
96_2.68	1.0	9.02063283439	4	246	3	247	1.33333333333
125_1.471	0.221364732468	8.39350862323	8	242	3	247	2.66666666667
134_1.134	0.136617717539	8.90261269479	12	238	5	245	2.4
35_9.158	0.221364732468	8.21508096501	8	242	3	247	2.66666666667
38_8.969	0.136617717539	8.62092013694	12	238	5	245	2.4
40_8.897	0.000662560445691	7.56322067784	19	231	3	247	6.33333333333
149_0.684	0.503831144952	8.53228014201	6	244	3	247	2.0
17_10.93	0.221364732468	8.10302125804	8	242	3	247	2.66666666667
153_0.537	0.0325177385818	8.24529455879	12	238	3	247	4.0
148_0.748	0.724350636085	8.93245257158	5	245	3	247	1.66666666667
41_8.672	0.221364732468	8.78753204962	8	242	3	247	2.66666666667
132_1.237	0.0880920479724	7.35116295092	10	240	3	247	3.33333333333
26_9.828	0.771660116709	8.32340975275	7	243	5	245	1.4
45_7.836	1.0	9.31783656391	4	246	3	247	1.33333333333
124_1.475	0.173406847536	8.74265822631	10	240	4	246	2.5
42_8.658	0.751410308876	8.54585610866	6	244	4	246	1.5
25_10.106	0.221364732468	8.19229280585	8	242	3	247	2.66666666667
154_0.498	0.0235597602518	7.89342687436	16	234	5	245	3.2
93_2.742	0.0193059728447	7.66771005818	13	237	3	247	4.33333333333
157_0.467	1.0	9.10898882662	3	247	3	247	1.0
68_5.224	0.724350636085	9.0959274349	5	245	3	247	1.66666666667
58_6.915	0.503831144952	8.57190998571	6	244	3	247	2.0
85_3.191	0.141138083578	8.43217470543	9	241	3	247	3.0
57_7.023	0.0539661281468	7.7919733348	11	239	3	247	3.66666666667
27_9.771	0.00356979041678	7.41600436679	18	232	4	246	4.5
128_1.371	0.0325177385818	8.18842930642	12	238	3	247	4.0
117_1.725	0.221364732468	9.50143396642	8	242	3	247	2.66666666667
121_1.526	0.0170429115758	8.49050209609	15	235	4	246	3.75
126_1.457	0.0880920479724	8.77414797529	10	240	3	247	3.33333333333
20_10.749	1.0	9.35201689862	4	246	3	247	1.33333333333
43_8.026	0.0539661281468	8.61566276997	11	239	3	247	3.66666666667
16_11.356	0.141138083578	8.50317284364	9	241	3	247	3.0
88_3.039	0.0539661281468	7.68346935375	11	239	3	247	3.66666666667
91_2.984	0.0113100408791	8.00610827296	14	236	3	247	4.66666666667
50_7.353	0.0325177385818	8.05231738927	12	238	3	247	4.0
92_2.862	0.141138083578	8.52623225748	9	241	3	247	3.0
106_2.03	0.221364732468	8.8357730301	8	242	3	247	2.66666666667
48_7.468	0.724350636085	7.98580057058	5	245	3	247	1.66666666667
4_12.869	0.338778369003	6.75687346111	7	243	3	247	2.33333333333
61_6.571	0.0325177385818	8.3413207626	12	238	3	247	4.0
113_1.873	0.0452927517327	8.02745038229	13	237	4	246	3.25
101_2.263	0.141138083578	8.77667819893	9	241	3	247	3.0
1_13.995	0.338778369003	8.70483953602	7	243	3	247	2.33333333333
55_7.118	0.0539661281468	7.65272592567	11	239	3	247	3.66666666667
81_3.721	0.0539661281468	8.23870215496	11	239	3	247	3.66666666667
49_7.441	0.0452927517327	7.97551367746	13	237	4	246	3.25
110_1.939	0.503831144952	8.20695951204	6	244	3	247	2.0
163_0.015	0.141138083578	8.04924716612	9	241	3	247	3.0
0_16.33	8.86259830998e-06	6.87351415413	26	224	3	247	8.66666666667
78_4.234	0.54425223294	10.1211078853	7	243	4	246	1.75
137_1.058	0.00119114771316	7.66718121653	18	232	3	247	6.0
62_6.493	0.221364732468	8.01621427882	8	242	3	247	2.66666666667
