MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
81_11.212	0.00644262750855	8.01000711294	92	4908	58	4942	1.58620689655
199_1.047	0.0457720278745	8.83046684067	86	4914	61	4939	1.40983606557
154_6.977	0.0164723043085	7.79942385856	84	4916	55	4945	1.52727272727
40_14.342	0.037533778303	7.8956374528	100	4900	72	4928	1.38888888889
150_7.23	0.00316982804569	8.881956198	90	4910	54	4946	1.66666666667
185_3.018	0.12113522114	8.41635013022	70	4930	52	4948	1.34615384615
144_7.429	0.107591652149	8.74380286923	73	4927	54	4946	1.35185185185
41_14.329	0.50611631369	8.26624320963	60	4940	52	4948	1.15384615385
153_7.01	0.0931025889515	8.94059965338	75	4925	55	4945	1.36363636364
143_7.545	0.0544013381374	8.72754313819	78	4922	55	4945	1.41818181818
188_2.937	0.000115082850985	7.97116535443	133	4867	77	4923	1.72727272727
177_5.073	0.468095968497	8.77107309959	66	4934	57	4943	1.15789473684
117_9.018	0.134480270372	8.63803990113	83	4917	64	4936	1.296875
141_7.567	0.312378269149	8.4087204627	66	4934	54	4946	1.22222222222
134_7.707	0.402931574424	8.8508535359	78	4922	67	4933	1.16417910448
178_5.055	0.0342765304544	8.46467313278	97	4903	69	4931	1.40579710145
53_13.126	0.00644582038017	8.18972229768	87	4913	54	4946	1.61111111111
115_9.222	0.375585479154	8.69539630688	70	4930	59	4941	1.18644067797
151_7.083	0.700247385923	8.60992665944	57	4943	52	4948	1.09615384615
139_7.58	0.517002173794	8.24854665495	63	4937	55	4945	1.14545454545
101_9.937	0.16807043351	8.97391080528	68	4932	52	4948	1.30769230769
29_15.417	0.0239104188448	8.00077851702	81	4919	54	4946	1.5
10_19.058	4.49497584792e-72	8.47758740117	409	4591	53	4947	7.71698113208
131_8.04	0.0715343557895	8.60435935834	103	4897	78	4922	1.32051282051
78_11.382	0.16807043351	8.89300456761	68	4932	52	4948	1.30769230769
3_23.251	0.201098758092	8.32286014686	38	4962	51	4949	0.745098039216
35_14.782	0.000444790971183	7.51046111674	95	4905	52	4948	1.82692307692
22_16.415	0.34414780261	8.5291179163	62	4938	51	4949	1.21568627451
165_6.34	0.013634500853	8.1780925975	91	4909	60	4940	1.51666666667
66_12.044	0.00908753847883	7.34187190051	83	4917	52	4948	1.59615384615
36_14.77	2.57802519875e-36	8.83677311067	264	4736	52	4948	5.07692307692
145_7.301	0.113068794265	8.32292449632	75	4925	56	4944	1.33928571429
70_11.895	0.0112656301635	7.41090787959	135	4865	96	4904	1.40625
20_17.107	0.118099951149	7.88822492781	69	4931	51	4949	1.35294117647
68_11.998	0.145993748849	8.40645627634	97	4903	77	4923	1.25974025974
52_13.166	0.0633466846677	8.52311062515	76	4924	54	4946	1.40740740741
44_13.834	0.00217668787542	7.58551790047	103	4897	63	4937	1.63492063492
102_9.906	0.149935711326	8.3347354557	89	4911	70	4930	1.27142857143
30_15.184	0.0010535948165	8.04381226513	97	4903	56	4944	1.73214285714
125_8.483	0.922984043318	8.51318792874	55	4945	53	4947	1.03773584906
195_2.191	0.264366313429	8.95815982026	65	4935	52	4948	1.25
92_10.434	0.0993044887255	7.92215563931	121	4879	96	4904	1.26041666667
13_18.059	0.928044671904	7.78518913247	63	4937	61	4939	1.03278688525
163_6.447	0.379209191512	8.75107306544	71	4929	60	4940	1.18333333333
38_14.47	0.404694414315	8.7300653763	64	4936	54	4946	1.18518518519
51_13.339	0.00276385675816	8.13294620055	88	4912	52	4948	1.69230769231
127_8.382	0.00116691982225	8.66115903147	94	4906	54	4946	1.74074074074
109_9.601	0.0548066123842	8.7798532725	85	4915	61	4939	1.39344262295
25_16.048	0.0399724244557	7.74572448788	117	4883	87	4913	1.34482758621
57_12.681	0.00135749091235	8.29428587108	96	4904	56	4944	1.71428571429
31_15.153	0.020865225912	8.39025362013	78	4922	51	4949	1.52941176471
2_24.487	0.920786042916	8.25395702458	50	4950	52	4948	0.961538461538
192_2.596	0.224565165378	8.52328321496	65	4935	51	4949	1.27450980392
136_7.652	0.064792822474	8.27152425269	91	4909	67	4933	1.35820895522
119_8.992	0.530445719486	8.06769928338	67	4933	59	4941	1.13559322034
103_9.878	0.0134961397908	8.48323002235	80	4920	51	4949	1.56862745098
186_3.014	0.00131763500475	8.74773473262	129	4871	82	4918	1.57317073171
73_11.81	0.00960870268164	7.996672822	84	4916	53	4947	1.58490566038
26_15.886	0.0155728369842	7.5862733333	106	4894	73	4927	1.45205479452
24_16.087	0.0329888421616	7.84132081783	83	4917	57	4943	1.45614035088
80_11.25	0.646270435305	8.16469684066	63	4937	57	4943	1.10526315789
94_10.337	0.0218637918727	8.42465005165	79	4921	52	4948	1.51923076923
65_12.144	0.0098309098725	8.4804579544	95	4905	62	4938	1.53225806452
156_6.92	0.228498161554	8.91868787667	66	4934	52	4948	1.26923076923
108_9.607	0.12715632991	7.91990033401	72	4928	54	4946	1.33333333333
135_7.693	0.138986594092	8.89706661245	76	4924	58	4942	1.31034482759
61_12.265	0.0403405878219	8.85085767536	76	4924	52	4948	1.46153846154
166_6.305	0.190282399575	8.3487022736	130	4870	109	4891	1.19266055046
60_12.315	0.845983654894	9.12296793765	55	4945	52	4948	1.05769230769
176_5.1	0.171524674185	8.8043690884	78	4922	61	4939	1.27868852459
126_8.483	0.12113522114	8.37716713112	70	4930	52	4948	1.34615384615
69_11.97	0.174560025278	8.40404424691	79	4921	62	4938	1.27419354839
105_9.671	0.168463352031	7.731808132	77	4923	60	4940	1.28333333333
183_4.133	0.0559396818877	8.79375844219	108	4892	81	4919	1.33333333333
48_13.462	0.000475243130029	8.30925969104	104	4896	59	4941	1.76271186441
98_10.026	0.0142165391264	8.41438144133	81	4919	52	4948	1.55769230769
169_5.774	0.0316907242088	9.09859924919	76	4924	51	4949	1.49019607843
11_18.6	0.00165579571421	7.23804671728	113	4887	70	4930	1.61428571429
133_7.811	0.00200135653435	8.62405787264	97	4903	58	4942	1.6724137931
6_20.094	0.0544013381374	7.80341143875	78	4922	55	4945	1.41818181818
159_6.703	0.0993009870761	7.94069934333	70	4930	51	4949	1.37254901961
88_10.823	0.00330028745306	8.45840839192	86	4914	51	4949	1.6862745098
182_4.498	0.412414273012	8.74147939505	66	4934	56	4944	1.17857142857
23_16.124	0.502319146986	8.25802101948	59	4941	51	4949	1.1568627451
75_11.462	0.300102516218	7.81596994033	63	4937	51	4949	1.23529411765
43_13.943	0.368145467105	7.84228205511	68	4932	57	4943	1.19298245614
194_2.459	0.861486310016	9.10632765135	68	4932	65	4935	1.04615384615
122_8.742	0.0955980712641	7.66869998224	76	4924	56	4944	1.35714285714
27_15.763	0.392524720092	7.85171769898	61	4939	51	4949	1.19607843137
33_14.916	0.000368887922967	7.55506717499	118	4882	69	4931	1.71014492754
91_10.477	0.308355556306	8.59607341022	65	4935	53	4947	1.22641509434
79_11.339	0.00908753847883	8.60891308992	83	4917	52	4948	1.59615384615
100_9.944	0.00131479543825	8.11669461067	114	4886	70	4930	1.62857142857
5_20.558	0.000174157480717	7.54374036909	97	4903	51	4949	1.90196078431
95_10.312	0.123881222545	7.7909382047	79	4921	60	4940	1.31666666667
120_8.885	0.280055644551	8.66154299996	69	4931	56	4944	1.23214285714
181_4.51	0.0691714139977	9.03596840157	72	4928	51	4949	1.41176470588
37_14.481	0.449274565598	8.1777537665	61	4939	52	4948	1.17307692308
128_8.292	0.00296272720944	8.01533076138	89	4911	53	4947	1.67924528302
111_9.416	0.404694414315	8.54138001314	64	4936	54	4946	1.18518518519
54_13.062	0.769726020969	8.55289327735	55	4945	51	4949	1.07843137255
84_11.016	0.0357802192394	8.58492850671	79	4921	54	4946	1.46296296296
138_7.625	0.0633466846677	7.81515506471	76	4924	54	4946	1.40740740741
14_17.978	0.705285531922	8.53968638772	59	4941	54	4946	1.09259259259
114_9.278	7.69861511645e-05	8.28059655048	108	4892	57	4943	1.89473684211
140_7.573	0.0472617443946	8.89641465301	74	4926	51	4949	1.45098039216
21_16.822	0.0855908477931	7.87274755465	72	4928	52	4948	1.38461538462
171_5.747	0.260292329042	8.65370114527	64	4936	51	4949	1.25490196078
49_13.402	0.0134961397908	8.42658508443	80	4920	51	4949	1.56862745098
45_13.629	0.018993004703	8.27446173943	93	4907	63	4937	1.47619047619
86_10.864	0.0613283829388	8.08740872083	75	4925	53	4947	1.41509433962
174_5.49	0.0316907242088	8.3193264763	76	4924	51	4949	1.49019607843
193_2.545	0.000231635221702	8.27552139457	96	4904	51	4949	1.88235294118
28_15.697	0.0353538584938	7.51434374178	98	4902	70	4930	1.4
0_26.247	0.000994689609679	7.2319507993	92	4908	52	4948	1.76923076923
173_5.632	0.34414780261	8.28658783175	62	4938	51	4949	1.21568627451
85_10.997	0.022879056052	8.01932552126	80	4920	53	4947	1.50943396226
157_6.894	0.0450690757524	8.76254668252	79	4921	55	4945	1.43636363636
175_5.252	0.00353466941894	8.96857262676	87	4913	52	4948	1.67307692308
116_9.159	0.0816769461862	8.28957750121	85	4915	63	4937	1.34920634921
15_17.878	0.232378456786	8.64508052452	67	4933	53	4947	1.2641509434
197_1.877	0.50611631369	9.03170574407	60	4940	52	4948	1.15384615385
4_21.79	0.00353466941894	7.94941107958	87	4913	52	4948	1.67307692308
9_19.224	0.000578131717462	8.13775465502	98	4902	55	4945	1.78181818182
47_13.492	0.08308127034	8.28453613476	71	4929	51	4949	1.39215686275
107_9.642	0.00330028745306	8.4524524957	86	4914	51	4949	1.6862745098
147_7.255	0.786446986971	7.5535529838	64	4936	60	4940	1.06666666667
162_6.475	0.0222364888546	8.77748707984	91	4909	62	4938	1.46774193548
146_7.264	0.0176685195555	8.02171093032	80	4920	52	4948	1.53846153846
121_8.786	0.146310981261	8.53621542306	70	4930	53	4947	1.32075471698
67_12.012	0.10798089047	7.8876527009	81	4919	61	4939	1.32786885246
187_2.951	0.563561262591	9.35955705111	58	4942	51	4949	1.13725490196
82_11.151	0.0269365889694	8.06354677208	78	4922	52	4948	1.5
161_6.501	0.146310981261	8.92848848275	70	4930	53	4947	1.32075471698
142_7.549	0.628769321416	9.40670588343	57	4943	51	4949	1.11764705882
90_10.509	0.509827112431	8.41503174872	61	4939	53	4947	1.15094339623
172_5.68	0.300102516218	8.67151827843	63	4937	51	4949	1.23529411765
196_1.904	0.000231635221702	8.88337776773	96	4904	51	4949	1.88235294118
148_7.255	0.243711247896	8.767616899	70	4930	56	4944	1.25
180_4.604	0.32781629919	8.97826053989	70	4930	58	4942	1.20689655172
17_17.727	0.000533886934642	7.88792725818	93	4907	51	4949	1.82352941176
63_12.24	0.000717534875394	7.61374236848	105	4895	61	4939	1.72131147541
160_6.678	0.921539788681	9.03274625352	53	4947	51	4949	1.03921568627
19_17.231	6.92079680753e-49	8.4004908356	314	4686	51	4949	6.1568627451
158_6.712	0.0142165391264	8.57136544432	81	4919	52	4948	1.55769230769
152_7.014	0.502319146986	9.0871400425	59	4941	51	4949	1.1568627451
18_17.625	0.196473143787	8.31242414439	67	4933	52	4948	1.28846153846
179_4.62	0.139753826837	8.43876007381	68	4932	51	4949	1.33333333333
130_8.18	0.656632000449	7.73269117749	67	4933	61	4939	1.09836065574
64_12.189	0.000533886934642	8.38098142963	93	4907	51	4949	1.82352941176
93_10.344	0.00243140764643	8.30080653819	100	4900	61	4939	1.6393442623
104_9.858	0.634892752299	8.60043678774	59	4941	53	4947	1.11320754717
39_14.412	0.0218637918727	8.8054156232	79	4921	52	4948	1.51923076923
198_1.169	0.000158424537794	8.61696342562	142	4858	85	4915	1.67058823529
184_3.19	0.00316982804569	8.55323797722	90	4910	54	4946	1.66666666667
71_11.857	0.0105270696852	8.39066095643	91	4909	59	4941	1.54237288136
149_7.244	0.214377012127	7.772408771	93	4907	76	4924	1.22368421053
83_11.108	0.0613283829388	8.20699951489	75	4925	53	4947	1.41509433962
167_6.038	0.16807043351	8.4295105291	68	4932	52	4948	1.30769230769
89_10.789	0.0433182124285	8.08082617013	91	4909	65	4935	1.4
46_13.494	0.000174157480717	7.95075508833	97	4903	51	4949	1.90196078431
77_11.386	0.260292329042	8.12729946654	64	4936	51	4949	1.25490196078
168_5.806	0.195926482725	8.42198878442	97	4903	79	4921	1.22784810127
1_24.733	0.00679877764883	7.93056342236	83	4917	51	4949	1.62745098039
58_12.578	0.0573129340347	8.01084247136	73	4927	51	4949	1.43137254902
118_9.013	0.000257239156756	8.43763660441	101	4899	55	4945	1.83636363636
113_9.284	0.110335670872	8.84038087023	74	4926	55	4945	1.34545454545
