MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
97_2.164	0.0880920479724	8.12601027463	10	240	3	247	3.33333333333
0_14.708	0.221364732468	7.99404042375	8	242	3	247	2.66666666667
87_2.761	0.0193059728447	7.60440480736	13	237	3	247	4.33333333333
95_2.392	0.724350636085	8.69989492243	5	245	3	247	1.66666666667
109_1.804	1.0	8.99009781755	4	246	3	247	1.33333333333
129_1.332	0.338778369003	8.68120571562	7	243	3	247	2.33333333333
34_9.246	0.0113100408791	7.70046287038	14	236	3	247	4.66666666667
39_8.945	0.503831144952	8.40722176179	6	244	3	247	2.0
45_8.247	0.00374660526348	8.17971864981	16	234	3	247	5.33333333333
143_0.77	0.0880920479724	8.05557293198	10	240	3	247	3.33333333333
67_4.339	0.0325177385818	8.23457424671	12	238	3	247	4.0
79_3.123	0.0325177385818	8.10124399655	12	238	3	247	4.0
61_5.67	0.0325177385818	8.83765531758	12	238	3	247	4.0
103_1.973	0.0452927517327	7.82271789537	13	237	4	246	3.25
36_9.022	0.0539661281468	8.17083453826	11	239	3	247	3.66666666667
113_1.588	0.260491663689	7.70679579879	9	241	4	246	2.25
108_1.815	0.54425223294	8.11078318045	7	243	4	246	1.75
70_3.973	0.141138083578	8.44565189196	9	241	3	247	3.0
121_1.462	0.503831144952	8.84806611605	6	244	3	247	2.0
25_9.93	0.503831144952	8.46224654525	6	244	3	247	2.0
148_0.596	0.503831144952	8.61646449396	6	244	3	247	2.0
137_1.023	1.0	10.1583678172	3	247	3	247	1.0
76_3.364	1.0	9.92513540427	4	246	3	247	1.33333333333
63_5.218	0.503831144952	9.15218746214	6	244	3	247	2.0
12_12.105	0.0113100408791	8.03334424055	14	236	3	247	4.66666666667
89_2.694	0.724350636085	8.86720055102	5	245	3	247	1.66666666667
17_11.771	0.00654582764502	7.54224831138	15	235	3	247	5.0
151_0.326	0.00654582764502	7.42139265982	15	235	3	247	5.0
29_9.598	0.00654582764502	7.84223348543	15	235	3	247	5.0
50_7.678	0.0539661281468	7.24058284309	11	239	3	247	3.66666666667
101_1.983	0.221364732468	9.29099601055	8	242	3	247	2.66666666667
147_0.643	0.724350636085	8.8923653587	5	245	3	247	1.66666666667
102_1.983	0.338778369003	9.54909579971	7	243	3	247	2.33333333333
44_8.308	0.141138083578	7.75305345211	9	241	3	247	3.0
111_1.722	0.0539661281468	8.65379262186	11	239	3	247	3.66666666667
32_9.373	0.0539661281468	7.9291839101	11	239	3	247	3.66666666667
62_5.294	0.221364732468	7.87662999636	8	242	3	247	2.66666666667
6_12.997	0.0193059728447	7.67070305396	13	237	3	247	4.33333333333
49_7.892	0.00654582764502	7.88077554819	15	235	3	247	5.0
58_6.206	0.0473997615009	7.3542531092	16	234	6	244	2.66666666667
81_2.864	0.338778369003	8.69282100498	7	243	3	247	2.33333333333
2_13.947	0.724350636085	7.91282578723	5	245	3	247	1.66666666667
65_4.744	0.601627616346	6.77526383939	9	241	6	244	1.5
5_13.212	0.0880920479724	8.16002860585	10	240	3	247	3.33333333333
107_1.843	0.000200060514782	7.97826720591	21	229	3	247	7.0
