MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
156_0.168	0.503831144952	8.89036050794	6	244	3	247	2.0
148_0.618	0.0721530357933	7.32348015636	12	238	4	246	3.0
62_6.195	0.260491663689	8.85755388956	9	241	4	246	2.25
55_6.737	0.0880920479724	8.55381968159	10	240	3	247	3.33333333333
13_11.286	0.0113100408791	7.85002938468	14	236	3	247	4.66666666667
105_2.184	0.503831144952	9.26945657653	6	244	3	247	2.0
9_11.937	0.00119114771316	7.24683097665	18	232	3	247	6.0
19_10.209	0.0193059728447	7.70393756169	13	237	3	247	4.33333333333
123_1.383	0.221364732468	7.51321220311	8	242	3	247	2.66666666667
146_0.683	0.724350636085	8.71644062992	5	245	3	247	1.66666666667
150_0.553	0.221364732468	8.56618133212	8	242	3	247	2.66666666667
155_0.354	0.685609863713	8.83948224181	2	248	4	246	0.5
81_4.295	0.623492457752	9.23004909188	1	249	3	247	0.333333333333
70_5.221	0.00212257616608	8.15195970654	17	233	3	247	5.66666666667
5_12.643	0.0325177385818	8.24024226698	12	238	3	247	4.0
44_7.383	0.338778369003	8.05196818801	7	243	3	247	2.33333333333
126_1.254	0.0325177385818	8.64512568732	12	238	3	247	4.0
100_2.383	0.0539661281468	8.09655336173	11	239	3	247	3.66666666667
46_7.23	0.141138083578	7.85723905637	9	241	3	247	3.0
82_3.63	0.0880920479724	8.61062778065	10	240	3	247	3.33333333333
17_10.641	0.0113100408791	7.55007549212	14	236	3	247	4.66666666667
110_1.999	0.000679693939633	7.72918034154	21	229	4	246	5.25
154_0.393	0.173406847536	8.04468316001	10	240	4	246	2.5
142_0.774	0.724350636085	8.46720332662	5	245	3	247	1.66666666667
7_12.221	0.00119114771316	7.21344525286	18	232	3	247	6.0
65_5.8	0.503831144952	9.20928177973	6	244	3	247	2.0
66_5.621	0.724350636085	9.18617427694	5	245	3	247	1.66666666667
26_9.257	0.381818030249	8.7200550479	8	242	4	246	2.0
111_1.998	0.0539661281468	8.52585212161	11	239	3	247	3.66666666667
92_2.701	0.381818030249	8.11101611315	8	242	4	246	2.0
113_1.76	0.338778369003	8.37903327754	7	243	3	247	2.33333333333
56_6.714	0.0325177385818	8.44810990483	12	238	3	247	4.0
0_20.606	3.14359724232e-05	7.54155545475	24	226	3	247	8.0
79_4.335	0.0193059728447	7.7623099604	13	237	3	247	4.33333333333
116_1.672	0.0880920479724	8.5058525439	10	240	3	247	3.33333333333
89_3.038	1.0	9.31814506666	4	246	3	247	1.33333333333
78_4.407	0.173406847536	8.27451733105	10	240	4	246	2.5
69_5.47	0.503831144952	8.78237760311	6	244	3	247	2.0
129_1.149	0.0113100408791	8.16324535055	14	236	3	247	4.66666666667
50_7.015	0.503831144952	8.5075937991	6	244	3	247	2.0
158_0.028	0.0102427216531	7.81882004626	16	234	4	246	4.0
30_8.993	0.0721530357933	8.62684649432	12	238	4	246	3.0
131_1.091	0.00654582764502	7.74213954886	15	235	3	247	5.0
43_7.653	0.141138083578	8.01642308872	9	241	3	247	3.0
149_0.607	0.0325177385818	7.84414126618	12	238	3	247	4.0
45_7.298	0.141138083578	8.80245091707	9	241	3	247	3.0
137_0.866	0.0325177385818	7.83424560075	12	238	3	247	4.0
48_7.142	0.141138083578	8.47532711441	9	241	3	247	3.0
42_7.806	0.221364732468	7.84603600667	8	242	3	247	2.66666666667
14_11.251	0.338778369003	8.21847011173	7	243	3	247	2.33333333333
132_1.07	0.141138083578	8.98273339563	9	241	3	247	3.0
72_5.145	0.503831144952	8.8574141883	6	244	3	247	2.0
141_0.807	0.751410308876	8.79951728671	6	244	4	246	1.5
85_3.393	0.00036549929031	8.25677438809	20	230	3	247	6.66666666667
114_1.705	0.0235597602518	7.38573757501	16	234	5	245	3.2
53_6.772	0.0325177385818	8.36391374483	12	238	3	247	4.0
94_2.582	0.136617717539	8.38527787123	12	238	5	245	2.4
125_1.342	0.751410308876	8.37949836234	6	244	4	246	1.5
54_6.758	0.0902934595212	7.94151661077	13	237	5	245	2.6
86_3.265	1.0	8.24714127338	4	246	4	246	1.0
98_2.482	0.0539661281468	8.14846545517	11	239	3	247	3.66666666667
18_10.323	1.0	8.57456938974	4	246	3	247	1.33333333333
109_2.033	0.0539661281468	8.21199465962	11	239	3	247	3.66666666667
4_12.785	0.0880920479724	7.86379350421	10	240	3	247	3.33333333333
73_5.04	0.173406847536	8.59422246667	10	240	4	246	2.5
34_8.753	0.751410308876	8.31331117752	6	244	4	246	1.5
22_9.493	1.0	8.37252431513	4	246	3	247	1.33333333333
147_0.668	0.141138083578	9.53528126158	9	241	3	247	3.0
27_9.255	0.338778369003	8.61739690732	7	243	3	247	2.33333333333
8_12.213	0.141138083578	8.7801507577	9	241	3	247	3.0
91_2.812	0.000200060514782	8.04364543874	21	229	3	247	7.0
97_2.56	0.54425223294	8.83731202915	7	243	4	246	1.75
59_6.395	0.0325177385818	8.39636633999	12	238	3	247	4.0
101_2.308	1.0	9.40780056849	3	247	3	247	1.0
3_13.152	0.0539661281468	8.63298017263	11	239	3	247	3.66666666667
138_0.835	0.338778369003	8.46495899221	7	243	3	247	2.33333333333
119_1.619	0.503831144952	8.70565748224	6	244	3	247	2.0
115_1.697	0.0325177385818	8.00920259562	12	238	3	247	4.0
134_0.979	0.00654582764502	8.75881503984	15	235	3	247	5.0
39_8.266	0.0193059728447	8.04866275856	13	237	3	247	4.33333333333
24_9.288	0.141138083578	7.28740777042	9	241	3	247	3.0
84_3.458	0.0193059728447	8.24939151218	13	237	3	247	4.33333333333
93_2.66	0.221364732468	9.5312036165	8	242	3	247	2.66666666667
16_11.017	1.0	9.34749909129	3	247	3	247	1.0
88_3.141	0.221364732468	9.57254745543	8	242	3	247	2.66666666667
118_1.663	0.141138083578	8.04365395714	9	241	3	247	3.0
145_0.712	0.503831144952	8.55521283734	6	244	3	247	2.0
112_1.953	0.0325177385818	8.7009333281	12	238	3	247	4.0
143_0.762	0.0539661281468	7.95433431987	11	239	3	247	3.66666666667
80_4.305	0.623492457752	9.45143045404	1	249	3	247	0.333333333333
58_6.625	0.641092935049	8.00385806305	11	239	8	242	1.375
140_0.807	0.00654582764502	8.40355390463	15	235	3	247	5.0
12_11.648	0.00654582764502	6.89423505029	15	235	3	247	5.0
71_5.214	0.338778369003	8.59853406158	7	243	3	247	2.33333333333
83_3.625	0.0880920479724	9.29073369862	10	240	3	247	3.33333333333
151_0.477	0.221364732468	7.86625967741	8	242	3	247	2.66666666667
99_2.467	0.338778369003	9.23418838417	7	243	3	247	2.33333333333
33_8.78	0.54425223294	8.66315671515	7	243	4	246	1.75
121_1.426	0.338778369003	7.98969622161	7	243	3	247	2.33333333333
40_8.153	0.0880920479724	8.64507439152	10	240	3	247	3.33333333333
75_4.642	0.0113100408791	8.75304057236	14	236	3	247	4.66666666667
152_0.438	0.0880920479724	8.25453784307	10	240	3	247	3.33333333333
76_4.642	0.575940216744	8.28083628145	8	242	5	245	1.6
36_8.443	1.0	9.58995263395	2	248	3	247	0.666666666667
21_9.59	0.685609863713	8.42292688488	2	248	4	246	0.5
25_9.272	0.724350636085	9.43009651158	5	245	3	247	1.66666666667
74_4.804	0.0452927517327	7.71507857383	13	237	4	246	3.25
130_1.107	0.0146197597833	7.23658044938	17	233	5	245	3.4
117_1.665	0.221364732468	8.02013195556	8	242	3	247	2.66666666667
128_1.247	0.724350636085	9.07143482888	5	245	3	247	1.66666666667
37_8.387	0.0539661281468	8.36054188336	11	239	3	247	3.66666666667
64_5.916	0.221364732468	8.57649182603	8	242	3	247	2.66666666667
2_14.132	0.141138083578	7.91092886857	9	241	3	247	3.0
20_9.6	0.0325177385818	7.52970598519	12	238	3	247	4.0
120_1.546	0.00654582764502	7.95016091469	15	235	3	247	5.0
122_1.398	1.0	9.39910669122	3	247	3	247	1.0
144_0.737	0.0325177385818	7.67533528074	12	238	3	247	4.0
103_2.27	0.141138083578	9.0127365264	9	241	3	247	3.0
11_11.65	0.173406847536	7.87691907966	10	240	4	246	2.5
61_6.257	0.141138083578	8.43917110382	9	241	3	247	3.0
57_6.709	0.381818030249	8.34604615316	8	242	4	246	2.0
23_9.422	1.0	8.4608312211	4	246	3	247	1.33333333333
67_5.582	0.0193059728447	7.5197157588	13	237	3	247	4.33333333333
15_11.019	0.141138083578	7.98440629412	9	241	3	247	3.0
47_7.197	0.0539661281468	8.14431895955	11	239	3	247	3.66666666667
102_2.281	0.685609863713	9.15169932402	2	248	4	246	0.5
96_2.573	0.11294919945	8.38143705532	11	239	4	246	2.75
136_0.878	0.0452927517327	8.21401677332	13	237	4	246	3.25
95_2.573	0.221364732468	8.41948501148	8	242	3	247	2.66666666667
32_8.796	0.00654582764502	7.72498022764	15	235	3	247	5.0
41_7.953	0.0880920479724	7.97842912425	10	240	3	247	3.33333333333
135_0.942	0.00212257616608	7.93777084748	17	233	3	247	5.66666666667
106_2.136	0.0325177385818	8.17964970943	12	238	3	247	4.0
77_4.548	1.0	8.53377221029	4	246	3	247	1.33333333333
1_15.116	0.00374660526348	7.67331638922	16	234	3	247	5.33333333333
104_2.198	0.0539661281468	7.65225027939	11	239	3	247	3.66666666667
10_11.699	0.00654582764502	7.16623559111	15	235	3	247	5.0
124_1.371	0.0539661281468	7.86458475731	11	239	3	247	3.66666666667
6_12.356	0.0193059728447	8.11331019451	13	237	3	247	4.33333333333
31_8.931	0.00212257616608	7.76915914781	17	233	3	247	5.66666666667
49_7.136	0.221364732468	8.39952062033	8	242	3	247	2.66666666667
87_3.217	1.0	8.95843866049	5	245	4	246	1.25
