MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
70_8.748	0.0106885408068	7.96911422518	29	971	12	988	2.41666666667
105_7.065	0.717977503967	7.86099244588	17	983	14	986	1.21428571429
28_11.788	0.1592712155	7.74704493896	21	979	12	988	1.75
182_0.905	0.0555115182499	8.45502591584	23	977	11	989	2.09090909091
49_10.077	0.197088232798	8.27802414357	19	981	11	989	1.72727272727
191_0.532	0.0776657278988	8.41606757862	22	978	11	989	2.0
133_4.677	0.688161759902	8.8050937724	14	986	11	989	1.27272727273
175_1.107	0.0392199578263	8.67955673436	24	976	11	989	2.18181818182
25_12.143	0.00880441229977	7.94085166491	28	972	11	989	2.54545454545
77_8.323	0.341503716374	8.96290879595	17	983	11	989	1.54545454545
173_1.204	0.0413834431203	8.53631008729	28	972	14	986	2.0
140_4.135	0.00880441229977	8.39009406383	28	972	11	989	2.54545454545
9_13.893	0.050955436113	7.52412868782	26	974	13	987	2.0
134_4.43	1.0	8.72763038336	10	990	11	989	0.909090909091
80_8.267	0.261429128168	8.17945106316	18	982	11	989	1.63636363636
23_12.227	0.113515180134	7.12367410699	26	974	15	985	1.73333333333
117_6.54	0.688161759902	9.06875227246	14	986	11	989	1.27272727273
166_1.747	0.000720848539623	8.6595822369	34	966	11	989	3.09090909091
68_8.808	0.0628454840643	7.60869994912	24	976	12	988	2.0
7_14.121	0.0274071947073	8.13428334509	25	975	11	989	2.27272727273
152_2.803	0.261429128168	9.21488657582	18	982	11	989	1.63636363636
37_10.492	0.0413834431203	7.47975314662	28	972	14	986	2.0
69_8.782	0.837844115149	8.78528544136	13	987	11	989	1.18181818182
8_14.061	1.0	8.63678527012	12	988	11	989	1.09090909091
66_8.97	0.197088232798	7.84311892487	19	981	11	989	1.72727272727
67_8.833	0.00387145405163	7.96505467457	42	958	19	981	2.21052631579
181_0.975	0.171665235607	8.47059372414	22	978	13	987	1.69230769231
64_9.207	0.081615168475	7.46538157381	31	969	18	982	1.72222222222
196_0.247	0.036568903999	8.56204320947	27	973	13	987	2.07692307692
32_11.582	0.0776732814678	8.13711467894	26	974	14	986	1.85714285714
61_9.301	1.0	8.8795020195	14	986	13	987	1.07692307692
150_2.873	0.0274071947073	8.28833890991	25	975	11	989	2.27272727273
183_0.881	0.0223718601498	8.49422672233	27	973	12	988	2.25
97_7.613	0.0867370090622	8.25381429652	23	977	12	988	1.91666666667
104_7.137	1.0	8.63693819287	11	989	11	989	1.0
156_2.423	0.0392199578263	8.28807349486	24	976	11	989	2.18181818182
89_8.11	0.00880441229977	7.71980828117	28	972	11	989	2.54545454545
159_2.159	0.261429128168	9.13525280348	18	982	11	989	1.63636363636
42_10.376	0.357940471224	8.7705402638	18	982	12	988	1.5
189_0.651	0.0274071947073	8.80955309729	25	975	11	989	2.27272727273
83_8.206	0.00728795350717	8.26859493187	30	970	12	988	2.5
106_7.041	1.0	8.74551820675	11	989	12	988	0.916666666667
176_1.102	0.341503716374	8.55210680919	17	983	11	989	1.54545454545
78_8.319	0.000322139184884	8.00569915059	44	956	16	984	2.75
6_14.286	0.000619675205506	7.4449664765	36	964	12	988	3.0
101_7.38	0.0776657278988	8.18989630741	22	978	11	989	2.0
19_12.375	0.688161759902	8.01752008561	14	986	11	989	1.27272727273
99_7.466	0.0099917147215	7.53455234951	35	965	16	984	2.1875
114_6.589	0.0129790116383	8.10404369082	27	973	11	989	2.45454545455
143_3.879	0.130748853317	7.97216034973	28	972	17	983	1.64705882353
15_12.666	0.0259774585876	7.79449198289	28	972	13	987	2.15384615385
20_12.328	0.00171177888684	7.58441807663	32	968	11	989	2.90909090909
5_14.566	0.0776657278988	8.13836515009	22	978	11	989	2.0
44_10.204	0.0127363212	7.8495883198	30	970	13	987	2.30769230769
53_9.888	0.00409318512026	8.33568030077	33	967	13	987	2.53846153846
124_5.486	0.438934773827	8.12447969281	16	984	11	989	1.45454545455
4_14.74	0.0274071947073	7.8423740266	25	975	11	989	2.27272727273
75_8.389	0.14644749602	8.83542697994	20	980	11	989	1.81818181818
36_11.056	0.000118053151934	7.70270276368	38	962	11	989	3.45454545455
111_6.668	1.0	8.68167887119	12	988	11	989	1.09090909091
149_3.035	0.373209891201	8.82419292477	19	981	13	987	1.46153846154
54_9.725	0.0450180757726	7.44771186398	25	975	12	988	2.08333333333
107_6.967	1.0	7.91710473607	12	988	11	989	1.09090909091
58_9.396	0.0129790116383	8.13142104567	27	973	11	989	2.45454545455
102_7.366	0.0692608940246	8.33695902665	29	971	16	984	1.8125
139_4.16	0.277269399364	8.78662536854	19	981	12	988	1.58333333333
87_8.152	0.0569952630064	7.96339201285	27	973	14	986	1.92857142857
