MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
33_14.525	0.000915248744057	8.13146883924	91	4909	51	4949	1.78431372549
66_12.078	0.000692778556002	8.49194845956	96	4904	54	4946	1.77777777778
193_1.624	0.00044014449087	8.33401021258	116	4884	68	4932	1.70588235294
142_7.189	0.178463352284	8.38184245055	71	4929	55	4945	1.29090909091
180_3.678	0.0562095636315	8.62702050701	79	4921	56	4944	1.41071428571
140_7.237	1.0	8.66950989511	53	4947	52	4948	1.01923076923
35_14.497	0.272329780088	8.15859598873	67	4933	54	4946	1.24074074074
25_15.585	0.78476970433	8.64834963001	63	4937	59	4941	1.06779661017
26_15.553	0.0804538024094	8.35817719981	77	4923	56	4944	1.375
78_11.38	0.0249572890555	8.55784349981	82	4918	55	4945	1.49090909091
65_12.09	0.00030874612456	8.59399830573	99	4901	54	4946	1.83333333333
191_2.181	0.929159088623	8.46905620435	65	4935	63	4937	1.03174603175
182_3.509	0.320224603641	8.52166466728	68	4932	56	4944	1.21428571429
3_20.854	0.139753826837	8.16058967062	68	4932	51	4949	1.33333333333
127_7.939	0.000426436420049	8.51530069458	134	4866	82	4918	1.63414634146
167_5.731	0.379209191512	8.44436404176	71	4929	60	4940	1.18333333333
88_10.519	0.010784092944	8.11120554	81	4919	51	4949	1.58823529412
15_17.74	0.00858054724666	8.02153830935	82	4918	51	4949	1.60784313725
51_13.141	0.0162100625657	7.96904735904	95	4905	64	4936	1.484375
53_13.126	0.615522584875	7.98837172583	47	4953	53	4947	0.88679245283
92_10.444	0.207462416994	8.49338483725	70	4930	55	4945	1.27272727273
119_8.633	0.922272124899	7.9863409547	54	4946	52	4948	1.03846153846
48_13.277	0.188554184899	7.63761533722	74	4926	58	4942	1.27586206897
47_13.378	0.0139638973028	7.52425830598	86	4914	56	4944	1.53571428571
29_14.858	0.178463352284	8.21374391501	71	4929	55	4945	1.29090909091
190_2.743	0.000108271834889	8.55374087543	141	4859	83	4917	1.69879518072
122_8.319	0.121197116463	8.67460551594	78	4922	59	4941	1.32203389831
113_9.193	0.300102516218	8.76855483189	63	4937	51	4949	1.23529411765
105_9.658	0.392524720092	8.61558021895	61	4939	51	4949	1.19607843137
126_8.127	0.00289039737203	8.80726969769	98	4902	60	4940	1.63333333333
148_7.007	0.0633466846677	8.25077936233	76	4924	54	4946	1.40740740741
76_11.459	0.0691714139977	8.04446043358	72	4928	51	4949	1.41176470588
108_9.456	0.00353466941894	8.35376027911	87	4913	52	4948	1.67307692308
98_10.129	0.502319146986	8.44494884484	59	4941	51	4949	1.1568627451
153_6.697	0.0032074096957	8.2331023114	115	4885	74	4926	1.55405405405
39_13.936	0.697627894352	8.4043076984	56	4944	51	4949	1.09803921569
36_14.368	0.0573129340347	7.96090042429	73	4927	51	4949	1.43137254902
85_10.656	0.352442830304	8.24001753035	64	4936	53	4947	1.20754716981
6_19.369	0.00353466941894	7.78823518096	87	4913	52	4948	1.67307692308
120_8.552	0.618968567109	8.555927636	48	4952	54	4946	0.888888888889
107_9.519	0.0855908477931	7.77487453769	72	4928	52	4948	1.38461538462
111_9.331	0.00119182807842	8.30346293588	90	4910	51	4949	1.76470588235
2_21.882	0.00571340946679	8.15195973857	85	4915	52	4948	1.63461538462
102_9.861	0.164538738449	8.49116034739	67	4933	51	4949	1.3137254902
86_10.636	2.26598906857e-14	7.1389472813	159	4841	51	4949	3.11764705882
146_7.039	0.0237653118119	8.37276494456	99	4901	69	4931	1.4347826087
141_7.196	0.00543683833103	8.76038780389	94	4906	59	4941	1.59322033898
157_6.3	0.0393665140962	8.22373581971	88	4912	62	4938	1.41935483871
95_10.398	0.00858054724666	8.15454720482	82	4918	51	4949	1.60784313725
110_9.375	0.174560025278	8.49179223206	79	4921	62	4938	1.27419354839
155_6.608	0.37823523176	8.10732122387	101	4899	88	4912	1.14772727273
101_9.877	0.0121253059268	8.77177977407	94	4906	62	4938	1.51612903226
80_11.169	5.09769611271e-06	7.70143572379	110	4890	52	4948	2.11538461538
57_12.682	0.00245595146387	8.32767721977	105	4895	65	4935	1.61538461538
44_13.563	0.00345430814162	8.22398102368	101	4899	63	4937	1.60317460317
94_10.421	0.00479996567361	8.61236152003	87	4913	53	4947	1.64150943396
