MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
104_12.63	0.0211884329486	8.45276628776	254	19746	204	19796	1.24509803922
166_7.479	0.0724948122921	8.37901072902	455	19545	402	19598	1.13184079602
80_14.136	0.524697376433	8.32313781315	218	19782	204	19796	1.06862745098
98_13.146	0.00111269498719	7.5592757987	347	19653	266	19734	1.3045112782
181_5.168	0.0154847110726	8.13144712277	270	19730	216	19784	1.25
32_19.688	0.24289907775	8.91476389212	226	19774	201	19799	1.12437810945
146_9.703	0.124510280431	8.48284659738	236	19764	203	19797	1.16256157635
93_13.247	6.47639089589e-05	7.97190169479	323	19677	229	19771	1.41048034934
69_15.09	0.332893902179	8.80849981292	249	19751	227	19773	1.09691629956
12_24.908	0.00863744871543	7.80100575693	259	19741	202	19798	1.28217821782
108_12.488	0.343588031376	9.10419174472	236	19764	215	19785	1.0976744186
122_11.712	0.00122771803133	8.36278569401	281	19719	209	19791	1.34449760766
26_22.003	0.378959184235	8.23031475028	221	19779	202	19798	1.09405940594
39_18.374	0.243989208019	7.70798762416	227	19773	202	19798	1.12376237624
139_10.342	0.656636177734	8.11348689413	212	19788	202	19798	1.0495049505
123_11.622	0.015066466162	8.04296231763	268	19732	214	19786	1.2523364486
172_7.095	0.389343486701	7.84695913913	444	19556	418	19582	1.06220095694
109_12.464	0.0328863072062	8.97750049144	259	19741	212	19788	1.22169811321
59_15.942	0.00981758319252	8.61319404753	295	19705	235	19765	1.25531914894
85_13.87	0.00193256886471	8.45612897613	271	19729	203	19797	1.33497536946
4_27.56	5.13280869613e-07	7.80219948475	331	19669	214	19786	1.54672897196
179_5.917	0.284433758332	8.65428647504	225	19775	202	19798	1.11386138614
129_11.007	0.132102708464	8.46427224063	245	19755	212	19788	1.15566037736
90_13.609	0.723748546631	8.02183586	194	19806	202	19798	0.960396039604
62_15.6	0.00905170987303	8.55119306086	280	19720	221	19779	1.26696832579
47_16.792	0.0229179491069	8.12378002801	250	19750	201	19799	1.24378109453
48_16.79	2.8516071332e-12	8.14007167164	366	19634	201	19799	1.82089552239
134_10.681	0.00017635850218	7.81572798466	311	19689	224	19776	1.38839285714
50_16.691	0.628223481991	8.32281951191	221	19779	210	19790	1.05238095238
161_8.01	0.290788194794	8.7077100648	274	19726	249	19751	1.10040160643
143_10.038	0.593847498185	8.61772883618	221	19779	209	19791	1.05741626794
33_19.529	8.76466043139e-06	7.83948853011	368	19632	257	19743	1.43190661479
77_14.652	0.0034220323232	8.0459489413	267	19733	203	19797	1.31527093596
149_9.083	0.0111633517147	8.54395647519	257	19743	202	19798	1.27227722772
186_4.826	0.0867236073435	7.66414809028	242	19758	205	19795	1.18048780488
112_12.269	0.264756305407	8.37164975419	227	19773	203	19797	1.11822660099
147_9.337	0.231164984123	8.37948227928	357	19643	325	19675	1.09846153846
14_24.241	0.00349052675864	8.23933631983	268	19732	204	19796	1.3137254902
130_10.882	0.64786021445	8.59204675511	191	19809	201	19799	0.950248756219
153_8.77	0.0151963899417	8.68596459594	259	19741	206	19794	1.2572815534
17_23.702	0.00849451185837	8.25418236422	258	19742	201	19799	1.28358208955
71_15.071	0.0418279193926	8.54440810878	248	19752	204	19796	1.21568627451
70_15.089	0.84206673449	8.08655456058	206	19794	201	19799	1.02487562189
190_4.016	0.317497316848	8.66954797744	305	19695	280	19720	1.08928571429
1_30.816	0.0558757137659	8.34964591998	242	19758	201	19799	1.2039800995
137_10.51	0.962359821886	8.44038060521	226	19774	228	19772	0.991228070175
16_23.929	1.31432161444e-06	8.5556800939	314	19686	204	19796	1.53921568627
136_10.628	0.000184649102173	8.55025901845	286	19714	203	19797	1.40886699507
34_19.511	0.0519378247431	8.0895816495	321	19679	273	19727	1.17582417582
27_21.572	0.00946659805732	8.12155843593	302	19698	241	19759	1.2531120332
160_8.141	0.173916635424	8.53952662082	262	19738	231	19769	1.1341991342
