MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
76_4.868	0.294322143709	7.90660730927	10	240	5	245	2.0
113_2.088	0.00374660526348	7.96629641599	16	234	3	247	5.33333333333
125_1.526	0.503831144952	9.43334535408	6	244	3	247	2.0
134_1.292	0.503831144952	8.87385431121	6	244	3	247	2.0
43_7.673	0.00608114709099	7.71307685448	17	233	4	246	4.25
103_2.572	0.221364732468	8.39008185507	8	242	3	247	2.66666666667
52_6.968	0.0880920479724	8.70684394591	10	240	3	247	3.33333333333
137_1.183	0.54425223294	8.19504612398	7	243	4	246	1.75
111_2.157	0.00212257616608	7.82477383698	17	233	3	247	5.66666666667
115_2.024	0.0325177385818	8.58528751523	12	238	3	247	4.0
65_5.938	0.229266233574	7.93105656585	12	238	6	244	2.0
122_1.671	1.0	9.44255595275	4	246	5	245	0.8
131_1.369	0.0539661281468	8.53361102092	11	239	3	247	3.66666666667
161_0.278	0.11294919945	7.99434235067	11	239	4	246	2.75
48_7.278	0.0325177385818	7.80690133316	12	238	3	247	4.0
87_3.441	0.503831144952	8.41934909962	6	244	3	247	2.0
135_1.287	0.141138083578	8.01531056749	9	241	3	247	3.0
121_1.68	0.0193059728447	9.01045354	13	237	3	247	4.33333333333
81_3.692	0.0880920479724	8.18208207037	10	240	3	247	3.33333333333
61_6.397	0.751410308876	8.42143805972	6	244	4	246	1.5
11_10.695	0.0193059728447	8.31308052476	13	237	3	247	4.33333333333
133_1.328	0.0325177385818	7.28146570688	12	238	3	247	4.0
28_8.883	1.0	8.6510348947	4	246	3	247	1.33333333333
72_5.137	0.0539661281468	8.6113522846	11	239	3	247	3.66666666667
94_3.009	0.0880920479724	9.15870753061	10	240	3	247	3.33333333333
16_9.978	0.0539661281468	7.60675278386	11	239	3	247	3.66666666667
56_6.717	0.724350636085	9.07703304467	5	245	3	247	1.66666666667
101_2.714	0.338778369003	8.73635080653	7	243	3	247	2.33333333333
