MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
188_3.302	0.634892752299	8.95934676014	59	4941	53	4947	1.11320754717
83_11.629	0.0759357210941	8.89647276575	75	4925	54	4946	1.38888888889
171_5.9	0.178463352284	8.34585072081	71	4929	55	4945	1.29090909091
52_13.632	0.146310981261	8.03559374133	70	4930	53	4947	1.32075471698
90_11.226	0.207846884192	7.8636597933	80	4920	64	4936	1.25
137_8.101	0.0204048110434	7.8950946393	101	4899	70	4930	1.44285714286
178_4.988	0.634892752299	8.97884236094	59	4941	53	4947	1.11320754717
185_3.66	0.0906023663499	8.67922172455	74	4926	54	4946	1.37037037037
29_16.396	0.300102516218	8.22562768823	63	4937	51	4949	1.23529411765
71_12.006	0.00257317988841	8.11094192281	87	4913	51	4949	1.70588235294
92_11.148	0.0955980712641	8.2841309466	76	4924	56	4944	1.35714285714
177_5.208	0.0472617443946	8.69460808637	74	4926	51	4949	1.45098039216
25_16.772	0.12113522114	8.16007534433	70	4930	52	4948	1.34615384615
35_15.47	0.0167609183624	7.80472990192	90	4910	60	4940	1.5
173_5.326	0.0782883825061	8.87773509347	99	4901	75	4925	1.32
106_10.133	0.020865225912	8.645483784	78	4922	51	4949	1.52941176471
27_16.714	0.0691714139977	8.53392440164	72	4928	51	4949	1.41176470588
56_13.308	0.34414780261	8.09324397038	62	4938	51	4949	1.21568627451
160_6.81	0.884463529632	7.86126171935	98	4902	95	4905	1.03157894737
121_9.135	0.0755494715719	7.45504984051	82	4918	60	4940	1.36666666667
172_5.336	0.0472617443946	7.44736458466	74	4926	51	4949	1.45098039216
6_21.744	0.0472617443946	8.30491567955	74	4926	51	4949	1.45098039216
7_21.384	0.260292329042	8.69915435236	64	4936	51	4949	1.25490196078
175_5.281	0.844559958741	9.06424399452	54	4946	51	4949	1.05882352941
16_18.774	0.0023142656729	7.85441943198	90	4910	53	4947	1.69811320755
87_11.334	0.00167899514624	7.87317007241	99	4901	59	4941	1.67796610169
14_19.126	2.5940991643e-33	7.75793089607	251	4749	52	4948	4.82692307692
189_3.222	0.155958817463	8.23435042761	73	4927	56	4944	1.30357142857
44_14.325	0.408592025246	8.47928660949	65	4935	55	4945	1.18181818182
176_5.213	0.400719024638	9.18773700603	63	4937	53	4947	1.18867924528
68_12.31	0.00722034771774	8.14098761944	84	4916	52	4948	1.61538461538
195_1.782	0.00959668558746	8.42285889753	100	4900	66	4934	1.51515151515
41_14.648	0.769726020969	8.37677011187	55	4945	51	4949	1.07843137255
61_12.756	0.0906023663499	8.2360116851	74	4926	54	4946	1.37037037037
12_20.017	7.25619196161e-05	7.88102985427	100	4900	51	4949	1.96078431373
143_7.778	0.126551944251	8.14836148775	80	4920	61	4939	1.31147540984
33_16.016	7.41778466579e-06	7.95872723749	127	4873	65	4935	1.95384615385
34_15.688	0.0691714139977	8.42392942168	72	4928	51	4949	1.41176470588
17_18.012	0.0270952333205	7.34590090164	84	4916	57	4943	1.47368421053
73_11.996	0.000482441537122	8.37561743067	100	4900	56	4944	1.78571428571
115_9.496	0.0281171223086	8.19762471007	79	4921	53	4947	1.49056603774
149_7.423	0.00874960323555	8.05175453387	98	4902	64	4936	1.53125
10_20.616	0.0281171223086	8.21924148836	79	4921	53	4947	1.49056603774
64_12.601	0.300102516218	8.19866782043	63	4937	51	4949	1.23529411765
93_11.085	0.275127547969	7.86912886924	79	4921	65	4935	1.21538461538
58_12.961	0.844559958741	8.25208713803	54	4946	51	4949	1.05882352941
164_6.398	0.596645254982	8.3641036435	93	4907	85	4915	1.09411764706
31_16.341	1.0	8.41440858622	53	4947	52	4948	1.01923076923
51_13.645	0.0269365889694	8.48484487416	78	4922	52	4948	1.5
126_8.925	0.000163220232555	8.45828270678	108	4892	59	4941	1.83050847458
117_9.293	0.707709764499	8.34419141104	60	4940	55	4945	1.09090909091
138_8.07	7.80090112928e-18	10.0501237551	177	4823	51	4949	3.47058823529
70_12.135	0.077591598574	8.62628330277	83	4917	61	4939	1.3606557377
75_11.973	0.08308127034	8.22803971043	71	4929	51	4949	1.39215686275
60_12.812	0.120387874687	7.68059153811	135	4865	110	4890	1.22727272727
2_31.338	0.00215282462139	7.79497007037	89	4911	52	4948	1.71153846154
162_6.753	0.00895724708259	8.26074116579	128	4872	89	4911	1.43820224719
135_8.116	0.224565165378	8.71631089005	65	4935	51	4949	1.27450980392
142_7.852	0.844559958741	7.9604775822	51	4949	54	4946	0.944444444444
128_8.614	0.563561262591	8.89320189039	58	4942	51	4949	1.13725490196
91_11.225	0.0100177293223	8.57485258609	90	4910	58	4942	1.55172413793
96_10.821	0.583333185275	8.54990129967	64	4936	57	4943	1.12280701754
76_11.957	0.00222955972971	8.15262866583	94	4906	56	4944	1.67857142857
154_7.042	0.577048095501	8.50185235969	62	4938	55	4945	1.12727272727
15_18.779	0.00243140764643	7.76928942172	100	4900	61	4939	1.6393442623
150_7.413	0.0236215627805	7.97694491948	126	4874	92	4908	1.36956521739
118_9.193	0.175032724808	8.4443877423	70	4930	54	4946	1.2962962963
116_9.343	0.08308127034	8.40370719171	71	4929	51	4949	1.39215686275
193_2.635	0.700247385923	8.95365215086	57	4943	52	4948	1.09615384615
43_14.384	0.0124192300284	7.38983366758	89	4911	58	4942	1.53448275862
21_17.176	0.0146430020416	7.65932370908	87	4913	57	4943	1.52631578947
183_3.942	0.426973120329	7.92371774826	86	4914	75	4925	1.14666666667
18_17.818	0.00429807456611	7.19696632525	105	4895	67	4933	1.5671641791
95_10.892	0.700247385923	8.71404726537	57	4943	52	4948	1.09615384615
89_11.314	0.0673998464586	8.15829283036	78	4922	56	4944	1.39285714286
120_9.146	0.00932622996898	8.04538212607	105	4895	70	4930	1.5
8_21.036	0.769726020969	8.10856990728	55	4945	51	4949	1.07843137255
26_16.74	0.520472330847	8.30362508006	64	4936	56	4944	1.14285714286
67_12.365	0.100571987145	8.41490548453	78	4922	58	4942	1.34482758621
114_9.575	0.025772396473	8.76584465401	77	4923	51	4949	1.50980392157
28_16.713	0.300102516218	8.48002457417	63	4937	51	4949	1.23529411765
82_11.633	0.146310981261	8.30384635365	70	4930	53	4947	1.32075471698
101_10.451	0.320224603641	8.33892644386	68	4932	56	4944	1.21428571429
36_15.402	0.00119182807842	7.92841577799	90	4910	51	4949	1.76470588235
62_12.738	0.222282511159	8.04462931672	96	4904	79	4921	1.21518987342
152_7.174	0.0490308467379	8.61818744839	75	4925	52	4948	1.44230769231
40_14.652	0.00432946453898	8.08583451438	95	4905	59	4941	1.61016949153
85_11.418	0.025772396473	8.67623339672	77	4923	51	4949	1.50980392157
78_11.681	0.00343500835927	7.73641691495	96	4904	59	4941	1.62711864407
72_12.001	0.921539788681	8.90647564229	53	4947	51	4949	1.03921568627
129_8.583	0.0016705230802	8.7436038605	90	4910	52	4948	1.73076923077
74_11.976	0.268378372345	8.53979676661	66	4934	53	4947	1.24528301887
42_14.519	0.0472617443946	8.27752709985	74	4926	51	4949	1.45098039216
66_12.395	0.502319146986	8.20116160289	59	4941	51	4949	1.1568627451
191_2.888	0.0027467912855	8.69402449849	102	4898	63	4937	1.61904761905
