MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
124_10.953	4.01730041832e-05	8.11642736262	302	19698	209	19791	1.44497607656
196_1.94	0.213093802385	8.94881781763	234	19766	207	19793	1.13043478261
152_7.914	0.840528842198	9.24079782207	197	19803	202	19798	0.975247524752
22_23.056	0.657401435575	8.22159795928	213	19787	203	19797	1.04926108374
11_25.924	8.18521525401e-06	8.03013113976	301	19699	201	19799	1.49751243781
149_8.157	0.853841776292	9.00159223631	236	19764	241	19759	0.979253112033
170_6.439	0.0658514381138	9.23365505244	260	19740	219	19781	1.18721461187
157_7.625	5.22815703962e-07	8.13543579627	321	19679	206	19794	1.55825242718
194_2.133	0.361327769966	9.31427666742	229	19771	209	19791	1.0956937799
13_25.423	0.00510495838075	8.08831095919	325	19675	257	19743	1.26459143969
41_19.598	0.00349052675864	7.98112515429	268	19732	204	19796	1.3137254902
182_5.34	0.0289028078704	8.39212612246	501	19499	434	19566	1.15437788018
158_7.304	0.000762351941258	8.39701037675	305	19695	227	19773	1.3436123348
102_12.835	1.33583108862e-07	8.52772111776	387	19613	254	19746	1.52362204724
70_15.571	0.0327830590743	8.33277398737	248	19752	202	19798	1.22772277228
17_24.426	0.0693268148047	7.88434951752	241	19759	202	19798	1.19306930693
140_9.356	0.093273394232	8.51894240231	238	19762	202	19798	1.17821782178
108_12.291	0.0166916114535	7.75299485982	296	19704	240	19760	1.23333333333
5_30.077	0.00825005005159	8.3066976595	274	19726	215	19785	1.27441860465
191_3.059	0.526629164597	9.2443298422	220	19780	206	19794	1.06796116505
195_1.983	0.058538234728	8.58008797872	284	19716	240	19760	1.18333333333
19_23.602	0.84206673449	8.71122468504	206	19794	201	19799	1.02487562189
48_18.641	2.91867532821e-06	7.85906212914	321	19679	213	19787	1.50704225352
0_43.267	0.0637671643729	8.25069391659	244	19756	204	19796	1.19607843137
56_17.513	0.623399554705	8.40416198992	215	19785	204	19796	1.05392156863
183_4.593	0.530422493078	7.99189096962	224	19776	210	19790	1.06666666667
103_12.703	0.00206252659384	7.94071177248	274	19726	206	19794	1.33009708738
179_5.6	0.0416185387513	8.8001154616	294	19706	246	19754	1.19512195122
131_10.308	0.0558932592088	8.73562523206	266	19734	223	19777	1.19282511211
18_24.284	0.00104065342437	8.30432491443	274	19726	202	19798	1.35643564356
155_7.773	0.116805446666	8.19927766121	241	19759	207	19793	1.16425120773
84_13.957	0.282851679365	8.13366141351	311	19689	284	19716	1.09507042254
25_22.454	0.0292686375221	7.99346206573	249	19751	202	19798	1.23267326733
46_18.886	0.00303292637936	8.16035102344	277	19723	211	19789	1.31279620853
55_17.555	8.93405970903e-05	8.28334146684	334	19666	240	19760	1.39166666667
162_7.125	0.175018747604	8.88200953161	230	19770	201	19799	1.14427860697
122_11.144	0.160582501751	7.36245183368	231	19769	201	19799	1.14925373134
69_15.582	0.0290248689704	8.00458459903	303	19697	251	19749	1.20717131474
147_8.394	0.512697320068	7.7445722766	274	19726	258	19742	1.06201550388
86_13.923	1.0	8.00589581041	202	19798	201	19799	1.00497512438
87_13.797	0.0569745328718	8.35393578515	244	19756	203	19797	1.20197044335
141_9.276	0.881064920292	7.90285592669	205	19795	201	19799	1.01990049751
97_13.186	0.071820802515	8.20313219461	245	19755	206	19794	1.18932038835
104_12.627	0.0106577266026	8.19529750686	301	19699	241	19759	1.2489626556
92_13.448	0.0129205907982	7.94067767656	370	19630	305	19695	1.2131147541
181_5.57	0.697152699317	9.14236815679	218	19782	209	19791	1.04306220096
