MOTIF	p-value	scoreCutoff	PosMatches	PosNonMatches	NegMatches	NegNonMatches	Enrichment
147_3.319	0.261429128168	8.61918076917	18	982	11	989	1.63636363636
137_4.077	0.424894932582	8.32652699398	23	977	17	983	1.35294117647
35_11.398	0.822915523394	8.4488602731	9	991	11	989	0.818181818182
115_5.883	0.554584468195	8.37142809867	15	985	11	989	1.36363636364
104_6.815	0.00409318512026	7.8737141377	33	967	13	987	2.53846153846
198_0.343	0.23870018694	8.84052905602	22	978	14	986	1.57142857143
87_8.405	0.454942716329	7.62812440831	17	983	12	988	1.41666666667
66_9.585	0.0274071947073	7.66088553492	25	975	11	989	2.27272727273
183_1.292	0.00045048761691	7.48264044909	40	960	14	986	2.85714285714
99_7.202	0.306214448447	7.97738021039	21	979	14	986	1.5
186_0.819	0.197088232798	8.36433973649	19	981	11	989	1.72727272727
151_3.02	0.1951720724	7.50399358672	24	976	15	985	1.6
73_9.255	0.0306955441906	7.59511448418	33	967	17	983	1.94117647059
129_4.961	0.469638878416	8.59708210775	18	982	13	987	1.38461538462
109_6.36	0.357940471224	8.77389490253	18	982	12	988	1.5
134_4.27	0.197088232798	8.55983956157	19	981	11	989	1.72727272727
34_11.402	0.0026090482692	7.42476662444	31	969	11	989	2.81818181818
77_9.035	0.0318997188043	8.63478371937	26	974	12	988	2.16666666667
141_3.627	4.14482346235e-05	8.13620230521	42	958	12	988	3.5
59_9.835	0.646009739497	8.84993257454	8	992	11	989	0.727272727273
121_5.544	0.554584468195	9.08642251702	15	985	11	989	1.36363636364
154_2.941	0.00229875171039	8.13125315728	36	964	14	986	2.57142857143
8_14.506	0.00330377868903	7.71215056245	32	968	12	988	2.66666666667
108_6.366	0.0555115182499	8.28083050547	23	977	11	989	2.09090909091
76_9.131	0.211625904949	8.57759301204	20	980	12	988	1.66666666667
53_10.224	0.341503716374	8.21704905098	17	983	11	989	1.54545454545
17_13.184	0.0223718601498	7.7561165772	27	973	12	988	2.25
135_4.152	0.261429128168	8.40384079748	18	982	11	989	1.63636363636
5_15.393	0.197088232798	8.11816734894	19	981	11	989	1.72727272727
112_6.023	0.197088232798	8.49494350584	19	981	11	989	1.72727272727
14_13.514	0.00591934052341	7.77085468145	29	971	11	989	2.63636363636
110_6.264	0.0776732814678	8.19192816178	26	974	14	986	1.85714285714
125_5.268	0.0297463383584	8.39814375415	29	971	14	986	2.07142857143
124_5.299	0.000118053151934	7.29308205103	38	962	11	989	3.45454545455
102_7.04	0.107340450663	8.08570891297	21	979	11	989	1.90909090909
3_15.96	0.107340450663	7.88998016867	21	979	11	989	1.90909090909
2_16.023	0.0555115182499	7.85413599198	23	977	11	989	2.09090909091
30_11.86	0.00394587833718	7.57697967651	30	970	11	989	2.72727272727
38_11.291	0.000619675205506	7.68123389183	36	964	12	988	3.0
140_3.692	0.568842850433	8.82806172207	16	984	12	988	1.33333333333
111_6.033	0.0867370090622	7.84607481281	23	977	12	988	1.91666666667
54_10.215	0.688161759902	8.66664692384	14	986	11	989	1.27272727273
20_12.685	0.000271113070698	7.64873836883	46	954	17	983	2.70588235294
166_1.851	0.0555115182499	8.26095026039	23	977	11	989	2.09090909091
18_13.163	0.0957576224487	7.47918332425	24	976	13	987	1.84615384615
92_7.807	0.0189539717959	8.48356024625	26	974	11	989	2.36363636364
22_12.54	0.197088232798	8.2577806899	19	981	11	989	1.72727272727
19_12.7	0.0172767709643	7.30234411249	32	968	15	985	2.13333333333
181_1.371	0.050955436113	8.78108939712	26	974	13	987	2.0
199_0.307	0.0776657278988	8.42770396006	22	978	11	989	2.0
31_11.787	0.0392199578263	7.48747473001	24	976	11	989	2.18181818182
91_8.029	0.197088232798	8.63356828126	19	981	11	989	1.72727272727
152_2.969	0.0754370271174	8.40877115222	30	970	17	983	1.76470588235
36_11.35	0.118281778921	7.58670130269	22	978	12	988	1.83333333333
43_10.887	0.0189539717959	7.73825909573	26	974	11	989	2.36363636364
106_6.698	0.0106885408068	8.3278120022	29	971	12	988	2.41666666667
27_12.125	0.0392199578263	7.8672048567	24	976	11	989	2.18181818182
46_10.521	0.050955436113	7.61992900785	26	974	13	987	2.0
179_1.427	0.0259774585876	7.80178217216	28	972	13	987	2.15384615385
63_9.634	0.000104517905667	7.72797774026	40	960	12	988	3.33333333333
167_1.796	0.277269399364	8.63664280356	19	981	12	988	1.58333333333
150_3.115	0.1951720724	7.92999638607	24	976	15	985	1.6
195_0.462	0.197088232798	9.23856031682	19	981	11	989	1.72727272727
15_13.418	0.14644749602	8.04204915185	20	980	11	989	1.81818181818
9_14.412	0.0129790116383	8.19488444205	27	973	11	989	2.45454545455
67_9.57	0.0274071947073	8.00580784224	25	975	11	989	2.27272727273
132_4.407	0.261429128168	8.73184761214	18	982	11	989	1.63636363636
94_7.595	0.837844115149	9.13724819555	13	987	11	989	1.18181818182
21_12.595	0.844001933563	7.88034026898	14	986	12	988	1.16666666667
29_12.015	0.0957576224487	7.27348037546	24	976	13	987	1.84615384615
123_5.318	0.438934773827	8.87979939353	16	984	11	989	1.45454545455
160_2.465	0.14644749602	8.63155598648	20	980	11	989	1.81818181818
180_1.426	0.0776657278988	7.93827908438	22	978	11	989	2.0
37_11.299	0.00880441229977	8.46437627125	28	972	11	989	2.54545454545
101_7.079	0.14644749602	7.99655033636	20	980	11	989	1.81818181818
62_9.65	0.261429128168	8.00488808369	18	982	11	989	1.63636363636
96_7.423	0.0306955441906	8.44035254297	33	967	17	983	1.94117647059
105_6.758	6.59992140103e-05	8.0450244163	41	959	12	988	3.41666666667
70_9.413	0.0776657278988	7.96888334408	22	978	11	989	2.0
16_13.251	0.00171177888684	7.36555116909	32	968	11	989	2.90909090909
116_5.862	0.107340450663	8.54424295726	21	979	11	989	1.90909090909
131_4.469	0.211625904949	8.92800884346	20	980	12	988	1.66666666667
159_2.501	0.0776657278988	8.26283697385	22	978	11	989	2.0
64_9.595	0.554584468195	8.32465586667	15	985	11	989	1.36363636364
130_4.882	0.118281778921	9.08596393018	22	978	12	988	1.83333333333
176_1.483	0.00591934052341	8.76680895169	29	971	11	989	2.63636363636
93_7.75	0.14644749602	7.86550539678	20	980	11	989	1.81818181818
